agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
311,18,4,0,a,AM,1049.9253,0,0.011620030732277242,0.006737103791174643,1115;1764,2628,"LINESTRING (-96.692699 43.533814, -96.757494 43.559331)"
312,18,5,0,a,AM,1113.2202,0,0.2147814296768515,0.12532007458048477,1424;1761,2601,"LINESTRING (-96.660952 43.51484, -96.732869 43.5590354)"
313,18,6,0,a,AM,1027.0087,0,0.037081522693972024,0.023008079552517092,917;918,1055,"LINESTRING (-96.676648 43.535882, -96.7078908 43.5782588)"
314,18,7,0,a,AM,1895.9623,0,0.03961099626001966,0.019477936606587944,2225;1436,2517,"LINESTRING (-96.675975 43.532102, -96.7019938 43.5626761)"
315,18,8,0,a,AM,579.8519,0,0.15025484999803548,0.13681789931634555,2081;2082,3433,"LINESTRING (-96.693715 43.530462, -96.707629 43.564811)"
316,18,9,0,a,AM,707.5013,0,0.19160240343713597,0.12246737103791175,2046;1707;1044,3305;2456,"LINESTRING (-96.683684 43.523852, -96.694464 43.506909, -96.7343057 43.5525186)"
317,18,10,0,a,AM,611.4083,0,0.5501168450710412,0.33953387197016777,2223;11;12;2070,2395;8;3493,"LINESTRING (-96.676016 43.533624, -96.7942449 43.4942544, -96.8105676 43.4959609, -96.7222902 43.5404447)"
318,18,11,0,a,AM,813.6133,0,0.018674803265496667,0.011603480422622749,874;2101,3508,"LINESTRING (-96.65133 43.5300167, -96.7524114 43.5403211)"
319,18,12,0,a,AM,2459.1563,0,0.009486506220822782,0.0022995649471721567,1318;1809,3643,"LINESTRING (-96.6728754 43.5212816, -96.808028 43.551095)"
320,18,12,1,a,AM,709.0356,0,0.009501409664588305,0.005904288377874456,917;1254,1602,"LINESTRING (-96.676648 43.535882, -96.805411 43.550537)"
321,18,13,0,a,AM,1182.3562,0,0.011100105912345474,0.0067743940335612185,1405;2023,3236,"LINESTRING (-96.7026641 43.5448673, -96.802653 43.50516)"
322,18,13,1,a,AM,771.2470,0,0.011148184692830514,0.010161591050341827,1846;1843,2912,"LINESTRING (-96.666682 43.548879, -96.797601 43.51583)"
323,18,14,0,a,AM,711.0767,0,0.011196826198967008,0.006942200124300808,874;1187,1474,"LINESTRING (-96.65133 43.5300167, -96.7642275 43.5221106)"
324,18,15,0,a,AM,1132.9043,0,0.03373603417241811,0.01714108141702921,1318;1809;1027,3643;2851,"LINESTRING (-96.6728754 43.5212816, -96.808028 43.551095, -96.7350223 43.5339672)"
325,18,16,0,a,AM,966.9873,0,0.014937664133578162,0.00927905531385954,1427;2178,3967,"LINESTRING (-96.662073 43.534393, -96.7184889 43.5499343)"
326,18,17,0,a,AM,847.6435,0,0.025897847027541845,0.016090739589807335,867;1234;1235,3481;1539,"LINESTRING (-96.6715345 43.5493632, -96.798779 43.551565, -96.713854 43.5414116)"
327,18,19,0,a,AM,1293.0120,0,0.011759266305865157,0.007296457426973275,897;888,1029,"LINESTRING (-96.6635631 43.5179291, -96.716861 43.522884)"
328,18,20,0,a,AM,1781.8319,0,0.022068963260585245,0.012529521441889372,1689;1690,2422,"LINESTRING (-96.6489172 43.5394882, -96.700489 43.511351)"
329,18,20,1,a,AM,1625.8169,0,0.022291066705872813,0.01379738968303294,907;1244,3332,"LINESTRING (-96.689936 43.5358821, -96.713296 43.516757)"
330,18,21,0,a,AM,1020.5463,0,0.01945881342347071,0.011280298321939091,2177;28,3959,"LINESTRING (-96.697912 43.550016, -96.7266936 43.4952623)"
331,18,22,0,a,AM,533.9094,0,0.02363537252833658,0.013704164077066502,2176;1090,3956,"LINESTRING (-96.698923 43.550299, -96.7337656 43.5203284)"
332,18,23,0,a,AM,1302.7972,0,0.13796684637316842,0.07977004350528277,2227;1143;1194,2697;2713,"LINESTRING (-96.675986 43.5312, -96.7563629 43.5530467, -96.758071 43.5138)"
333,18,24,0,a,AM,1955.9850,0,0.004697874293883009,0.0025668116842759475,1775;276,3516,"LINESTRING (-96.6574585 43.5502372, -96.7546133 43.4965703)"
334,19,1,0,a,AM,109.4238,0,0.045640029642944085,0.027768800497203233,2020;708;1091;1800,3222;3219;2803,"LINESTRING (-96.706324 43.533973, -96.7001511 43.564789, -96.7350189 43.5203377, -96.7820533 43.5947024)"
335,19,2,0,a,AM,139.0599,0,0.3016648727513521,0.18738346799254196,1450;1445,2005,"LINESTRING (-96.7179269 43.5345852, -96.7045905 43.6099834)"
336,19,3,0,a,AM,261.7479,0,0.6521412171171632,0.40528899937849594,1457;1458;1459;1770,2017;2018;3824,"LINESTRING (-96.717637 43.525755, -96.7174955 43.519412, -96.7175133 43.51804, -96.764963 43.559304)"
337,19,4,0,a,AM,150.1523,0,0.3005245940035094,0.18487880671224363,891;1383;1360;1361;955,2621;1808;1753;1755,"LINESTRING (-96.7068297 43.5230082, -96.66943 43.530145, -96.8194188 43.5188628, -96.66266 43.5669916, -96.756244 43.556603)"
338,19,5,0,a,AM,149.4731,0,0.4130510263742998,0.2567122436295836,2015;1996;1762,3204;3148,"LINESTRING (-96.7063233 43.5248127, -96.8129886 43.5019059, -96.7358102 43.5590195)"
339,19,6,0,a,AM,119.9333,0,0.14480358901827442,0.08399627097576134,1662;1663,2343,"LINESTRING (-96.716274 43.526663, -96.709377 43.575473)"
340,19,7,0,a,AM,206.8548,0,0.017680325583340328,0.010988191423244252,2020;708,3222,"LINESTRING (-96.706324 43.533973, -96.7001511 43.564789)"
341,19,8,0,a,AM,69.7904,0,1.155480971753727,0.718060907395898,1605;1606,2242,"LINESTRING (-96.7015905 43.530168, -96.70865 43.55985)"
342,19,9,0,a,AM,107.0947,0,0.9796450723351663,0.62230577998757,1709;676;677;678;679;680;681;1052;1047;1046,2462;763;764;765;766;767;1466;1267;1253,"LINESTRING (-96.6928058 43.5277843, -96.7433844 43.4957222, -96.780467 43.4754205, -96.780477 43.477693, -96.780513 43.477733, -96.734635 43.490844, -96.734662 43.491005, -96.733847 43.56305, -96.7343435 43.5577411, -96.734313 43.555116)"
343,19,10,0,a,AM,96.0834,0,0.47332679424881563,0.29413921690490985,1661;2064;2068,3363;3373,"LINESTRING (-96.719283 43.52667, -96.698413 43.518196, -96.7223062 43.5424568)"
344,19,11,0,a,AM,133.3788,0,1.0653063678386159,0.6620447482908638,1457;1458;1459;1770;643;642;361;1487,2017;2018;3824;2655;709;2076;2074,"LINESTRING (-96.717637 43.525755, -96.7174955 43.519412, -96.7175133 43.51804, -96.764963 43.559304, -96.7834676 43.4898481, -96.8089068 43.4916195, -96.795488 43.4956694, -96.7572055 43.5439169)"
345,19,12,0,a,AM,531.2956,0,0.02642623617465784,0.013138595400870106,891;1375,1781,"LINESTRING (-96.7068297 43.5230082, -96.814697 43.551615)"
346,19,13,0,a,AM,374.1791,0,0.014142603800032029,0.008788067122436296,1457;379,3136,"LINESTRING (-96.717637 43.525755, -96.8051832 43.4961716)"
347,19,14,0,a,AM,129.2148,0,0.033480001082403454,0.020807955251709136,2015;1019,3201,"LINESTRING (-96.7063233 43.5248127, -96.7529604 43.5342604)"
348,19,15,0,a,AM,211.7112,0,0.18028778303853965,0.08924798011187073,1450;1658,2599,"LINESTRING (-96.7179269 43.5345852, -96.7252703 43.526401)"
349,19,16,0,a,AM,130.5276,0,2.0110176553308285,1.249844623990056,2022;1405;1404,3234;1858,"LINESTRING (-96.706654 43.532278, -96.7026641 43.5448673, -96.7039099 43.5448688)"
350,19,17,0,a,AM,126.4147,0,0.09943379296406875,0.06171535114978247,1455;1454,3865,"LINESTRING (-96.717641 43.527566, -96.7179443 43.5404706)"
351,19,18,0,a,AM,994.1299,0,0.014664746543189455,0.007284027346177751,891;1383,2621,"LINESTRING (-96.7068297 43.5230082, -96.66943 43.530145)"
352,19,20,0,a,AM,654.9823,0,0.04490750455175794,0.02786202610316967,1322;1325,1709,"LINESTRING (-96.718628 43.5315, -96.7187013 43.5221212)"
353,19,21,0,a,AM,199.8931,0,0.01833275537527922,0.010633934120571783,2021;590,3228,"LINESTRING (-96.7063265 43.5334482, -96.723616 43.490948)"
354,19,22,0,a,AM,104.5595,0,0.03126103205977995,0.019428216283405842,2020;708;1091,3222;3219,"LINESTRING (-96.706324 43.533973, -96.7001511 43.564789, -96.7350189 43.5203377)"
355,19,23,0,a,AM,249.5842,0,0.06908251803065583,0.04293349906774394,912;2094,3476,"LINESTRING (-96.7051795 43.5349472, -96.7523838 43.5185104)"
356,19,24,0,a,AM,380.5158,0,0.013733361821739032,0.01024238657551274,1709;676,2462,"LINESTRING (-96.6928058 43.5277843, -96.7433844 43.4957222)"
357,20,1,0,a,AM,339.5581,0,0.051213919844456904,0.03139216904909882,1984;1728;1755;1756,3127;2565;2567,"LINESTRING (-96.697411 43.512954, -96.795402 43.523813, -96.785368 43.592765, -96.786728 43.5946704)"
358,20,2,0,a,AM,423.3342,0,0.2676077219982639,0.1380733374766936,1459;2204;834,2019;952,"LINESTRING (-96.7175133 43.51804, -96.7542494 43.5289358, -96.719897 43.606571)"
359,20,3,0,a,AM,837.8197,0,0.0443201166010096,0.027420758234928528,1984;1728;1755,3127;2565,"LINESTRING (-96.697411 43.512954, -96.795402 43.523813, -96.785368 43.592765)"
360,20,4,0,a,AM,470.2773,0,0.06652691038602239,0.049614667495338716,1154;1150,1420,"LINESTRING (-96.6911669 43.5201979, -96.7562487 43.5602404)"
361,20,5,0,a,AM,458.8302,0,0.013535633081672875,0.008408949658172777,673;1051,1265,"LINESTRING (-96.6623657 43.4894641, -96.733833 43.562088)"
362,20,6,0,a,AM,364.7537,0,0.32258372571448224,0.20592293349906773,1981;1113;1114;1115;1110;1116,3704;1370;1371;2629;1372,"LINESTRING (-96.697496 43.508564, -96.789372 43.579711, -96.6926482 43.5355035, -96.692699 43.533814, -96.805173 43.522549, -96.708489 43.5772733)"
363,20,7,0,a,AM,633.8971,0,0.010561147145954426,0.00653822249844624,1076;1067,1311,"LINESTRING (-96.692901 43.505759, -96.663136 43.562332)"
364,20,8,0,a,AM,211.6532,0,0.013028683973202136,0.007557489123679304,205;2084,3452,"LINESTRING (-96.7113218 43.4894617, -96.7039021 43.5648001)"
365,20,9,0,a,AM,332.6187,0,0.013521034646854203,0.008962088253573648,1617;1614,2272,"LINESTRING (-96.696827 43.503533, -96.7391951 43.5485838)"
366,20,10,0,a,AM,300.3351,0,0.2440866107120148,0.15166563082660037,2064;2068,3373,"LINESTRING (-96.698413 43.518196, -96.7223062 43.5424568)"
367,20,11,0,a,AM,434.7232,0,0.024198660887739497,0.015015537600994406,1870;1489,2953,"LINESTRING (-96.697114 43.509797, -96.757217 43.540297)"
368,20,12,0,a,AM,1821.0691,0,0.019623659813112704,0.010186451211932878,1870;1505,2962,"LINESTRING (-96.697114 43.509797, -96.781692 43.517039)"
369,20,13,0,a,AM,1523.0637,0,0.012357075285980176,0.007128651336233686,688;1784,2710,"LINESTRING (-96.668529 43.510984, -96.788349 43.513401)"
370,20,14,0,a,AM,457.5520,0,0.010560086849142303,0.003722809198259789,576;2102,3614,"LINESTRING (-96.7053231 43.4953189, -96.7531418 43.5366827)"
371,20,15,0,a,AM,721.9031,0,0.011729849816474036,0.007271597265382224,1601;2074,3392,"LINESTRING (-96.6766715 43.5166723, -96.7223159 43.5335889)"
372,20,16,0,a,AM,393.9278,0,0.114895404671151,0.07067743940335612,1984;1728;1755;1756;2170,3127;2565;2567;3902,"LINESTRING (-96.697411 43.512954, -96.795402 43.523813, -96.785368 43.592765, -96.786728 43.5946704, -96.708907 43.550314)"
373,20,17,0,a,AM,380.0499,0,0.10106980336307975,0.06280298321939093,2159;1454,3868,"LINESTRING (-96.697942 43.517925, -96.7179443 43.5404706)"
374,20,18,0,a,AM,1046.0836,0,0.03988160209770855,0.019005593536357987,576;2102;1701,3614;3615,"LINESTRING (-96.7053231 43.4953189, -96.7531418 43.5366827, -96.658615 43.547571)"
375,20,18,1,a,AM,2033.7812,0,0.039837619322303855,0.01990677439403356,1705;2110,3540,"LINESTRING (-96.681981 43.513406, -96.667748 43.547541)"
376,20,19,0,a,AM,769.9559,0,0.06243544863441571,0.038676196395276564,978;913,2824,"LINESTRING (-96.680332 43.510993, -96.7042648 43.5349453)"
377,20,21,0,a,AM,843.3370,0,0.011328363278757997,0.007507768800497203,16;45,51,"LINESTRING (-96.7036406 43.4926055, -96.7256691 43.4838476)"
378,20,22,0,a,AM,424.8014,0,0.02908171572298428,0.016967060285891858,1871;1500,2961,"LINESTRING (-96.696677 43.51012, -96.739822 43.517071)"
379,20,23,0,a,AM,973.6424,0,0.1629609201824234,0.10001864512119328,1871;1500;1501,2961;2087,"LINESTRING (-96.696677 43.51012, -96.739822 43.517071, -96.7411404 43.5171526)"
380,20,24,0,a,AM,1583.0324,0,0.013385669538426114,0.007855811062771908,32;55,62,"LINESTRING (-96.6993307 43.4943426, -96.7591305 43.4780394)"
381,21,2,0,a,AM,122.3407,0,0.47283099501270975,0.2938657551274083,1443;1444,1981,"LINESTRING (-96.723699 43.5076999, -96.7031061 43.6099664)"
382,21,3,0,a,AM,276.6145,0,0.039120134467930404,0.024313238036047232,1441;2006,3175,"LINESTRING (-96.7262123 43.5077007, -96.7877802 43.5899105)"
383,21,4,0,a,AM,148.5062,0,0.05730107925282715,0.03559975139838409,684;1666;1147,2372;2370,"LINESTRING (-96.7275197 43.4960537, -96.704412 43.57546, -96.7562398 43.5575027)"
384,21,5,0,a,AM,138.6730,0,0.042205077567591925,0.02425108763206961,95;2103;575;576;577;943,3624;3625;634;635;3612,"LINESTRING (-96.7301621 43.4849216, -96.753134 43.535794, -96.8089011 43.4906663, -96.7053231 43.4953189, -96.707688 43.496051, -96.729853 43.556444)"
385,21,6,0,a,AM,105.0910,0,0.010750166696147017,0.006681168427594779,684;1666,2372,"LINESTRING (-96.7275197 43.4960537, -96.704412 43.57546)"
386,21,7,0,a,AM,173.5227,0,0.37103176275975835,0.230497203231821,3;1072;1073;1076;1067,1305;1306;1310;1311,"LINESTRING (-96.7337656 43.4982298, -96.745394 43.5444017, -96.7736474 43.5040109, -96.692901 43.505759, -96.663136 43.562332)"
387,21,8,0,a,AM,60.3774,0,0.433820385802321,0.26962088253573646,387;1521,2127,"LINESTRING (-96.73419 43.495982, -96.7060702 43.555905)"
388,21,9,0,a,AM,101.7055,0,0.014962500939943002,0.009919204474829087,45;1614,2269,"LINESTRING (-96.7256691 43.4838476, -96.7391951 43.5485838)"
389,21,10,0,a,AM,92.3074,0,1.9859834457884165,1.2342821628340586,321;166;165;164;1411,315;126;124;1881,"LINESTRING (-96.718158 43.492246, -96.7111553 43.4956214, -96.7111474 43.4964019, -96.7111401 43.4972369, -96.725317 43.544687)"
390,21,11,0,a,AM,142.6187,0,0.08994034954166595,0.05589807333747669,1610;1554,2261,"LINESTRING (-96.728356 43.503732, -96.7412846 43.5485772)"
391,21,12,0,a,AM,645.7745,0,0.014231452943039107,0.00884400248601616,627;1644,3680,"LINESTRING (-96.7223375 43.5003381, -96.8064764 43.5512533)"
392,21,13,0,a,AM,590.6779,0,0.007970569614841582,0.0049533871970167806,27;603,3360,"LINESTRING (-96.725704 43.496092, -96.767389 43.4685934)"
393,21,14,0,a,AM,161.8006,0,0.00871142224725069,0.005400870105655687,95;2103,3624,"LINESTRING (-96.7301621 43.4849216, -96.753134 43.535794)"
394,21,15,0,a,AM,231.3697,0,1.2357404921948318,0.613822249844624,1442;1423;1424;1450;1658,1980;1917;2597;2599,"LINESTRING (-96.724638 43.5077005, -96.6743167 43.5160862, -96.660952 43.51484, -96.7179269 43.5345852, -96.7252703 43.526401)"
395,21,16,0,a,AM,111.0133,0,0.21522600438914152,0.1273586078309509,66;67;1130;2172,71;1389;3943,"LINESTRING (-96.7294874 43.4823349, -96.7337921 43.4896457, -96.8127052 43.5287751, -96.7051717 43.5503082)"
396,21,17,0,a,AM,106.3539,0,1.249167155370957,0.7762771908017403,348;275;444;842;1449,960;962;964;2004,"LINESTRING (-96.732925 43.492202, -96.7697502 43.4996641, -96.7671487 43.4802657, -96.820208 43.5063518, -96.717928 43.5356286)"
397,21,18,0,a,AM,823.2468,0,0.019451672783459904,0.011280298321939091,28;2177,3960,"LINESTRING (-96.7266936 43.4952623, -96.697912 43.550016)"
398,21,19,0,a,AM,209.7272,0,0.018381540167152648,0.010633934120571783,590;2021,3229,"LINESTRING (-96.723616 43.490948, -96.7063265 43.5334482)"
399,21,20,0,a,AM,752.6996,0,0.01423393194517521,0.009434431323803604,44;16,50,"LINESTRING (-96.722567 43.4863416, -96.7036406 43.4926055)"
400,21,22,0,a,AM,156.9021,0,0.28393026740986677,0.1651336233685519,521;1086;1111;1112;2176;1090,3542;3543;1369;3955;3956,"LINESTRING (-96.7293297 43.4970325, -96.757377 43.520109, -96.8053131 43.5234088, -96.7879217 43.5793915, -96.698923 43.550299, -96.7337656 43.5203284)"
401,21,23,0,a,AM,373.2671,0,0.014640857808305851,0.009092604101926662,521;1086,3542,"LINESTRING (-96.7293297 43.4970325, -96.757377 43.520109)"
402,21,24,0,a,AM,618.4842,0,0.008090694997300234,0.005027967681789931,27;26,27,"LINESTRING (-96.725704 43.496092, -96.7595701 43.4903453)"
403,22,1,0,a,AM,53.7400,0,0.014378997583164138,0.00834058421379739,1091;1800,2803,"LINESTRING (-96.7350189 43.5203377, -96.7820533 43.5947024)"
404,22,2,0,a,AM,61.5218,0,0.5070375042645874,0.25210068365444377,1750;1444,3863,"LINESTRING (-96.7251293 43.5130341, -96.7031061 43.6099664)"
405,22,3,0,a,AM,138.5224,0,0.042803994860646614,0.021274083281541328,1751;2005,3169,"LINESTRING (-96.7232689 43.51328, -96.7891401 43.5902751)"
406,22,4,0,a,AM,74.7479,0,0.06795142290236046,0.04223119950279677,1388;1769,3923,"LINESTRING (-96.72375 43.520303, -96.763732 43.559302)"
407,22,5,0,a,AM,69.8680,0,1.5972694948523134,0.9368116842759477,1751;316;315;1762,2549;306;2611,"LINESTRING (-96.7232689 43.51328, -96.7683375 43.4911332, -96.7673928 43.4911379, -96.7358102 43.5590195)"
408,22,6,0,a,AM,52.8364,0,0.06576944725734163,0.040870105655686766,694;1259;918,3606;1611,"LINESTRING (-96.723724 43.515838, -96.7437511 43.5376883, -96.7078908 43.5782588)"
409,22,7,0,a,AM,86.6694,0,0.013580310818622954,0.00844002486016159,1091;708,3220,"LINESTRING (-96.7350189 43.5203377, -96.7001511 43.564789)"
410,22,8,0,a,AM,30.3238,0,0.3551604999008052,0.2205779987569919,1500;1501;1493;1502;1492;1511,2087;2088;2089;2108;2109,"LINESTRING (-96.739822 43.517071, -96.7411404 43.5171526, -96.757333 43.51668, -96.742118 43.517483, -96.757378 43.5184975, -96.7064132 43.5630047)"
411,22,9,0,a,AM,51.2797,0,8.495677983303228,5.264891236793038,1500;1501;1493;1502;1492;1511;1869;1870;1489;855;856;1739;1740;542;386;385;242;241;1463;261;260;259;217;218;265;262;263;264;1436;2225;2224;2027,2087;2088;2089;2108;2109;2960;2952;2953;2954;980;2522;2527;2785;605;396;597;210;2638;2640;236;234;232;178;1087;241;237;239;1947;2516;2387;3252,"LINESTRING (-96.739822 43.517071, -96.7411404 43.5171526, -96.757333 43.51668, -96.742118 43.517483, -96.757378 43.5184975, -96.7064132 43.5630047, -96.698396 43.509738, -96.697114 43.509797, -96.757217 43.540297, -96.78354 43.537124, -96.783554 43.537742, -96.7499357 43.5240308, -96.7511746 43.5239958, -96.7606731 43.4911691, -96.7367087 43.4980414, -96.7372486 43.4976168, -96.7357507 43.4837485, -96.734366 43.4881253, -96.717842 43.51557, -96.709149 43.4961352, -96.7090705 43.4962757, -96.70108 43.4974138, -96.7687806 43.4856005, -96.7699579 43.4856079, -96.7707407 43.4988079, -96.8000047 43.492411, -96.7684247 43.4987825, -96.76972 43.498896, -96.7019938 43.5626761, -96.675975 43.532102, -96.675982 43.532875, -96.7328369 43.5538197)"
412,22,11,0,a,AM,71.7177,0,0.03041943457307646,0.018899937849596024,694;1259,3606,"LINESTRING (-96.723724 43.515838, -96.7437511 43.5376883)"
413,22,12,0,a,AM,319.3013,0,0.04269235922774635,0.02651336233685519,694;1259;1254,3606;3607,"LINESTRING (-96.723724 43.515838, -96.7437511 43.5376883, -96.805411 43.550537)"
414,22,13,0,a,AM,273.0781,0,0.08575834734079875,0.04262896208825357,1751;2005;2004,3169;3173,"LINESTRING (-96.7232689 43.51328, -96.7891401 43.5902751, -96.8114493 43.519798)"
415,22,14,0,a,AM,80.5762,0,0.1767647158876677,0.10253573648228714,1091;1800;1100,2803;2805,"LINESTRING (-96.7350189 43.5203377, -96.7820533 43.5947024, -96.758066 43.523526)"
416,22,15,0,a,AM,116.9892,0,0.5534154075925967,0.45338098197638277,1349;1717;1734,2478;3225,"LINESTRING (-96.728773 43.5221259, -96.791785 43.520716, -96.7300564 43.5239513)"
417,22,16,0,a,AM,55.6387,0,3.9131323951172465,2.4317339962709754,1500;1501;1493;1502;1492;1511;1869;1870;1489;855;856;1739;1740;542;1520;179;1522;2181,2087;2088;2089;2108;2109;2960;2952;2953;2954;980;2522;2527;2785;2782;2781;2131;2132,"LINESTRING (-96.739822 43.517071, -96.7411404 43.5171526, -96.757333 43.51668, -96.742118 43.517483, -96.757378 43.5184975, -96.7064132 43.5630047, -96.698396 43.509738, -96.697114 43.509797, -96.757217 43.540297, -96.78354 43.537124, -96.783554 43.537742, -96.7499357 43.5240308, -96.7511746 43.5239958, -96.7606731 43.4911691, -96.706087 43.554567, -96.800954 43.4924239, -96.7060744 43.5569239, -96.7142095 43.5499446)"
418,22,17,0,a,AM,53.2199,0,2.2414334023533096,1.3374766935985085,1751;316;315;314;313;1455;1454,2549;306;304;302;2013;3865,"LINESTRING (-96.7232689 43.51328, -96.7683375 43.4911332, -96.7673928 43.4911379, -96.7672085 43.4911553, -96.7085318 43.4920559, -96.717641 43.527566, -96.7179443 43.5404706)"
419,22,18,0,a,AM,408.7467,0,0.0529587998313346,0.032889993784959604,694;1259;1254;916,3606;3607;3608,"LINESTRING (-96.723724 43.515838, -96.7437511 43.5376883, -96.805411 43.550537, -96.679235 43.535896)"
420,22,19,0,a,AM,104.1141,0,0.0190400013134841,0.011833436917339962,1387;888,1816,"LINESTRING (-96.724776 43.520307, -96.716861 43.522884)"
421,22,20,0,a,AM,359.8288,0,0.2051827735830566,0.12752019888129273,1388;1769;61;1390,3923;2653;2651,"LINESTRING (-96.72375 43.520303, -96.763732 43.559302, -96.7489145 43.4895984, -96.719992 43.520294)"
422,22,21,0,a,AM,148.9080,0,0.2915750841671404,0.2174580484773151,693;682;683;684,2837;768;769,"LINESTRING (-96.724984 43.515861, -96.7707284 43.4727405, -96.7707778 43.4746157, -96.7275197 43.4960537)"
423,22,23,0,a,AM,179.0838,0,0.1338792044594391,0.08305158483530142,1500;1501,2087,"LINESTRING (-96.739822 43.517071, -96.7411404 43.5171526)"
424,22,24,0,a,AM,282.7350,0,0.16729293061979186,0.09329397141081418,1751;2005;2004;2002;459,3169;3173;3171;3160,"LINESTRING (-96.7232689 43.51328, -96.7891401 43.5902751, -96.8114493 43.519798, -96.7983727 43.5008674, -96.7417728 43.4996254)"
425,23,2,0,a,AM,175.8772,0,1.0828439285573805,0.6729770043505283,1261;446;2198;368;1448,3556;496;3572;3875,"LINESTRING (-96.743619 43.51708, -96.7624084 43.4797873, -96.754841 43.547242, -96.8007419 43.4940436, -96.7110407 43.6096114)"
426,23,3,0,a,AM,447.2037,0,0.19353899882087505,0.1121068986948415,1086;1111;1112,3543;1369,"LINESTRING (-96.757377 43.520109, -96.8053131 43.5234088, -96.7879217 43.5793915)"
427,23,4,0,a,AM,227.7060,0,0.196406551433705,0.11871348663766315,1138;1139;688;1784;1146,1405;1406;2710;2708,"LINESTRING (-96.7589755 43.5091497, -96.8183243 43.5397887, -96.668529 43.510984, -96.788349 43.513401, -96.7562312 43.5548004)"
428,23,5,0,a,AM,203.3785,0,0.04632042303912629,0.028788067122436298,1189;1185,1480,"LINESTRING (-96.763881 43.521016, -96.729901 43.562847)"
429,23,6,0,a,AM,149.5366,0,0.47927697090773813,0.3535487880671224,1138;1159;1141;1160;1161;684;1666,1427;1428;1429;1430;2374;2372,"LINESTRING (-96.7589755 43.5091497, -96.799202 43.538292, -96.804008 43.502001, -96.798942 43.53887, -96.798739 43.539528, -96.7275197 43.4960537, -96.704412 43.57546)"
430,23,7,0,a,AM,231.2701,0,0.055974660107544635,0.034394033561218146,1673;2225;1436,2382;2517,"LINESTRING (-96.7695785 43.5130363, -96.675975 43.532102, -96.7019938 43.5626761)"
431,23,8,0,a,AM,83.5825,0,0.16501122288123496,0.10255438160348042,1492;1511,2109,"LINESTRING (-96.757378 43.5184975, -96.7064132 43.5630047)"
432,23,9,0,a,AM,147.2558,0,0.699081833081807,0.4094841516469857,1190;679;680;681;1052;1047;1046,1481;766;767;1466;1267;1253,"LINESTRING (-96.7655846 43.5189192, -96.780513 43.477733, -96.734635 43.490844, -96.734662 43.491005, -96.733847 43.56305, -96.7343435 43.5577411, -96.734313 43.555116)"
433,23,10,0,a,AM,133.2286,0,3.756684887797033,2.3320509633312616,926;927;954;1624;1681;2223;11;12;2070,1063;2284;2282;2392;2393;2395;8;3493,"LINESTRING (-96.7660075 43.5212298, -96.8228762 43.5393919, -96.7412847 43.5564096, -96.678883 43.513058, -96.666508 43.521011, -96.676016 43.533624, -96.7942449 43.4942544, -96.8105676 43.4959609, -96.7222902 43.5404447)"
434,23,11,0,a,AM,220.7144,0,0.025413496946861316,0.027377252952144188,1437;1486,2070,"LINESTRING (-96.7559302 43.5084205, -96.757191 43.545915)"
435,23,12,0,a,AM,1098.7812,0,0.05522600071578602,0.04118085767557489,1188;155;1808,2845;2846,"LINESTRING (-96.764126 43.521021, -96.7127331 43.4889079, -96.807476 43.550649)"
436,23,13,0,a,AM,967.8435,0,0.01785996289819324,0.010770665009322559,2195;1990,3732,"LINESTRING (-96.754862 43.5185205, -96.802628 43.500925)"
437,23,14,0,a,AM,263.2272,0,0.04110736814402856,0.020435052827843383,1885;1482,2988,"LINESTRING (-96.7473884 43.5166986, -96.75748 43.52848)"
438,23,15,0,a,AM,321.7212,0,0.01423008950423482,0.00884400248601616,1262;1270,2932,"LINESTRING (-96.743625 43.516704, -96.741243 43.525972)"
439,23,16,0,a,AM,148.8616,0,3.27127829493205,2.0099067743940338,1886;51;52;971;970;471;472;2171,2993;56;2194;1129;2241;538;3920,"LINESTRING (-96.7473434 43.5137681, -96.7657387 43.480257, -96.7657232 43.4797408, -96.721004 43.501951, -96.7897994 43.5044998, -96.8011728 43.495677, -96.8018669 43.494018, -96.7076616 43.5503141)"
440,23,17,0,a,AM,140.2927,0,0.4038351100685007,0.25088253573648234,1261;842;1449,2003;2004,"LINESTRING (-96.743619 43.51708, -96.820208 43.5063518, -96.717928 43.5356286)"
441,23,18,0,a,AM,1056.9097,0,0.014872309411181766,0.009136109384711,1191;1173,1486,"LINESTRING (-96.7655891 43.5185379, -96.639025 43.539893)"
442,23,19,0,a,AM,263.3526,0,0.21195318246260325,0.1316283405842138,1261;445;1451,3555;2007,"LINESTRING (-96.743619 43.51708, -96.7665108 43.4802642, -96.7179329 43.5335869)"
443,23,20,0,a,AM,873.9443,0,0.010740229900251573,0.006674953387197017,1883;1813,2975,"LINESTRING (-96.7474186 43.5221133, -96.71686 43.503229)"
444,23,21,0,a,AM,375.3906,0,0.3331058186279544,0.20668738346799254,2195;1990;349;348,3732;3733;349,"LINESTRING (-96.754862 43.5185205, -96.802628 43.500925, -96.7341 43.491771, -96.732925 43.492202)"
