o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
31,31,27,27,9.05581561988526,24.21724376503833,"LINESTRING (-96.81496 43.50670107, -96.7067076 43.52838662)"
31,31,28,28,10.367563262526255,22.265918304792777,"LINESTRING (-96.81496 43.50670107, -96.6876374 43.51963418)"
31,31,29,29,11.107077177043944,18.294101802738393,"LINESTRING (-96.81496 43.50670107, -96.6859654 43.54176507)"
31,31,30,30,12.851697405487327,11.666722615358399,"LINESTRING (-96.81496 43.50670107, -96.667363 43.55036606)"
31,31,32,32,2.66220954340816,57.73035189266009,"LINESTRING (-96.81496 43.50670107, -96.7904729 43.52275925)"
31,31,33,33,11.60179686888697,16.77960259237864,"LINESTRING (-96.81496 43.50670107, -96.6737007 43.52652104)"
31,31,34,34,4.959992441135756,84.5092010539995,"LINESTRING (-96.81496 43.50670107, -96.7998333 43.54993806)"
31,31,35,35,8.297824488537584,27.898310523912073,"LINESTRING (-96.81496 43.50670107, -96.7121553 43.50975217)"
31,31,36,36,11.161346918282762,20.718939421087235,"LINESTRING (-96.81496 43.50670107, -96.7250354 43.58303538)"
31,31,37,37,8.070161805928393,18.10469406570361,"LINESTRING (-96.81496 43.50670107, -96.7246296 43.53796199)"
31,31,38,38,7.731482806265838,18.210254193890922,"LINESTRING (-96.81496 43.50670107, -96.7203159 43.51780541)"
31,31,39,39,1.3868704255313191,47.66464488530292,"LINESTRING (-96.81496 43.50670107, -96.8080311 43.49528612)"
31,31,40,40,7.166389371775566,34.533418246268404,"LINESTRING (-96.81496 43.50670107, -96.7275889 43.49498959)"
31,31,41,41,3.795532204769478,62.46954976405176,"LINESTRING (-96.81496 43.50670107, -96.7801873 43.48370497)"
31,31,42,42,5.30895204782618,71.37778614698914,"LINESTRING (-96.81496 43.50670107, -96.7574349 43.48350413)"
31,31,43,43,10.285803217177028,35.22494544392457,"LINESTRING (-96.81496 43.50670107, -96.6884539 43.49502791)"
31,31,44,44,16.994436702048986,4.932517755990006,"LINESTRING (-96.81496 43.50670107, -96.6049435 43.51938223)"
31,31,45,45,15.018309905748833,8.566940205388564,"LINESTRING (-96.81496 43.50670107, -96.6295528 43.51944343)"
31,31,46,46,8.069960372754576,58.88252031735037,"LINESTRING (-96.81496 43.50670107, -96.7436002 43.55759907)"
31,31,47,47,9.408891637818355,76.68268523948794,"LINESTRING (-96.81496 43.50670107, -96.7802259 43.5874853)"
31,31,48,48,13.513440779012928,14.710934416994737,"LINESTRING (-96.81496 43.50670107, -96.7105486 43.60179858)"
