name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
Adele H. Stamp Student Union,18,23543832.0,,university,,,"POLYGON ((-76.9453027 38.98775, -76.9451538 38.9877504, -76.9451534 38.987765, -76.94507470000001 38.987764, -76.945075 38.987752, -76.9448912 38.9877511, -76.9446815 38.9877535, -76.9446816 38.9877642, -76.9446102 38.9877645, -76.94460979999999 38.9877513, -76.94459569999999 38.9877505, -76.9444646 38.9877542, -76.9444654 38.987778, -76.9443527 38.9877787, -76.94424650000001 38.9877817, -76.9442438 38.9878473, -76.94418880000001 38.9878473, -76.94414399999999 38.9878473, -76.9441447 38.9878835, -76.9441454 38.9881066, -76.94414519999999 38.9882224, -76.94414570000001 38.9882487, -76.9441333 38.9882488, -76.9441209 38.9882497, -76.9440841 38.98828, -76.9440847 38.9883073, -76.9440846 38.9883169, -76.9440845 38.9883317, -76.944124 38.9883615, -76.94418229999999 38.9883648, -76.94418020000001 38.9884666, -76.9446777 38.988468, -76.9446803 38.9885226, -76.94476899999999 38.9885297, -76.9448264 38.9885265, -76.9448264 38.9884709, -76.9448907 38.9884683, -76.94495689999999 38.9884714, -76.94496289999999 38.9886169, -76.945257 38.9886199, -76.9452529 38.988281, -76.9452515 38.9882409, -76.94529439999999 38.9882414, -76.9452972 38.9879585, -76.9453027 38.98775))",POINT (-76.94474236024053 38.98813996692136),8198.8,28
,2837,,9674476.0,,parking,,"MULTIPOLYGON (((-76.93444890000001 38.993153, -76.9338387 38.9941193, -76.93281140000001 38.9938733, -76.93302199999999 38.9933897, -76.933089 38.993399, -76.9331293 38.9933855, -76.9334377 38.9934511, -76.9334485 38.9934282, -76.9337744 38.9934772, -76.9339487 38.9930905, -76.9340318 38.9931051, -76.9340493 38.9930842, -76.93444890000001 38.993153)))",POINT (-76.93363243525066 38.99362971026702),8154.3,22
Mowatt Lane Parking Garage,62,23579407.0,,parking,,,"POLYGON ((-76.9462204 38.9821475, -76.9449572 38.9821705, -76.9449468 38.9820089, -76.94492200000001 38.9814928, -76.9456852 38.9814812, -76.9456857 38.9815388, -76.9462018 38.9815198, -76.9462096 38.9817076, -76.946217 38.9818871, -76.9462192 38.9819402, -76.9462204 38.9821475))",POINT (-76.94556349626141 38.98183071486984),8025.2,36
Stadium Drive Garage,8,23502759.0,,parking,,,"POLYGON ((-76.9481538 38.9917448, -76.9483366 38.9916795, -76.9484203 38.9916479, -76.94858549999999 38.9915697, -76.9487403 38.9914759, -76.9488686 38.9913744, -76.948898 38.9913967, -76.9489483 38.9913524, -76.9489155 38.9913311, -76.9489775 38.9912678, -76.94903480000001 38.9911992, -76.9490723 38.9912184, -76.949111 38.9911701, -76.9490744 38.9911546, -76.949124 38.9910908, -76.9491901 38.990981, -76.94924349999999 38.9908597, -76.94929279999999 38.9907133, -76.94931939999999 38.9905377, -76.94932110000001 38.9903839, -76.94925929999999 38.9903839, -76.9492353 38.9903839, -76.9492353 38.9903105, -76.9491543 38.9903095, -76.9491136 38.9903098, -76.9490121 38.9903105, -76.9490121 38.9903905, -76.94882389999999 38.9903904, -76.9488173 38.9905535, -76.9487744 38.990767, -76.94867139999999 38.9909804, -76.9488259 38.9910538, -76.9487546 38.991131, -76.94866279999999 38.9912206, -76.9484971 38.9911177, -76.94830829999999 38.9912378, -76.9481195 38.9913312, -76.94787909999999 38.9914112, -76.9479284 38.9915859, -76.9478275 38.9915995, -76.9478191 38.9915783, -76.94780160000001 38.9915812, -76.9478355 38.9916629, -76.9478532 38.9917245, -76.9478775 38.9917849, -76.9478855 38.9918121, -76.9479013 38.9918088, -76.9479582 38.9917956, -76.94795449999999 38.991786, -76.9481538 38.9917448))",POINT (-76.94868313650893 38.99110656806119),7772.7,20
,487,235771513.0,,parking,,,"POLYGON ((-76.9459511 39.0028148, -76.9458403 39.0028252, -76.9454951 39.0027491, -76.9455425 39.0026908, -76.9455166 39.002598, -76.9454425 39.0025251, -76.94543609999999 39.0025188, -76.9454576 39.0023979, -76.9450928 39.0023479, -76.9451947 39.0021457, -76.9454348 39.0019675, -76.9455997 39.0018143, -76.9459404 39.0017955, -76.94610400000001 39.0018372, -76.9460772 39.0020102, -76.9464339 39.0021624, -76.9459511 39.0028148))",POINT (-76.9457805951109 39.00228087197866),7640.1,4
Van Munching Hall,164,24006939.0,,university,,,"POLYGON ((-76.9468846 38.9823295, -76.9468877 38.9823864, -76.94687740000001 38.9823865, -76.94687879999999 38.9824402, -76.9468754 38.9824403, -76.9468785 38.9825284, -76.94688189999999 38.9825284, -76.94688410000001 38.9825844, -76.94693599999999 38.9825829, -76.9469374 38.9826109, -76.9470041 38.9826089, -76.94700659999999 38.9826583, -76.9470007 38.9826635, -76.9469995 38.9826669, -76.94696999999999 38.9826674, -76.9469708 38.9827112, -76.9469716 38.9827266, -76.9470012 38.9827281, -76.94700469999999 38.9827427, -76.9470106 38.9827498, -76.94701209999999 38.9828003, -76.9469436 38.9828015, -76.9469445 38.9828318, -76.9468947 38.9828327, -76.9469027 38.9831081, -76.94691950000001 38.9831078, -76.9469205 38.9831298, -76.9469217 38.9831893, -76.94690780000001 38.9831896, -76.94691539999999 38.9834658, -76.9469746 38.9834649, -76.9469751 38.9834845, -76.94694339999999 38.983485, -76.9469436 38.983495, -76.9469327 38.9834952, -76.94693359999999 38.9835291, -76.9469424 38.9835289, -76.9469426 38.9835384, -76.94697240000001 38.9835379, -76.94697290000001 38.9835555, -76.9469198 38.9835564, -76.94692139999999 38.9836136, -76.9469179 38.9836136, -76.9469211 38.9837312, -76.94692550000001 38.9837311, -76.946927 38.9837864, -76.9470439 38.9837844, -76.9470444 38.983804, -76.9470853 38.9838033, -76.9471222 38.9838027, -76.9471216 38.9837813, -76.9472363 38.9837794, -76.9472347 38.9837228, -76.9472399 38.9837228, -76.9472368 38.9836077, -76.94723159999999 38.9836078, -76.9472301 38.9835523, -76.9471777 38.9835532, -76.9471753 38.9834625, -76.94722640000001 38.9834616, -76.9472262 38.9834549, -76.9472773 38.9834541, -76.9472808 38.9835804, -76.94728430000001 38.9835957, -76.9472908 38.9836109, -76.9473014 38.9836296, -76.947315 38.9836466, -76.9473349 38.9836627, -76.94735350000001 38.9836751, -76.9473763 38.9836845, -76.9474015 38.9836919, -76.94742960000001 38.9836956, -76.94748079999999 38.9836936, -76.947532 38.9836754, -76.9475621 38.9836552, -76.9475904 38.9836265, -76.9476011 38.9836004, -76.94760410000001 38.9835752, -76.94760170000001 38.9834698, -76.94764379999999 38.9834692, -76.9476439 38.9834725, -76.94769960000001 38.9834717, -76.9477002 38.9834993, -76.94785779999999 38.983497, -76.94785709999999 38.9834694, -76.9479109 38.9834686, -76.94790980000001 38.9834199, -76.9479231 38.983403, -76.9479331 38.9833758, -76.9479297 38.9833514, -76.9479284 38.9833315, -76.9479176 38.9833101, -76.9479037 38.9833025, -76.9479051 38.9832579, -76.9478481 38.9832569, -76.9478477 38.9832433, -76.94777190000001 38.9832442, -76.9476921 38.9832452, -76.9476925 38.9832614, -76.9476372 38.9832621, -76.94763519999999 38.9833534, -76.9475875 38.9833521, -76.9475853 38.9833411, -76.9475788 38.9833322, -76.94754349999999 38.9833203, -76.9475051 38.9833112, -76.9474556 38.9833052, -76.94743149999999 38.9833055, -76.9474105 38.9833064, -76.9473718 38.9833106, -76.94733669999999 38.9833187, -76.94729940000001 38.9833336, -76.9472813 38.9833416, -76.9472703 38.983347, -76.94726319999999 38.9833509, -76.9472608 38.9833607, -76.9472213 38.9833625, -76.947222 38.9833545, -76.9472188 38.9831816, -76.94719240000001 38.9831816, -76.9471923 38.9831464, -76.9471923 38.9831006, -76.94721269999999 38.9831006, -76.9472042 38.9828237, -76.94740539999999 38.9828183, -76.94753590000001 38.9828163, -76.9475643 38.9828151, -76.9475638 38.9828274, -76.947565 38.9828446, -76.9475723 38.9828618, -76.9475782 38.9828732, -76.9475849 38.982883, -76.94759519999999 38.9828942, -76.9475844 38.9829017, -76.94759689999999 38.9829107, -76.9476099 38.9829199, -76.9476209 38.982912, -76.94763159999999 38.9829181, -76.9476468 38.9829256, -76.9476657 38.9829301, -76.9476805 38.9829314, -76.9477047 38.982933, -76.9477279 38.9829333, -76.9477577 38.9829265, -76.9477728 38.9829202, -76.9477615 38.9829088, -76.947751 38.9828981, -76.94776539999999 38.9828819, -76.9477728 38.982873, -76.9477839 38.9828577, -76.9477862 38.9828426, -76.9477859 38.9828303, -76.94778290000001 38.9828183, -76.9477748 38.9828037, -76.9477658 38.9827904, -76.947745 38.982774, -76.9477292 38.9827683, -76.94771179999999 38.9827649, -76.94769599999999 38.9827643, -76.94769359999999 38.9826914, -76.94769340000001 38.9825698, -76.9475235 38.9825721, -76.94752320000001 38.9825648, -76.9475223 38.9825439, -76.9475334 38.9825441, -76.9475321 38.9824542, -76.9475582 38.9824291, -76.94753609999999 38.9824151, -76.94750790000001 38.9824029, -76.9474771 38.9823917, -76.9474445 38.9823862, -76.94741980000001 38.9823836, -76.94739490000001 38.9823841, -76.94736880000001 38.9823865, -76.9473442 38.9823918, -76.94731880000001 38.982399, -76.9472954 38.9824068, -76.9472712 38.9824198, -76.9472456 38.9824377, -76.9472786 38.9824647, -76.9472806 38.9825443, -76.947292 38.982544, -76.9472931 38.9825781, -76.947155 38.9825806, -76.9471355 38.982581, -76.94712939999999 38.9823794, -76.94711700000001 38.9823792, -76.9471161 38.9823239, -76.94704830000001 38.9823267, -76.9470482 38.9823251, -76.9469536 38.9823283, -76.9469536 38.982329, -76.9468846 38.9823295))",POINT (-76.94727851125329 38.98307343555183),7547.8,36
,348,70417860.0,,parking,,,"POLYGON ((-76.9603116 38.9987527, -76.9596011 38.9998279, -76.9590271 38.9995989, -76.9597376 38.9985237, -76.9603116 38.9987527))",POINT (-76.95966935000001 38.9991758),7494.0,9
Terrapin Row,2828,,8649698.0,apartments,,,"MULTIPOLYGON (((-76.94363970000001 38.9807368, -76.94346760000001 38.980875, -76.9434806 38.9810854, -76.94247679999999 38.9811312, -76.9424934 38.9804289, -76.9427855 38.9801259, -76.94363970000001 38.9807368)))",POINT (-76.94295545749726 38.98071626736088),7459.0,37
Lot R4,344,51132249.0,,parking,,,"POLYGON ((-76.9545627 38.9908037, -76.9544715 38.9907641, -76.9543481 38.9907537, -76.9542623 38.9907766, -76.9542086 38.9908079, -76.9541926 38.9908537, -76.9541299 38.9908461, -76.9540719 38.9908391, -76.9540772 38.9907954, -76.9540477 38.9907745, -76.9540236 38.9907995, -76.9536963 38.990762, -76.953412 38.9905556, -76.9539565 38.9898218, -76.95444740000001 38.9901824, -76.954324 38.9902992, -76.9548229 38.990664, -76.95469679999999 38.9907599, -76.9546405 38.9908537, -76.9545627 38.9908037))",POINT (-76.95406913076357 38.99043269455895),7253.5,19
Lot C1,56,23578608.0,,parking,,,"POLYGON ((-76.9388641 38.9869199, -76.9388907 38.9868738, -76.938952 38.9868521, -76.9389394 38.9866095, -76.9385218 38.9866094, -76.93811839999999 38.986616, -76.9381183 38.9866472, -76.9380232 38.9866497, -76.9379639 38.9866561, -76.9379381 38.9866761, -76.9378694 38.9866561, -76.9377922 38.9868028, -76.9378523 38.9868229, -76.9378265 38.9868495, -76.9377665 38.9868762, -76.9376978 38.9868896, -76.9375948 38.9868829, -76.9375776 38.9868629, -76.93762049999999 38.9868028, -76.93767200000001 38.9868229, -76.93780940000001 38.9866027, -76.93775789999999 38.9865827, -76.9377922 38.9865226, -76.937612 38.9864426, -76.9375776 38.9864893, -76.9375026 38.9864598, -76.9373758 38.9864097, -76.9370541 38.9862825, -76.93677940000001 38.9866894, -76.9375004 38.9869696, -76.9375433 38.9869163, -76.9376377 38.9869429, -76.9388641 38.9869199))",POINT (-76.93780402774887 38.98669969692885),7195.6,30
,750,612764465.0,,yes,,,"POLYGON ((-76.9596875 38.9985757, -76.9597424 38.998597, -76.95976589999999 38.9985603, -76.96028579999999 38.9987622, -76.9596221 38.9997998, -76.9591035 38.9995983, -76.95912850000001 38.9995632, -76.9590714 38.9995407, -76.9596875 38.9985757))",POINT (-76.95966867046742 38.99916998467066),7100.3,9
The Domain,2831,,9621713.0,apartments,,,"MULTIPOLYGON (((-76.9497837 38.9845447, -76.94976629999999 38.9843794, -76.9497611 38.9843297, -76.9496211 38.9843424, -76.9495479 38.9843487, -76.94950059999999 38.9842335, -76.9497499 38.9842229, -76.9497283 38.9840165, -76.9494206 38.9840391, -76.9493609 38.9838937, -76.9497126 38.9838672, -76.9496942 38.9836914, -76.9495398 38.9837104, -76.94861280000001 38.9839126, -76.94887300000001 38.9845383, -76.9489651 38.9845873, -76.9490275 38.9846205, -76.9492182 38.9846014, -76.9497837 38.9845447)))",POINT (-76.94922536291243 38.98418249479346),6953.2,35
Avrum Gudesky,468,235770834.0,,yes,,,"POLYGON ((-76.94245479999999 39.0040539, -76.9423697 39.0043495, -76.94247180000001 39.0043673, -76.942465 39.0043909, -76.94242250000001 39.0045383, -76.94233850000001 39.0045237, -76.94231619999999 39.004601, -76.9420832 39.0045605, -76.9420403 39.0047096, -76.9416681 39.004645, -76.9416555 39.0046428, -76.9416777 39.0045653, -76.9414146 39.0045197, -76.9414927 39.0042478, -76.9411188 39.004183, -76.9411783 39.0039761, -76.941238 39.0039865, -76.9412772 39.0038498, -76.9413591 39.003864, -76.94245479999999 39.0040539))",POINT (-76.94183809921344 39.00425810412159),6908.4,5
Lot 2a,226,25167569.0,,parking,,,"POLYGON ((-76.9486198 38.994681, -76.94888469999999 38.9942983, -76.9486776 38.9942116, -76.94857090000001 38.9941711, -76.9487752 38.9938989, -76.9485339 38.9937964, -76.9485164 38.9938201, -76.9483341 38.9937414, -76.9481945 38.9939264, -76.9480836 38.9938801, -76.9479427 38.9938211, -76.9478089 38.9937652, -76.9477631 38.993746, -76.9474862 38.994146, -76.947664 38.9942204, -76.9479011 38.9943195, -76.94821589999999 38.9944512, -76.94852779999999 38.9945817, -76.9484952 38.9946289, -76.9486198 38.994681))",POINT (-76.94823589776655 38.99415130854968),6663.2,20
Terrapin Row,2827,,8649697.0,apartments,,,"MULTIPOLYGON (((-76.9422895 38.9809707, -76.9422855 38.9803914, -76.94182410000001 38.9801805, -76.9418046 38.9802025, -76.94182189999999 38.9802108, -76.9418082 38.9802279, -76.94178960000001 38.9802189, -76.94171369999999 38.9801826, -76.94163450000001 38.9801848, -76.941475 38.9801894, -76.9413516 38.9801929, -76.94139370000001 38.9809764, -76.9422895 38.9809707)))",POINT (-76.94180858969878 38.98060071187314),6454.5,37
,2811,746442988.0,,parking,,,"POLYGON ((-76.9377078 38.978686, -76.93749390000001 38.978685, -76.9374966 38.9792996, -76.93693399999999 38.9791729, -76.93693399999999 38.9788122, -76.9363211 38.9788143, -76.9363211 38.9786527, -76.9362675 38.9786558, -76.9362608 38.9785964, -76.9360046 38.9786141, -76.93601270000001 38.9786704, -76.93594160000001 38.9786589, -76.93582360000001 38.9789811, -76.9358853 38.9789946, -76.9358692 38.9790363, -76.93761259999999 38.9794408, -76.9376314 38.9793898, -76.9377065 38.9793877, -76.9377078 38.978686))",POINT (-76.93675751402657 38.97900297551141),6392.9,46
Lot XX1,216,25106436.0,,parking,,,"POLYGON ((-76.93848180000001 38.9943218, -76.9374035 38.9943719, -76.9374002 38.9937439, -76.93749459999999 38.9937422, -76.9378617 38.9937399, -76.9382253 38.9937326, -76.93846449999999 38.9937239, -76.93846689999999 38.993818, -76.93848180000001 38.9943218))",POINT (-76.93793283032151 38.99404262287073),6284.2,22
Research Greenhouse,165,24303272.0,,greenhouse,,,"POLYGON ((-76.9433239 38.9970075, -76.9433269 38.9973323, -76.94328969999999 38.9973325, -76.94328520000001 38.9968368, -76.9430737 38.9968379, -76.9430782 38.9973298, -76.94299169999999 38.9973303, -76.9429872 38.9968365, -76.9427735 38.9968377, -76.942778 38.9973328, -76.94274059999999 38.997333, -76.942736 38.9968334, -76.942522 38.9968345, -76.9425265 38.9973293, -76.94247679999999 38.9973296, -76.9423922 38.99733, -76.9422588 38.9973308, -76.9422611 38.997584, -76.94244519999999 38.997583, -76.94261090000001 38.9975821, -76.942956 38.9975802, -76.942955 38.997468, -76.9433702 38.9974657, -76.94337040000001 38.9974857, -76.94354269999999 38.9974847, -76.94353839999999 38.9970063, -76.9433239 38.9970075))",POINT (-76.94292207281491 38.99723504952299),6184.3,13
UMUC/Inn & Conference Center,178,24305843.0,,yes,,,"POLYGON ((-76.9541344 38.9861205, -76.95431480000001 38.9861216, -76.95431120000001 38.9864478, -76.9545779 38.9864496, -76.95457930000001 38.9863155, -76.954509 38.986315, -76.9545109 38.9861476, -76.95456969999999 38.986148, -76.9545712 38.9860095, -76.95451180000001 38.9860091, -76.9545134 38.9858613, -76.95459529999999 38.9858619, -76.95459700000001 38.9857083, -76.9543133 38.9857065, -76.9543127 38.9857545, -76.9541837 38.9857537, -76.95418479999999 38.9856531, -76.9536861 38.9856498, -76.9536858 38.9856811, -76.95356339999999 38.9856803, -76.95356200000001 38.9858204, -76.9536872 38.9858212, -76.9536856 38.985968, -76.9535604 38.9859672, -76.9535587 38.9861271, -76.9537395 38.9861283, -76.9537363 38.9864214, -76.95369530000001 38.9864212, -76.95369479999999 38.9864664, -76.9541668 38.9864696, -76.9541674 38.9864214, -76.9541311 38.9864212, -76.9541344 38.9861205))",POINT (-76.95407899174135 38.98603420023849),6120.8,27
Terrapin Trail Parking Garage,10,23502762.0,,parking,,,"POLYGON ((-76.9425342 38.9948436, -76.94253310000001 38.9948583, -76.9425284 38.9949219, -76.94248949999999 38.9949219, -76.9424889 38.9952158, -76.9425093 38.9952174, -76.9425731 38.9952173, -76.9426156 38.9952151, -76.9426417 38.9952151, -76.94320740000001 38.9952149, -76.9435175 38.9952109, -76.94411289999999 38.9952088, -76.9441343 38.9952079, -76.9442074 38.9952075, -76.944236 38.9952075, -76.9442344 38.9949591, -76.9442356 38.9949161, -76.94419670000001 38.9949151, -76.94419739999999 38.9948645, -76.94411100000001 38.9948653, -76.9440118 38.9948668, -76.9435155 38.9948674, -76.9433945 38.9948672, -76.9433956 38.9948505, -76.9433978 38.9948174, -76.943264 38.9948197, -76.9431871 38.9947784, -76.9431628 38.9948109, -76.9431604 38.9948453, -76.9428147 38.9948458, -76.9425342 38.9948436))",POINT (-76.94334583545226 38.99503231768168),6020.3,21
UMUC/Student & Faculty Services Center,179,24305857.0,,university,,,"POLYGON ((-76.95319720000001 38.9867445, -76.9531996 38.986516, -76.9532999 38.9865166, -76.9533005 38.9864549, -76.9532091 38.9864543, -76.9532111 38.9862609, -76.95330130000001 38.9862615, -76.95330389999999 38.9860242, -76.9533058 38.9858427, -76.9532347 38.9858423, -76.9532368 38.985643, -76.9535638 38.9856451, -76.95356339999999 38.9856803, -76.95356200000001 38.9858204, -76.9535604 38.9859672, -76.9535587 38.9861271, -76.9535551 38.9864619, -76.95338630000001 38.9864608, -76.9533857 38.9865145, -76.9534586 38.9865149, -76.95345690000001 38.9866718, -76.9535011 38.9867258, -76.9535357 38.9867088, -76.9536457 38.9868446, -76.9535936 38.9868701, -76.9536954 38.9869958, -76.95378150000001 38.9869537, -76.95380059999999 38.9869773, -76.9539058 38.9871072, -76.9538132 38.9871525, -76.95392409999999 38.9872895, -76.9539644 38.9872698, -76.9540848 38.9874185, -76.9540368 38.987442, -76.9541323 38.9875599, -76.9539206 38.9876634, -76.9538072 38.9875181, -76.953766 38.9875366, -76.95371129999999 38.9874636, -76.95365630000001 38.9873904, -76.9536956 38.9873693, -76.953586 38.987241, -76.9535554 38.9872559, -76.9534878 38.9871725, -76.953457 38.9871345, -76.9534972 38.9871148, -76.95339319999999 38.9869865, -76.953343 38.987011, -76.95321559999999 38.9868536, -76.9532657 38.9868291, -76.95319720000001 38.9867445))",POINT (-76.95353985812204 38.9866778632609),5991.1,27
