zone_id,geometry
3330,POINT (-112.421398 33.605488)
3327,POINT (-112.422238 33.617017)
169,POINT (-112.41242199999999 33.647174)
173,POINT (-112.43434099999999 33.631499)
3322,POINT (-112.427325 33.646229)
167,POINT (-112.443146 33.645959000000005)
171,POINT (-112.451223 33.630882)
2400,POINT (-112.454729 33.652708000000004)
1744,POINT (-112.452169 33.673911)
3328,POINT (-112.42183 33.631617999999996)
3326,POINT (-112.413826 33.631432000000004)
3324,POINT (-112.416952 33.675895000000004)
166,POINT (-112.426472 33.660716)
168,POINT (-112.40253799999999 33.665005)
184,POINT (-112.38509499999999 33.587686)
188,POINT (-112.349746 33.587337)
409,POINT (-112.367042 33.572874)
1778,POINT (-112.36774199999999 33.587506)
2878,POINT (-112.37611799999999 33.562847999999995)
1770,POINT (-112.369105 33.601946999999996)
404,POINT (-112.384325 33.573502000000005)
1769,POINT (-112.38513400000001 33.60216)
2879,POINT (-112.350275 33.562175)
2876,POINT (-112.35438700000002 33.573125)
187,POINT (-112.349777 33.601838)
241,POINT (-112.33655700000001 33.601876000000004)
196,POINT (-112.353206 33.650096999999995)
1759,POINT (-112.367655 33.631066)
197,POINT (-112.360883 33.671227)
3323,POINT (-112.367741 33.645162)
3365,POINT (-112.329575 33.651303999999996)
182,POINT (-112.385328 33.631276)
172,POINT (-112.384295 33.642927)
170,POINT (-112.38921200000001 33.657278000000005)
195,POINT (-112.37394499999999 33.664667)
3364,POINT (-112.370493 33.677979)
185,POINT (-112.350044 33.631097)
3116,POINT (-112.349157 33.641768)
3114,POINT (-112.338012 33.626178)
3363,POINT (-112.34568200000001 33.663177000000005)
198,POINT (-112.33438500000001 33.67655)
3362,POINT (-112.342611 33.673655)
299,POINT (-112.390203 33.780522)
164,POINT (-112.39538600000002 33.710522)
1708,POINT (-112.456427 33.717184)
1704,POINT (-112.426521 33.711249)
1688,POINT (-112.440918 33.718616)
1718,POINT (-112.449798 33.696404)
162,POINT (-112.441006 33.733257)
1685,POINT (-112.444644 33.746218)
1681,POINT (-112.40345500000001 33.746563)
1698,POINT (-112.403456 33.731609999999996)
297,POINT (-112.429772 33.7955)
156,POINT (-112.45568300000001 33.774892)
1676,POINT (-112.438602 33.768832)
1666,POINT (-112.40395500000001 33.771062)
1675,POINT (-112.421038 33.76044)
1665,POINT (-112.419963 33.774237)
1709,POINT (-112.36906100000002 33.716073)
312,POINT (-112.33448200000001 33.71882)
191,POINT (-112.37996399999999 33.688165000000005)
3366,POINT (-112.36810700000001 33.687228999999995)
1682,POINT (-112.36854699999999 33.746542)
1699,POINT (-112.385962 33.731851)
1700,POINT (-112.36948999999998 33.731316)
3117,POINT (-112.34500700000001 33.697823)
2068,POINT (-112.349048 33.742382)
1710,POINT (-112.349574 33.720271000000004)
1638,POINT (-112.36318899999999 33.779191)
1639,POINT (-112.363059 33.761688)
1640,POINT (-112.34741499999998 33.797589)
2051,POINT (-112.34474099999998 33.767221)
301,POINT (-112.34843300000001 33.754328)
1641,POINT (-112.335402 33.783660999999995)
250,POINT (-112.29868700000002 33.620658)
259,POINT (-112.26816799999999 33.643836)
260,POINT (-112.261219 33.623409)
337,POINT (-112.26301699999999 33.659828999999995)
350,POINT (-112.22916399999998 33.617363)
344,POINT (-112.24764499999999 33.617346999999995)
3118,POINT (-112.26847099999999 33.670579)
244,POINT (-112.31522700000001 33.58715)
248,POINT (-112.30446699999999 33.589611)
251,POINT (-112.293663 33.592599)
253,POINT (-112.293282 33.572784999999996)
346,POINT (-112.26606399999999 33.584363)
356,POINT (-112.29551599999999 33.558207)
2805,POINT (-112.284673 33.590405)
257,POINT (-112.276556 33.591322999999996)
2883,POINT (-112.31995500000001 33.572575)
252,POINT (-112.308656 33.572452)
247,POINT (-112.319456 33.558170000000004)
3076,POINT (-112.31106100000001 33.558353000000004)
243,POINT (-112.311109 33.601657)
3332,POINT (-112.320097 33.601769)
3333,POINT (-112.31178 33.617166)
3404,POINT (-112.320408 33.613071999999995)
258,POINT (-112.280497 33.572933)
358,POINT (-112.264214 33.573203)
359,POINT (-112.26416599999999 33.558714)
256,POINT (-112.278981 33.613953)
2162,POINT (-112.274506 33.602647999999995)
249,POINT (-112.296871 33.645261)
3393,POINT (-112.296099 33.671385)
334,POINT (-112.295814 33.659863)
412,POINT (-112.31593600000001 33.634534)
1748,POINT (-112.314024 33.651908)
242,POINT (-112.316484 33.627288)
254,POINT (-112.281217 33.644024)
255,POINT (-112.279517 33.628223999999996)
3391,POINT (-112.284815 33.673838)
336,POINT (-112.26656499999999 33.678451)
348,POINT (-112.249001 33.58648)
351,POINT (-112.228205 33.602865)
352,POINT (-112.22825800000001 33.588258)
355,POINT (-112.21076599999999 33.588751)
362,POINT (-112.22592900000001 33.577149)
363,POINT (-112.233127 33.572052)
360,POINT (-112.245806 33.573536)
347,POINT (-112.243125 33.597971)
345,POINT (-112.260659 33.602405)
3388,POINT (-112.241918 33.590216)
365,POINT (-112.21566100000001 33.573871000000004)
3387,POINT (-112.207397 33.574308)
436,POINT (-112.20674299999999 33.562934999999996)
353,POINT (-112.212392 33.619018)
354,POINT (-112.210697 33.603177)
340,POINT (-112.245267 33.659194)
343,POINT (-112.229432 33.674301)
367,POINT (-112.233098 33.659488)
369,POINT (-112.22568999999999 33.660203)
374,POINT (-112.21093300000001 33.645478000000004)
349,POINT (-112.228306 33.630955)
341,POINT (-112.247571 33.645361)
3386,POINT (-112.24531499999999 33.631392)
368,POINT (-112.23476299999999 33.649182)
339,POINT (-112.245653 33.677597)
3250,POINT (-112.24740700000001 33.670334000000004)
382,POINT (-112.207971 33.63159)
370,POINT (-112.228273 33.6454)
372,POINT (-112.211749 33.675117)
373,POINT (-112.210728 33.660592)
324,POINT (-112.26398400000001 33.703351)
329,POINT (-112.21753400000001 33.747189)
323,POINT (-112.257246 33.728206)
317,POINT (-112.26078799999999 33.783998)
314,POINT (-112.28663799999998 33.754811)
2825,POINT (-112.273669 33.756059)
2052,POINT (-112.295134 33.736878000000004)
316,POINT (-112.30193200000001 33.722322)
1612,POINT (-112.296299 33.704798)
310,POINT (-112.32186599999999 33.719516999999996)
1656,POINT (-112.275806 33.718222)
3414,POINT (-112.30973300000001 33.700829)
193,POINT (-112.31748 33.692979)
315,POINT (-112.309671 33.737617)
320,POINT (-112.279494 33.704834000000005)
3389,POINT (-112.26363899999998 33.717191)
319,POINT (-112.276207 33.734507)
308,POINT (-112.30075500000001 33.788803)
313,POINT (-112.29451 33.768910999999996)
325,POINT (-112.229175 33.720515999999996)
326,POINT (-112.228177 33.70357)
330,POINT (-112.213214 33.718508)
1716,POINT (-112.245782 33.703788)
2683,POINT (-112.23925200000001 33.738081)
318,POINT (-112.262996 33.747972)
1707,POINT (-112.24516399999999 33.720458)
331,POINT (-112.21226399999999 33.704101)
321,POINT (-112.234829 33.785176)
1649,POINT (-112.23171699999999 33.802201000000004)
322,POINT (-112.24296499999998 33.762208)
1622,POINT (-112.262427 33.762485)
1646,POINT (-112.248295 33.800748999999996)
3120,POINT (-112.24760400000001 33.816269)
1605,POINT (-112.21110700000001 33.773324)
327,POINT (-112.212625 33.788061)
2836,POINT (-112.43090500000001 33.819195)
295,POINT (-112.41079199999999 33.852676)
2282,POINT (-112.35488400000001 33.818306)
1610,POINT (-112.332241 33.822974)
1637,POINT (-112.283979 33.919701)
306,POINT (-112.257049 33.862943)
304,POINT (-112.29970300000001 33.861526)
466,POINT (-112.20772099999999 33.834144)
294,POINT (-112.23408799999999 33.847260999999996)
2095,POINT (-112.212418 33.862214)
1300,POINT (-111.662369 33.64164)
2774,POINT (-111.69036899999999 33.817596)
3252,POINT (-112.10314 34.0708)
2969,POINT (-111.934623 33.571246)
478,POINT (-112.055944 33.820847)
481,POINT (-112.039147 33.820985)
473,POINT (-112.106392 33.809346000000005)
656,POINT (-111.938259 33.619925)
657,POINT (-111.93901100000001 33.6051)
1127,POINT (-111.93358500000001 33.852837)
1047,POINT (-111.933877 33.733855)
1078,POINT (-111.940458 33.579735)
1295,POINT (-112.023808 33.820926)
1391,POINT (-112.01621899999999 33.81924)
2873,POINT (-111.950199 33.825122)
2874,POINT (-111.94006599999999 33.810311)
510,POINT (-112.09071599999999 33.816241)
2981,POINT (-111.934075 33.628361)
472,POINT (-112.125302 33.832182)
3166,POINT (-111.88192 33.817476)
476,POINT (-112.07333899999999 33.806284999999995)
527,POINT (-112.12291499999999 33.692396)
540,POINT (-112.10661 33.692151)
544,POINT (-112.081779 33.690954999999995)
546,POINT (-112.07357900000001 33.676403)
547,POINT (-112.052742 33.691026)
555,POINT (-112.073655 33.647205)
571,POINT (-111.97931799999999 33.689227)
582,POINT (-111.950682 33.684157)
600,POINT (-112.08170600000001 33.616551)
622,POINT (-112.068075 33.573910999999995)
623,POINT (-112.068868 33.560306)
599,POINT (-112.073159 33.630241)
3230,POINT (-111.99880900000001 33.679639)
2685,POINT (-112.07281200000001 33.767936)
563,POINT (-112.01768600000001 33.692147999999996)
543,POINT (-112.08181699999999 33.705644)
548,POINT (-112.03927900000001 33.679196000000005)
3224,POINT (-112.069776 33.661392)
384,POINT (-112.19061299999998 33.621069)
388,POINT (-112.17639299999999 33.6179)
528,POINT (-112.124974 33.679916999999996)
536,POINT (-112.12463400000001 33.651101000000004)
537,POINT (-112.12893999999999 33.631696999999996)
590,POINT (-112.15928799999999 33.61769)
592,POINT (-112.14172099999999 33.617943)
594,POINT (-112.128212 33.617163)
595,POINT (-112.129148 33.603757)
596,POINT (-112.10433300000001 33.618475)
609,POINT (-112.12899499999999 33.590201)
610,POINT (-112.12853600000001 33.573948)
2994,POINT (-112.11263500000001 33.618183)
2993,POINT (-112.120426 33.618390000000005)
2983,POINT (-112.130702 33.67266)
2989,POINT (-112.12483700000001 33.643508000000004)
1082,POINT (-112.15926100000001 33.607742)
390,POINT (-112.17666200000001 33.589088000000004)
391,POINT (-112.164252 33.589059000000006)
449,POINT (-112.159552 33.574695)
591,POINT (-112.159254 33.600286)
606,POINT (-112.14265800000001 33.588978999999995)
443,POINT (-112.176845 33.574651)
3271,POINT (-112.18846599999999 33.560182)
389,POINT (-112.176521 33.603493)
2725,POINT (-112.18171299999999 33.598983000000004)
607,POINT (-112.14245 33.575122)
2863,POINT (-112.1405 33.576944)
593,POINT (-112.142572 33.603338)
605,POINT (-112.159274 33.589127000000005)
381,POINT (-112.17693600000001 33.646516)
2720,POINT (-112.161084 33.674728)
529,POINT (-112.160036 33.661818)
530,POINT (-112.159807 33.646724)
531,POINT (-112.15933899999999 33.632165)
533,POINT (-112.14304399999999 33.650693)
3272,POINT (-112.16082800000001 33.666738)
387,POINT (-112.176672 33.632031)
379,POINT (-112.177379 33.673531)
380,POINT (-112.177346 33.661601)
534,POINT (-112.14198200000001 33.632315999999996)
3296,POINT (-112.143454 33.643347999999996)
532,POINT (-112.14254199999999 33.662068)
525,POINT (-112.142495 33.676505)
2997,POINT (-112.12054199999999 33.588079)
612,POINT (-112.103228 33.588164)
615,POINT (-112.082017 33.603790000000004)
616,POINT (-112.096579 33.586141999999995)
2998,POINT (-112.112292 33.590031)
3003,POINT (-112.091272 33.569278999999995)
2999,POINT (-112.120745 33.575518)
3065,POINT (-112.104449 33.570002)
3000,POINT (-112.11483799999999 33.575348999999996)
3205,POINT (-112.114825 33.5694)
3297,POINT (-112.10418600000001 33.563826)
613,POINT (-112.103945 33.576452)
597,POINT (-112.10506000000001 33.603639)
2996,POINT (-112.11321000000001 33.603658)
2995,POINT (-112.120572 33.603491999999996)
617,POINT (-112.09061499999999 33.576644)
620,POINT (-112.07751200000001 33.569389)
550,POINT (-112.10348400000001 33.646837)
552,POINT (-112.09063300000001 33.661929)
553,POINT (-112.095679 33.647405)
598,POINT (-112.092444 33.633589)
2990,POINT (-112.112862 33.647209000000004)
551,POINT (-112.103848 33.632706)
2992,POINT (-112.11451699999999 33.632444)
2991,POINT (-112.11889 33.632543)
2987,POINT (-112.119565 33.660383)
535,POINT (-112.130036 33.66171)
2984,POINT (-112.12169399999999 33.672467)
549,POINT (-112.10190800000001 33.66137)
2988,POINT (-112.10726000000001 33.66091)
541,POINT (-112.10581299999998 33.679916999999996)
2985,POINT (-112.107049 33.673435)
2986,POINT (-112.10193899999999 33.673407)
3238,POINT (-112.07549399999999 33.637103)
3304,POINT (-112.08731999999999 33.647682)
3295,POINT (-112.08581000000001 33.62924)
545,POINT (-112.09064099999999 33.676383)
554,POINT (-112.078558 33.661784999999995)
1623,POINT (-112.12571100000001 33.81113)
486,POINT (-112.14573500000002 33.760883)
1651,POINT (-112.15947 33.763042)
487,POINT (-112.14631999999999 33.745185)
3407,POINT (-112.071701 33.744831)
521,POINT (-112.155325 33.719769)
2716,POINT (-112.16099799999999 33.705329)
375,POINT (-112.176767 33.690224)
619,POINT (-112.180431 33.722484)
523,POINT (-112.14360900000001 33.705508)
522,POINT (-112.155534 33.691963)
2076,POINT (-112.182356 33.780998)
1625,POINT (-112.159158 33.778321000000005)
1650,POINT (-112.19374499999999 33.804111)
483,POINT (-112.184227 33.787092)
1657,POINT (-112.140933 33.777778000000005)
1653,POINT (-112.15907299999999 33.804215)
1655,POINT (-112.159196 33.791828)
485,POINT (-112.14216100000002 33.791707)
542,POINT (-112.091516 33.719719)
1628,POINT (-112.090898 33.732535)
1630,POINT (-112.109473 33.719648)
882,POINT (-112.07750300000001 33.720093)
526,POINT (-112.12282900000001 33.706064000000005)
539,POINT (-112.111469 33.70564)
3303,POINT (-112.104463 33.706288)
538,POINT (-112.111654 33.737173)
1629,POINT (-112.12876299999999 33.733849)
1627,POINT (-112.1037 33.750453)
495,POINT (-112.075624 33.790760999999996)
488,POINT (-112.12858999999999 33.790126)
491,POINT (-112.112778 33.791993)
492,POINT (-112.106272 33.776731)
489,POINT (-112.117186 33.755517)
1626,POINT (-112.12045400000001 33.775145)
631,POINT (-112.020715 33.61914)
637,POINT (-112.000717 33.633427000000005)
638,POINT (-112.00393899999999 33.618894)
639,POINT (-112.00423799999999 33.604227)
640,POINT (-112.00601 33.592333)
643,POINT (-111.98619599999999 33.618906)
647,POINT (-111.968395 33.618783)
651,POINT (-111.95099099999999 33.618646000000005)
3057,POINT (-111.999431 33.585879)
604,POINT (-112.038693 33.618728000000004)
626,POINT (-112.055784 33.588144)
632,POINT (-112.01951799999999 33.601576)
633,POINT (-112.02554099999999 33.588734)
3055,POINT (-112.017626 33.588143)
634,POINT (-112.03935800000001 33.573172)
3233,POINT (-112.011421 33.590033)
628,POINT (-112.050499 33.570883)
627,POINT (-112.06065900000002 33.576344)
3053,POINT (-112.04711100000002 33.558402)
624,POINT (-112.04206200000002 33.601671)
625,POINT (-112.04598600000001 33.596835)
602,POINT (-112.05609399999999 33.618572)
3054,POINT (-112.01823300000001 33.578561)
641,POINT (-112.004127 33.577675)
655,POINT (-112.017746 33.570338)
635,POINT (-112.02568400000001 33.577184)
3232,POINT (-112.01140900000001 33.604459999999996)
3231,POINT (-112.01145600000001 33.619478)
557,POINT (-112.056504 33.651209)
558,POINT (-112.03860700000001 33.662162)
559,POINT (-112.038521 33.651044)
566,POINT (-112.02151200000002 33.647738000000004)
568,POINT (-112.006541 33.64784)
3408,POINT (-112.040269 33.644036)
3036,POINT (-112.03323700000001 33.628382)
601,POINT (-112.056124 33.633028)
603,POINT (-112.038676 33.636846999999996)
3294,POINT (-112.054653 33.644135)
3293,POINT (-112.063552 33.6439)
3239,POINT (-112.056082 33.638626)
556,POINT (-112.056397 33.662069)
3229,POINT (-112.055333 33.676292)
630,POINT (-112.022159 33.6334)
636,POINT (-112.007525 33.633421999999996)
565,POINT (-112.021598 33.664038)
3274,POINT (-112.006929 33.667489)
3228,POINT (-112.022672 33.675418)
567,POINT (-112.00709099999999 33.659388)
564,POINT (-112.01664699999999 33.680043)
649,POINT (-111.964041 33.591215999999996)
653,POINT (-111.955564 33.589573)
1030,POINT (-111.959772 33.571909999999995)
2974,POINT (-111.940308 33.588432)
3056,POINT (-111.98478100000001 33.577217)
3058,POINT (-111.98418000000001 33.586344)
1031,POINT (-111.968452 33.560853)
3070,POINT (-111.98253600000001 33.56452)
3060,POINT (-111.97343899999998 33.580366999999995)
3068,POINT (-111.973317 33.585857)
644,POINT (-111.98543400000001 33.607641)
645,POINT (-111.99086299999999 33.593965000000004)
3062,POINT (-111.982258 33.602909000000004)
3059,POINT (-111.984431 33.597549)
3071,POINT (-111.992871 33.601865000000004)
3063,POINT (-111.97256499999999 33.600751)
3061,POINT (-111.972815 33.593443)
3073,POINT (-111.97172900000001 33.607989)
654,POINT (-111.95428600000001 33.578652000000005)
648,POINT (-111.966214 33.604301)
652,POINT (-111.95118300000001 33.604132)
1077,POINT (-111.946325 33.593652)
574,POINT (-111.986103 33.651218)
577,POINT (-111.968034 33.6744)
578,POINT (-111.967922 33.669140000000006)
579,POINT (-111.96776499999999 33.64783)
646,POINT (-111.968295 33.633004)
642,POINT (-111.986149 33.633340000000004)
3275,POINT (-111.998529 33.647306)
3276,POINT (-111.98670600000001 33.644293)
573,POINT (-111.989671 33.664821999999994)
572,POINT (-111.990457 33.67855)
3225,POINT (-111.99148899999999 33.657757000000004)
650,POINT (-111.950902 33.633162)
3226,POINT (-111.953521 33.643932)
583,POINT (-111.95067900000001 33.669206)
1736,POINT (-111.962643 33.658367999999996)
1738,POINT (-111.95522 33.658771)
584,POINT (-111.950608 33.662459000000005)
508,POINT (-112.00519399999999 33.749624)
513,POINT (-111.98738600000001 33.748349)
514,POINT (-111.989981 33.734999)
516,POINT (-111.96930800000001 33.748321999999995)
1024,POINT (-111.998457 33.805908)
500,POINT (-112.00716499999999 33.773024)
1041,POINT (-111.951296 33.748362)
570,POINT (-111.99339199999999 33.691412)
560,POINT (-112.037747 33.695840000000004)
3216,POINT (-112.060826 33.705093)
562,POINT (-112.01006299999999 33.704694)
509,POINT (-112.028314 33.718495000000004)
511,POINT (-112.018579 33.738282)
512,POINT (-112.003827 33.721259)
480,POINT (-112.034139 33.806356)
494,POINT (-112.03566399999998 33.779841999999995)
497,POINT (-112.04228300000001 33.751845)
479,POINT (-112.05601599999999 33.806334)
517,POINT (-111.96868400000001 33.733773)
518,POINT (-111.965005 33.718697999999996)
575,POINT (-111.961821 33.70559)
576,POINT (-111.96321599999999 33.687428999999995)
569,POINT (-111.98643 33.704718)
515,POINT (-111.984429 33.718681)
581,POINT (-111.94764199999999 33.706193)
580,POINT (-111.95047199999999 33.719621000000004)
1042,POINT (-111.951307 33.733785)
501,POINT (-111.98014199999999 33.784602)
506,POINT (-111.974952 33.759980999999996)
507,POINT (-111.941041 33.779796999999995)
3177,POINT (-111.966155 33.814199)
504,POINT (-111.97048000000001 33.781007)
1124,POINT (-111.96848100000001 33.796942)
503,POINT (-111.98909599999999 33.762969)
1040,POINT (-111.951272 33.762875)
1026,POINT (-111.963031 33.793271999999995)
1039,POINT (-111.953271 33.792889)
474,POINT (-112.06978799999999 33.857107)
1273,POINT (-111.94396499999999 33.965261)
475,POINT (-112.07301299999999 33.835584000000004)
467,POINT (-112.141034 33.884745)
496,POINT (-112.164896 33.881787)
464,POINT (-112.15483700000001 33.885581)
470,POINT (-112.128523 33.852858000000005)
3273,POINT (-112.080301 33.88162)
3247,POINT (-112.111107 33.88787)
465,POINT (-112.15943600000001 33.851273)
462,POINT (-112.183347 33.859167)
3215,POINT (-112.19559699999999 33.874331)
1645,POINT (-112.155212 33.826076)
468,POINT (-112.155304 33.862767)
3443,POINT (-112.14107299999999 33.856633)
456,POINT (-112.16869299999999 33.929142)
461,POINT (-112.18489 33.885434000000004)
469,POINT (-112.09914199999999 33.862486)
471,POINT (-112.109073 33.849824)
1503,POINT (-112.108506 33.835902000000004)
1081,POINT (-112.12576000000001 33.866986)
1490,POINT (-112.089941 33.834875)
1489,POINT (-112.073025 33.820978000000004)
460,POINT (-112.111667 33.911382)
458,POINT (-112.13104399999999 33.931878999999995)
3237,POINT (-112.07734599999999 33.915406)
459,POINT (-112.090572 33.929359000000005)
455,POINT (-112.164777 34.003133)
457,POINT (-112.106199 34.002248)
1021,POINT (-112.01398200000001 33.878979)
1023,POINT (-111.97811200000001 33.890068)
1174,POINT (-112.05208799999998 33.836757)
1022,POINT (-112.021068 33.845808)
477,POINT (-112.050876 33.883807)
1025,POINT (-111.953088 33.853764)
587,POINT (-111.93335400000001 33.683822)
1056,POINT (-111.920767 33.691311)
1100,POINT (-111.800518 33.600531)
1727,POINT (-111.80718200000001 33.647495)
1092,POINT (-111.87371100000001 33.615243)
1071,POINT (-111.882552 33.661761)
493,POINT (-111.91060700000001 33.622164)
1070,POINT (-111.871453 33.679454)
1084,POINT (-111.89523500000001 33.623215)
1093,POINT (-111.869212 33.608453999999995)
1094,POINT (-111.865027 33.590065)
1095,POINT (-111.86226699999999 33.577015)
1762,POINT (-111.86751399999999 33.617794)
1747,POINT (-111.87077099999999 33.646873)
2979,POINT (-111.928024 33.617246)
2980,POINT (-111.91623100000001 33.624404)
1775,POINT (-111.869662 33.60051)
1087,POINT (-111.88270800000001 33.624522)
3240,POINT (-111.87651899999999 33.630226)
3236,POINT (-111.888571 33.624338)
1089,POINT (-111.886169 33.590331)
302,POINT (-111.877734 33.589718)
328,POINT (-111.90466599999999 33.565077)
498,POINT (-111.89903999999999 33.615282)
2975,POINT (-111.93376200000002 33.589712)
1083,POINT (-111.91341299999999 33.589332)
1085,POINT (-111.90014 33.603721)
1086,POINT (-111.89921299999999 33.589261)
1110,POINT (-111.898253 33.577317)
2976,POINT (-111.92058700000001 33.588432)
2970,POINT (-111.91650700000001 33.570058)
2968,POINT (-111.921683 33.562776)
2971,POINT (-111.92953500000002 33.578776)
2972,POINT (-111.92131699999999 33.577957)
1104,POINT (-111.914368 33.561821)
1103,POINT (-111.912456 33.578749)
2977,POINT (-111.928191 33.604161)
2978,POINT (-111.91688 33.604703)
1091,POINT (-111.88198600000001 33.571921)
1090,POINT (-111.88445800000001 33.578506)
3193,POINT (-111.888304 33.578905)
1787,POINT (-111.87026100000001 33.561257)
300,POINT (-111.87764299999999 33.578857)
1088,POINT (-111.884701 33.607921999999995)
1765,POINT (-111.88461000000001 33.615137)
1774,POINT (-111.88478 33.600606)
3217,POINT (-111.876245 33.604119)
1068,POINT (-111.905151 33.680586)
1615,POINT (-111.89745800000001 33.656248)
1746,POINT (-111.903499 33.651697999999996)
1749,POINT (-111.899474 33.647677)
1751,POINT (-111.89816699999999 33.642705)
1317,POINT (-111.915714 33.634444)
1079,POINT (-111.918897 33.630210999999996)
1745,POINT (-111.92066299999999 33.650687)
1067,POINT (-111.92751799999999 33.641420000000004)
3241,POINT (-111.93489 33.636798999999996)
2982,POINT (-111.916051 33.641948)
1066,POINT (-111.91677800000001 33.676312)
588,POINT (-111.93337 33.66415)
589,POINT (-111.92999499999999 33.657140000000005)
499,POINT (-111.915953 33.662351)
1073,POINT (-111.883164 33.634402)
1072,POINT (-111.88460800000001 33.647215)
1069,POINT (-111.89849 33.636509999999994)
3235,POINT (-111.87624699999999 33.626171)
502,POINT (-111.899026 33.667836)
1098,POINT (-111.83648899999999 33.584963)
1099,POINT (-111.83071299999999 33.576015999999996)
1777,POINT (-111.84642 33.591202)
1782,POINT (-111.80588999999999 33.586308)
1784,POINT (-111.820269 33.586647)
1096,POINT (-111.84628500000001 33.57513)
1767,POINT (-111.857325 33.602501000000004)
1097,POINT (-111.83108999999999 33.602416999999996)
1758,POINT (-111.86912099999999 33.634213)
3413,POINT (-111.84234199999999 33.622199)
1076,POINT (-111.86351599999999 33.623255)
1074,POINT (-111.845551 33.662174)
505,POINT (-111.90785600000001 33.748446)
1046,POINT (-111.933916 33.74839)
2696,POINT (-111.819317 33.778312)
1060,POINT (-111.86698700000001 33.735352)
1701,POINT (-111.873547 33.719744)
1061,POINT (-111.87299499999999 33.705327000000004)
1062,POINT (-111.873051 33.692161999999996)
3412,POINT (-111.868875 33.750124)
1058,POINT (-111.89866599999999 33.691421000000005)
1712,POINT (-111.89931399999999 33.705954)
1057,POINT (-111.899279 33.720025)
586,POINT (-111.933444 33.706188)
1713,POINT (-111.917847 33.705887)
1719,POINT (-111.912255 33.691464)
1050,POINT (-111.916529 33.733914)
1055,POINT (-111.916696 33.719958)
585,POINT (-111.933443 33.720199)
2002,POINT (-111.898944 33.734)
1048,POINT (-111.90898 33.802812)
1658,POINT (-111.908525 33.77749)
1668,POINT (-111.89988899999999 33.762989000000005)
1053,POINT (-111.871728 33.788804)
1045,POINT (-111.93086399999999 33.76307)
1049,POINT (-111.91722299999999 33.763011999999996)
524,POINT (-111.91223600000001 33.787867)
3168,POINT (-111.91733700000002 33.810629999999996)
1044,POINT (-111.930898 33.784396)
3169,POINT (-111.8993 33.815142)
1065,POINT (-111.814431 33.729314)
1063,POINT (-111.83833500000001 33.718595)
3317,POINT (-111.835526 33.733841999999996)
3192,POINT (-111.84763000000001 33.694922999999996)
3320,POINT (-111.81685800000001 33.704596)
1059,POINT (-111.834273 33.749117)
1292,POINT (-111.761343 33.620591999999995)
1293,POINT (-111.737691 33.604828999999995)
1291,POINT (-111.7302 33.625845)
1101,POINT (-111.77158700000001 33.594831)
1783,POINT (-111.793136 33.585752)
1773,POINT (-111.749976 33.590222)
3069,POINT (-111.79898100000001 33.576659)
1102,POINT (-111.774895 33.57747)
1294,POINT (-111.76248899999999 33.574121000000005)
3321,POINT (-111.693578 33.590146999999995)
1299,POINT (-111.728819 33.57495)
1297,POINT (-111.72074099999999 33.612984999999995)
1298,POINT (-111.71983300000001 33.594946)
1296,POINT (-111.70685 33.604926)
1320,POINT (-111.67791499999998 33.563947999999996)
3122,POINT (-111.6771 33.574555)
1080,POINT (-111.73486499999999 33.683602)
1038,POINT (-111.73414199999999 33.756534)
3319,POINT (-111.794202 33.720877)
1064,POINT (-111.77849499999999 33.737382000000004)
2857,POINT (-111.791362 34.032307)
1644,POINT (-111.853 33.824608000000005)
1165,POINT (-111.89903500000001 33.892412)
1027,POINT (-111.907248 33.828544)
3176,POINT (-111.917596 33.817667)
1052,POINT (-111.865548 33.864351)
3212,POINT (-111.83073200000001 33.873964)
3253,POINT (-112.164877 34.079049)
8,POINT (-112.141347 34.104783000000005)
2856,POINT (-111.224076 33.931344)
3121,POINT (-111.42758700000002 34.016106)
1034,POINT (-111.58964399999999 33.588227)
1761,POINT (-111.61003899999999 33.607351)
1290,POINT (-111.66924499999999 33.726031)
3254,POINT (-111.313216 33.840192)
7,POINT (-111.35408500000001 34.101225)
6,POINT (-110.965978 33.581559000000006)
