WKT,FID,APN,DBT_BEGIN,BEGIN_DATE,FLOOR,ADDRESS,AREA,Shape_Leng,SHAPE_Le_1,SHAPE_Area
"MULTIPOLYGON (((-12460952.2709 3951712.7572,-12460952.4458 3951712.7715,-12460955.0379 3951712.7727,-12460955.0374 3951712.6811,-12460956.0103 3951712.6758,-12460956.9833 3951712.6706,-12460956.9838 3951712.7622,-12460959.5757 3951712.733,-12460959.7504 3951712.7168,-12460959.838 3951729.0902,-12460956.0983 3951729.1104,-12460952.3585 3951729.1307,-12460952.2709 3951712.7572)))","1185838","13227234",2008/06/05,1900/01/01,"4",21 E 6TH ST  410,918.000000000000000,130.836969369000002,47.891207252547531,915.644291522999993
"MULTIPOLYGON (((-12460712.2205 3952686.0537,-12460712.5327 3952685.419,-12460713.1723 3952685.4336,-12460713.2553 3952681.7384,-12460713.3638 3952676.2399,-12460712.5984 3952673.6393,-12460712.1177 3952670.9707,-12460710.9248 3952670.3785,-12460710.56 3952670.3703,-12460710.5808 3952669.4437,-12460708.3849 3952668.3538,-12460708.5013 3952663.172,-12460708.3797 3952663.1116,-12460708.9457 3952661.9613,-12460710.1644 3952659.4826,-12460710.804 3952659.4971,-12460710.7998 3952659.6804,-12460721.7743 3952659.9289,-12460721.5694 3952669.0611,-12460721.2045 3952669.0529,-12460721.1553 3952671.2519,-12460725.5633 3952671.3518,-12460726.0981 3952671.914,-12460725.774 3952686.3607,-12460712.2205 3952686.0537)))","1185841","13220118",2008/06/05,2005/11/14,"4",140 E RIO SALADO PKWY  410,2504.000000000000000,238.035993816999991,87.095112415300434,2504.049763540000185
"MULTIPOLYGON (((-12460708.533 3952661.7566,-12460708.6493 3952656.5747,-12460708.5278 3952656.5145,-12460709.0936 3952655.3641,-12460708.681 3952655.1593,-12460708.7972 3952649.9775,-12460708.6758 3952649.9173,-12460710.4604 3952646.2882,-12460711.1 3952646.3027,-12460711.0959 3952646.4859,-12460721.6447 3952646.7249,-12460721.6738 3952648.0397,-12460721.6208 3952650.2309,-12460721.9856 3952650.24,-12460721.909 3952653.4162,-12460721.5442 3952653.4074,-12460721.4925 3952655.5452,-12460721.8573 3952655.5542,-12460721.7743 3952659.9289,-12460710.7998 3952659.6804,-12460710.804 3952659.4971,-12460710.1644 3952659.4826,-12460708.9457 3952661.9613,-12460708.533 3952661.7566)))","1185842","13220119",2008/06/05,2005/11/14,"4",140 E RIO SALADO PKWY  411,1282.000000000000000,156.131626793999999,57.114650952805974,1282.444764459999988
"MULTIPOLYGON (((-12460944.2807 3951748.0837,-12460941.6888 3951748.113,-12460941.514 3951748.1293,-12460941.4506 3951736.2615,-12460941.7889 3951736.2597,-12460941.7647 3951731.7539,-12460945.1662 3951731.7355,-12460948.9061 3951731.7153,-12460948.9937 3951748.0888,-12460948.8187 3951748.0745,-12460946.2267 3951748.0733,-12460946.2271 3951748.1649,-12460945.2542 3951748.1701,-12460944.2812 3951748.1753,-12460944.2807 3951748.0837)))","1185843","13227217",2008/06/05,1900/01/01,"4",21 E 6TH ST  402,904.000000000000000,130.837623189999988,47.891715306718943,904.259797956000057
"MULTIPOLYGON (((-12460934.2367 3951734.8188,-12460937.9765 3951734.7987,-12460939.4664 3951734.7905,-12460939.4502 3951731.7664,-12460941.7647 3951731.7539,-12460941.7889 3951736.2597,-12460941.4506 3951736.2615,-12460941.514 3951748.1293,-12460941.3391 3951748.1149,-12460938.2227 3951748.1318,-12460938.0479 3951748.1479,-12460937.873 3951748.1336,-12460935.2809 3951748.1324,-12460935.2814 3951748.224,-12460934.3084 3951748.2293,-12460934.2367 3951734.8188)))","1185844","13227219",2008/06/05,1900/01/01,"4",21 E 100TH DR  403,775.000000000000000,131.109870553000007,47.990961706944105,774.924622248999981
"MULTIPOLYGON (((-12460926.9969 3951728.5343,-12460926.9525 3951728.4901,-12460923.237 3951724.7972,-12460923.1737 3951712.9447,-12460924.3899 3951712.9382,-12460926.7385 3951712.9103,-12460926.9133 3951712.894,-12460927.0882 3951712.9084,-12460930.2047 3951712.8915,-12460930.3794 3951712.8754,-12460930.5544 3951712.8896,-12460933.1465 3951712.891,-12460933.146 3951712.7994,-12460934.1188 3951712.7941,-12460934.1902 3951726.1333,-12460932.9132 3951726.1402,-12460932.9298 3951729.2355,-12460930.4669 3951729.2488,-12460927.7306 3951729.2636,-12460926.9969 3951728.5343)))","1185846","13227226",2008/06/05,1900/01/01,"4",21 E 6TH ST  407,1234.000000000000000,142.498202283000012,52.139515866830408,1234.334044539999923
"MULTIPOLYGON (((-12460939.8339 3951726.7663,-12460937.9335 3951726.7766,-12460935.7749 3951726.7882,-12460935.7713 3951726.1248,-12460934.1902 3951726.1333,-12460934.1188 3951712.7941,-12460935.0918 3951712.7889,-12460935.0923 3951712.8805,-12460937.6843 3951712.8512,-12460937.8591 3951712.8349,-12460938.0339 3951712.8493,-12460941.1505 3951712.8324,-12460941.3251 3951712.8163,-12460941.5 3951712.8306,-12460944.0921 3951712.8318,-12460944.0916 3951712.7402,-12460945.0666 3951712.7349,-12460945.1525 3951729.1696,-12460941.4127 3951729.1897,-12460939.847 3951729.1981,-12460939.8339 3951726.7663)))","1185847","13227229",2008/06/05,1900/01/01,"4",21 E 6TH ST  408,1231.000000000000000,150.179402196000012,54.949236647245606,1229.338264080000044
"MULTIPOLYGON (((-12460959.7504 3951712.7168,-12460959.9253 3951712.7312,-12460963.0418 3951712.7143,-12460963.2166 3951712.6981,-12460963.3915 3951712.7124,-12460965.9836 3951712.7136,-12460965.9831 3951712.622,-12460966.9561 3951712.6167,-12460967.0439 3951729.0513,-12460963.3042 3951729.0716,-12460959.838 3951729.0902,-12460959.7504 3951712.7168)))","1185848","13227236",2008/06/05,1900/01/01,"4",21 E 6TH ST  411,882.000000000000000,129.255513728000011,47.314260256370602,881.782475883999950
"MULTIPOLYGON (((-12460966.9561 3951712.6167,-12460967.929 3951712.6115,-12460967.9295 3951712.7031,-12460970.5214 3951712.6738,-12460970.6962 3951712.6577,-12460970.8711 3951712.6719,-12460973.9876 3951712.6552,-12460974.1622 3951712.6389,-12460974.3372 3951712.6533,-12460976.9294 3951712.6545,-12460976.9289 3951712.5629,-12460977.9017 3951712.5576,-12460977.9897 3951728.9922,-12460974.25 3951729.0125,-12460970.7838 3951729.0311,-12460967.0439 3951729.0513,-12460966.9561 3951712.6167)))","1185849","13227238",2008/06/05,1900/01/01,"4",21 E 6TH ST  412,1341.000000000000000,150.173848859999993,54.947337412990109,1339.602302479999935
"MULTIPOLYGON (((-12460977.9017 3951712.5576,-12460978.8747 3951712.5524,-12460978.8752 3951712.644,-12460981.4671 3951712.6147,-12460981.6419 3951712.5986,-12460981.8168 3951712.6128,-12460984.9333 3951712.596,-12460985.108 3951712.5798,-12460985.2829 3951712.5942,-12460987.875 3951712.5954,-12460987.8745 3951712.5038,-12460988.8474 3951712.4985,-12460988.9193 3951725.9127,-12460985.1795 3951725.9328,-12460981.7133 3951725.9516,-12460981.6069 3951725.9522,-12460981.6231 3951728.9725,-12460977.9897 3951728.9922,-12460977.9017 3951712.5576)))","1185850","13227241",2008/06/05,1900/01/01,"4",21 E 6TH ST  413,1176.000000000000000,150.173853355000006,54.947330735934962,1174.468618139999990
"MULTIPOLYGON (((-12460990.0747 3951725.9064,-12460988.9193 3951725.9127,-12460988.8474 3951712.4985,-12460989.8204 3951712.4932,-12460989.8209 3951712.5849,-12460992.4129 3951712.5556,-12460992.5875 3951712.5394,-12460992.7625 3951712.5537,-12460995.879 3951712.5369,-12460996.0537 3951712.5206,-12460996.2286 3951712.535,-12460998.8207 3951712.5363,-12460998.8202 3951712.4446,-12460999.7932 3951712.4394,-12460999.8306 3951719.4347,-12460996.0909 3951719.4549,-12460996.137 3951728.0721,-12460996.1373 3951728.1612,-12460995.4117 3951728.8981,-12460992.6752 3951728.9129,-12460990.0909 3951728.9268,-12460990.0747 3951725.9064)))","1185851","13227244",2008/06/05,1900/01/01,"4",21 E 6TH ST  414,1049.000000000000000,149.002217868999992,54.519009647319002,1047.576408850000007
"MULTIPOLYGON (((-12459452.2425 3952960.658,-12459452.9517 3952960.4851,-12459452.2778 3952957.6955,-12459451.5686 3952957.8684,-12459450.9446 3952955.2854,-12459463.6801 3952952.1798,-12459464.3152 3952954.8088,-12459462.4809 3952957.833,-12459465.2542 3952959.531,-12459462.9832 3952963.2752,-12459463.8473 3952966.8522,-12459454.3013 3952969.18,-12459452.2425 3952960.658)))","1185852","13231449",2010/10/21,2010/10/04,"4",945 E PLAYA DEL NORTE DR  4019,1208.000000000000000,153.773991644000006,56.241114345988088,1207.885503669999935
"MULTIPOLYGON (((-12460988.9492 3951731.4991,-12460992.689 3951731.4788,-12460995.4254 3951731.464,-12460996.159 3951732.1932,-12460996.1596 3951732.2822,-12460996.2057 3951740.8993,-12460999.9454 3951740.8792,-12460999.9829 3951747.8745,-12460999.0099 3951747.8798,-12460999.0094 3951747.7881,-12460996.4175 3951747.8175,-12460996.2428 3951747.8336,-12460996.0679 3951747.8193,-12460992.9513 3951747.8361,-12460992.7766 3951747.8524,-12460992.6017 3951747.838,-12460990.0097 3951747.8368,-12460990.01 3951747.9284,-12460989.0372 3951747.9337,-12460988.9492 3951731.4991)))","1185853","13227250",2008/06/05,1900/01/01,"4",21 E 6TH ST  417,1075.000000000000000,149.001702166999991,54.518588574887097,1073.669156220000104
"MULTIPOLYGON (((-12460988.0637 3951747.8473,-12460985.4717 3951747.8766,-12460985.297 3951747.8927,-12460985.1221 3951747.8785,-12460982.0057 3951747.8952,-12460981.8309 3951747.9115,-12460981.7433 3951731.538,-12460985.2093 3951731.5193,-12460988.9492 3951731.4991,-12460989.0372 3951747.9337,-12460988.0642 3951747.9389,-12460988.0637 3951747.8473)))","1185854","13227254",2008/06/05,1900/01/01,"4",21 E 6TH ST  418,882.000000000000000,129.255389732999987,47.314274672933891,881.780764977999979
"MULTIPOLYGON (((-12460977.118 3951747.9064,-12460974.526 3951747.9357,-12460974.3513 3951747.9518,-12460974.2637 3951731.5784,-12460978.0034 3951731.5582,-12460981.7433 3951731.538,-12460981.8309 3951747.9115,-12460981.656 3951747.8971,-12460979.0639 3951747.8959,-12460979.0644 3951747.9875,-12460978.0914 3951747.9928,-12460977.1185 3951747.998,-12460977.118 3951747.9064)))","1185855","13227256",2008/06/05,1900/01/01,"4",21 E 6TH ST  419,916.000000000000000,130.836969290000013,47.891406799562027,915.643836817999954
"MULTIPOLYGON (((-12460966.1643 3951746.4992,-12460963.58 3951746.5132,-12460963.5648 3951743.6723,-12460963.2303 3951743.6741,-12460963.2235 3951742.4064,-12460963.2843 3951742.406,-12460963.2791 3951741.4285,-12460963.2182 3951741.4289,-12460963.2115 3951740.1611,-12460963.2723 3951740.1607,-12460963.2671 3951739.1832,-12460963.2063 3951739.1836,-12460963.1994 3951737.9158,-12460963.2602 3951737.9156,-12460963.2551 3951736.938,-12460963.1943 3951736.9383,-12460963.186 3951735.3956,-12460967.2678 3951735.3736,-12460967.2477 3951731.6163,-12460974.2637 3951731.5784,-12460974.3513 3951747.9518,-12460974.1763 3951747.9376,-12460971.0599 3951747.9544,-12460970.8851 3951747.9706,-12460970.7102 3951747.9562,-12460968.1181 3951747.955,-12460968.1186 3951748.0466,-12460966.1727 3951748.0571,-12460966.1643 3951746.4992)))","1185856","13227258",2008/06/05,1900/01/01,"4",21 E 6TH ST  420,1203.000000000000000,151.589176845999987,55.462971468439314,1202.898616200000106
"MULTIPOLYGON (((-12461307.5881 3951681.4859,-12461310.8355 3951678.1457,-12461303.6689 3951671.1124,-12461308.311 3951666.3376,-12461308.3899 3951666.4149,-12461309.3671 3951665.4098,-12461309.2883 3951665.3323,-12461312.5065 3951662.0221,-12461320.5978 3951669.9626,-12461308.5126 3951682.3932,-12461307.5881 3951681.4859)))","1185857","13230364",2008/06/05,2008/04/22,"4",111 W 6TH ST  401,1119.000000000000000,157.408484167000012,57.567893209933246,1118.568224180000016
"MULTIPOLYGON (((-12461302.4909 3951681.4789,-12461302.6875 3951681.2767,-12461301.5999 3951680.2094,-12461301.4406 3951680.3734,-12461298.0522 3951677.0481,-12461298.9339 3951676.1412,-12461298.855 3951676.0638,-12461303.4548 3951671.3327,-12461306.9715 3951674.8158,-12461309.8827 3951677.7049,-12461309.9571 3951677.6284,-12461310.479 3951678.1407,-12461307.3028 3951681.4077,-12461307.399 3951681.5021,-12461306.7024 3951682.2186,-12461305.0142 3951683.955,-12461302.4909 3951681.4789)))","1185858","13230365",2008/06/05,2008/04/22,"4",111 W 6TH ST  402,575.000000000000000,99.236563208899994,36.292755012823989,575.129488144999982
"MULTIPOLYGON (((-12461299.2916 3951688.5951,-12461298.7287 3951689.1742,-12461295.7872 3951686.3197,-12461292.2386 3951682.8692,-12461296.8384 3951678.1381,-12461296.9172 3951678.2155,-12461297.7989 3951677.3087,-12461301.1874 3951680.634,-12461301.0281 3951680.7979,-12461302.1156 3951681.8651,-12461302.3121 3951681.663,-12461304.8352 3951684.1391,-12461302.4504 3951686.592,-12461302.2704 3951686.4154,-12461301.7658 3951686.9345,-12461301.9458 3951687.1111,-12461301.2867 3951687.7891,-12461299.9115 3951689.2035,-12461299.2916 3951688.5951)))","1185859","13230366",2008/06/05,2008/04/22,"4",111 W 6TH ST  403,572.000000000000000,100.031504299000005,36.582964599800789,572.415585487000044
"MULTIPOLYGON (((-12461291.02 3951693.2778,-12461291.2165 3951693.0757,-12461290.129 3951692.0084,-12461289.9697 3951692.1723,-12461286.5811 3951688.8469,-12461287.4629 3951687.94,-12461287.384 3951687.8626,-12461291.9837 3951683.1315,-12461295.5004 3951686.6148,-12461298.41 3951689.502,-12461297.8469 3951690.0812,-12461298.4669 3951690.6894,-12461295.8855 3951693.3446,-12461293.5432 3951695.7539,-12461291.02 3951693.2778)))","1185860","13230367",2008/06/05,2008/04/22,"4",111 W 6TH ST  404,574.000000000000000,98.653766528399998,36.079614384431707,573.781756545999997
"MULTIPOLYGON (((-12461287.2895 3951701.137,-12461287.3539 3951701.0708,-12461284.3146 3951698.1202,-12461280.7659 3951694.6697,-12461285.3657 3951689.9386,-12461285.4446 3951690.016,-12461286.3262 3951689.1092,-12461289.7148 3951692.4346,-12461289.5554 3951692.5984,-12461290.6429 3951693.6657,-12461290.8394 3951693.4636,-12461293.3626 3951695.9396,-12461292.0872 3951697.2513,-12461290.9777 3951698.3926,-12461290.8816 3951698.4916,-12461290.4723 3951698.9108,-12461290.0854 3951699.3087,-12461288.1958 3951701.2524,-12461288.0167 3951701.0766,-12461287.6316 3951701.4726,-12461287.2895 3951701.137)))","1185861","13230368",2008/06/05,2008/04/22,"4",111 W 6TH ST  405,579.000000000000000,99.154023532400004,36.262339301919710,578.466979140000035
"MULTIPOLYGON (((-12461275.6124 3951706.4205,-12461278.2233 3951703.768,-12461278.7495 3951703.2595,-12461278.6408 3951703.1528,-12461278.7151 3951703.0763,-12461275.5821 3951700.0017,-12461279.8241 3951695.6385,-12461279.922 3951695.7346,-12461280.6088 3951695.0281,-12461283.6984 3951698.06,-12461283.6453 3951698.1146,-12461285.2445 3951699.6841,-12461285.3401 3951699.5857,-12461287.6315 3951701.8345,-12461284.9517 3951704.5907,-12461286.1955 3951705.8113,-12461284.0013 3951708.0682,-12461283.8394 3951708.0518,-12461277.0122 3951711.486,-12461275.6124 3951706.4205)))","1185863","13230369",2008/06/05,2008/04/22,"4",111 W 6TH ST  406,833.000000000000000,131.521351785999997,48.098450409635163,833.028207145000010
"MULTIPOLYGON (((-12461285.1964 3951718.7245,-12461285.2734 3951718.6453,-12461284.5992 3951717.9836,-12461282.9146 3951719.7164,-12461280.4094 3951720.5633,-12461278.5155 3951715.9052,-12461278.5745 3951715.883,-12461278.2322 3951714.9454,-12461278.3037 3951714.9195,-12461277.284 3951711.8953,-12461280.5774 3951710.2388,-12461280.4958 3951710.0751,-12461284.7535 3951707.9334,-12461284.9022 3951707.7805,-12461284.7671 3951707.6479,-12461286.2948 3951706.0765,-12461288.148 3951707.8951,-12461288.2296 3951707.8111,-12461292.8084 3951712.3047,-12461291.6977 3951713.4472,-12461292.944 3951714.6703,-12461292.6602 3951714.9624,-12461292.4008 3951714.7078,-12461291.868 3951715.2525,-12461292.129 3951715.5086,-12461287.1444 3951720.6361,-12461285.1964 3951718.7245)))","1185867","13230370",2008/06/05,2008/04/22,"4",111 W 6TH ST  407,1030.000000000000000,139.320274656000009,50.950357732604616,1030.011132769999904
"MULTIPOLYGON (((-12461291.0126 3951727.083,-12461291.3327 3951726.7537,-12461291.1587 3951726.583,-12461290.8386 3951726.9122,-12461288.9245 3951725.0339,-12461289.2446 3951724.7046,-12461289.0707 3951724.5338,-12461288.7205 3951724.8939,-12461286.1091 3951722.3313,-12461292.0924 3951716.177,-12461293.463 3951717.5216,-12461293.0268 3951717.9703,-12461294.4379 3951719.3551,-12461294.8496 3951718.9315,-12461296.5054 3951720.5564,-12461296.0936 3951720.98,-12461296.3301 3951721.212,-12461296.7661 3951720.7636,-12461299.5747 3951723.5199,-12461293.6214 3951729.6433,-12461291.0126 3951727.083)))","1185868","13230371",2008/06/05,2008/04/22,"4",111 W 6TH ST  408,658.000000000000000,115.945357841000003,42.403161552183867,657.504083158999947
"MULTIPOLYGON (((-12461298.8126 3951734.7981,-12461299.1628 3951734.4379,-12461298.9887 3951734.2672,-12461298.6686 3951734.5964,-12461296.7545 3951732.7181,-12461297.0746 3951732.3888,-12461296.9007 3951732.2179,-12461296.5805 3951732.5472,-12461293.9717 3951729.987,-12461299.9249 3951723.8635,-12461302.7335 3951726.6199,-12461302.2976 3951727.0683,-12461302.534 3951727.3004,-12461302.9458 3951726.877,-12461304.6016 3951728.5019,-12461304.1898 3951728.9253,-12461305.6009 3951730.3101,-12461306.0372 3951729.8615,-12461307.4072 3951731.2065,-12461301.4239 3951737.3608,-12461298.8126 3951734.7981)))","1185869","13230372",2008/06/05,2008/04/22,"4",111 W 6TH ST  409,658.000000000000000,115.944392704999999,42.403006948920932,657.505142362000015
"MULTIPOLYGON (((-12461314.4731 3951750.1669,-12461314.8233 3951749.8067,-12461314.6493 3951749.6359,-12461314.3292 3951749.9652,-12461312.4151 3951748.0868,-12461312.7353 3951747.7575,-12461312.5613 3951747.5868,-12461312.2412 3951747.916,-12461309.6323 3951745.3558,-12461315.5856 3951739.2324,-12461318.3942 3951741.9886,-12461317.9582 3951742.437,-12461318.1947 3951742.6692,-12461318.6065 3951742.2457,-12461320.2623 3951743.8705,-12461319.8505 3951744.2941,-12461321.2614 3951745.6789,-12461321.6978 3951745.2302,-12461323.0679 3951746.5752,-12461317.0845 3951752.7295,-12461314.4731 3951750.1669)))","1185870","13230374",2008/06/05,2008/04/22,"4",111 W 6TH ST  411,658.000000000000000,115.945331147000005,42.403433414444969,657.502332558000035
"MULTIPOLYGON (((-12461322.3357 3951757.8217,-12461322.6559 3951757.4925,-12461322.4819 3951757.3217,-12461322.1617 3951757.651,-12461320.2477 3951755.7726,-12461320.5678 3951755.4434,-12461320.3937 3951755.2725,-12461320.0435 3951755.6327,-12461317.4323 3951753.0701,-12461323.4156 3951746.9157,-12461324.7862 3951748.2603,-12461324.35 3951748.709,-12461325.761 3951750.0938,-12461326.1727 3951749.6702,-12461327.8285 3951751.2951,-12461327.4167 3951751.7187,-12461327.6533 3951751.9507,-12461328.0893 3951751.5023,-12461330.8979 3951754.2586,-12461324.9446 3951760.3821,-12461322.3357 3951757.8217)))","1185871","13230375",2008/06/05,2008/04/22,"4",111 W 6TH ST  412,658.000000000000000,115.945357809000001,42.403724560270774,657.504984433000118
"MULTIPOLYGON (((-12461330.1358 3951765.5368,-12461330.4859 3951765.1766,-12461330.3119 3951765.0059,-12461329.9918 3951765.3352,-12461328.0777 3951763.4568,-12461328.3978 3951763.1275,-12461328.2239 3951762.9567,-12461327.9037 3951763.2861,-12461325.2948 3951760.7257,-12461331.2481 3951754.6023,-12461334.0567 3951757.3586,-12461333.6208 3951757.8071,-12461333.8572 3951758.0391,-12461334.269 3951757.6157,-12461335.9249 3951759.2406,-12461335.5131 3951759.6641,-12461336.924 3951761.0488,-12461337.3603 3951760.6002,-12461338.7305 3951761.9452,-12461332.7471 3951768.0996,-12461330.1358 3951765.5368)))","1185872","13230376",2008/06/05,2008/04/22,"4",111 W 6TH ST  413,658.000000000000000,115.944397960000003,42.403434741042375,657.505426888999978
