name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,1830,310165832,,-87.708648,41.939444,0,motorway,,,
,1831,26703637,,-87.707387,41.938734,0,motorway,,,
,1832,287237745,,-87.705941,41.937904,0,motorway,,,
,1833,8816415927,,-87.707932,41.939456,0,motorway,,,
,1834,26703629,,-87.712941,41.941133,0,motorway,,,
,1835,26703630,,-87.712189,41.940945,0,motorway,,,
,1836,26704221,,-87.719984,41.948192,0,motorway,,,
,1837,26703636,,-87.709251,41.939786,0,motorway,,,
,1838,26704228,,-87.727867,41.952402,0,motorway,,,
,1839,26704227,,-87.727295,41.952081,0,motorway,,,
,1840,310165927,,-87.727279,41.951570,0,motorway,,,
,1841,310166126,,-87.732811,41.955211,0,motorway,,,
,1842,26703429,,-87.732794,41.954692,0,motorway,,,
,1843,310166128,,-87.732218,41.954368,0,motorway,,,
,1844,310319151,,-87.738594,41.957875,0,motorway,,,
,1845,310319163,,-87.737982,41.957529,0,motorway,,,
,1846,310319157,,-87.738018,41.958109,0,motorway,,,
,1847,310319158,,-87.738632,41.958454,0,motorway,,,
,1848,1385442904,,-87.733980,41.955338,0,motorway,,,
,1849,310320680,,-87.771360,41.975717,0,secondary,,,
,1850,310320679,,-87.772828,41.975721,0,secondary,,,
,1852,4332884069,,-87.769956,41.975682,0,secondary,,,
,1853,266807679,,-87.810362,41.982005,0,primary,,,
,1854,261134912,,-87.846516,41.984284,0,secondary,,,
,1855,310321050,,-87.846501,41.983396,0,secondary,,,
,1856,12173410883,,-87.846609,41.987662,0,secondary,,,
,1857,310321066,,-87.856787,41.983436,1,motorway,,1857,
,1858,310321067,,-87.855826,41.983449,0,motorway,,,
,1859,2998739927,,-87.852693,41.983505,0,motorway,,,
,1860,2998739906,,-87.885345,41.978172,0,motorway,,,
,1861,26683760,,-87.884017,41.978992,0,motorway,,,
,1862,6369387868,,-87.885347,41.978430,0,motorway,,,
,1863,9443743685,,-87.882603,41.979306,0,motorway,,,
,1864,263783161,,-87.885961,41.978439,0,motorway,,,
,1865,4334145153,,-87.886507,41.979875,0,motorway,,,
,1866,6369387869,,-87.885352,41.978663,0,motorway,,,
,1867,26704196,,-87.712947,41.941484,0,motorway,,,
,1868,4334657985,,-87.621712,41.867425,0,secondary,,,
,1869,4332701502,,-87.709032,41.997400,0,secondary,,,
,1870,2198775042,,-87.704925,41.997470,0,secondary,,,
,1871,261231242,,-87.699603,41.691584,0,secondary,,,
,1872,261194710,,-87.697176,41.691607,0,secondary,,,
,1873,4335804185,,-87.735369,41.690983,0,secondary,,,
,1874,261255625,,-87.734904,41.690990,0,secondary,,,
,1875,4332674437,,-87.675576,42.017620,0,secondary,,,
,1876,7247065980,,-87.675500,42.017433,0,secondary,,,
,1877,26794464,,-87.644999,41.956216,0,motorway,,,
,1878,26794593,signal,-87.673964,41.961526,0,secondary,,,
,1879,4332536260,,-87.669686,41.961586,0,secondary,,,
,1880,4332627047,,-87.697317,41.902923,1,secondary,,1880,
,1881,261207090,,-87.701828,41.902886,-1,secondary,,1881,
,1882,25779160,signal,-87.661487,41.902193,0,motorway,,,
,1883,345389426,signal,-87.661667,41.903435,0,motorway,,,
,1884,258019905,,-87.672908,41.875437,0,motorway,,,
,1885,261088935,,-87.669809,41.875128,0,tertiary,,,
,1886,345098142,,-87.669892,41.876309,0,tertiary,,,
,1887,345098144,,-87.672392,41.875912,0,motorway,,,
,1888,345098154,,-87.672905,41.875906,0,motorway,,,
,1889,261110014,,-87.675741,41.876224,0,tertiary,,,
,1890,345098157,,-87.676128,41.875021,0,tertiary,,,
,1891,345098164,,-87.673504,41.875431,0,motorway,,,
