o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
3,A3,44,Gate19,1.6076239055761132,"LINESTRING (-111.9314053 33.4290999,-111.936825 33.413345)"
3,A3,45,Gate20,1.8468881731885018,"LINESTRING (-111.9314053 33.4290999,-111.942275 33.413345)"
4,A4,1,A1,1.5565580744156882,"LINESTRING (-111.926268 33.4288957,-111.9423966 33.4292176)"
4,A4,2,A2,1.0422250495561642,"LINESTRING (-111.926268 33.4288957,-111.9370258 33.4298654)"
4,A4,3,A3,0.49608945655207376,"LINESTRING (-111.926268 33.4288957,-111.9314053 33.4290999)"
4,A4,4,A4,0.0,"LINESTRING (-111.926268 33.4288957,-111.926268 33.4288957)"
4,A4,5,A5,0.6421711369247013,"LINESTRING (-111.926268 33.4288957,-111.9196324 33.4294071)"
4,A4,6,B1,1.4976667338979976,"LINESTRING (-111.926268 33.4288957,-111.9415443 33.4261476)"
4,A4,7,B2,1.069839195633836,"LINESTRING (-111.926268 33.4288957,-111.9369258 33.4258385)"
4,A4,8,B3,0.5183672303047064,"LINESTRING (-111.926268 33.4288957,-111.9305188 33.4256106)"
4,A4,9,B4,0.32561825249529547,"LINESTRING (-111.926268 33.4288957,-111.9257505 33.425561)"
4,A4,10,B5,0.44293721212004306,"LINESTRING (-111.926268 33.4288957,-111.9226959 33.4260126)"
4,A4,11,C1,1.6018387962323872,"LINESTRING (-111.926268 33.4288957,-111.9416434 33.4226352)"
4,A4,12,C2,1.1762556791852392,"LINESTRING (-111.926268 33.4288957,-111.9368547 33.4228517)"
4,A4,13,C3,0.7813915741891506,"LINESTRING (-111.926268 33.4288957,-111.9311424 33.4224288)"
4,A4,14,C4,0.6192507387572455,"LINESTRING (-111.926268 33.4288957,-111.9258398 33.4224923)"
4,A4,15,C5,0.8168315988630681,"LINESTRING (-111.926268 33.4288957,-111.920573 33.4226323)"
4,A4,16,D1,1.672932927477856,"LINESTRING (-111.926268 33.4288957,-111.940984 33.4197283)"
4,A4,17,D2,1.3488282476506983,"LINESTRING (-111.926268 33.4288957,-111.9367946 33.4196978)"
4,A4,18,D3,0.9985983679556445,"LINESTRING (-111.926268 33.4288957,-111.9315452 33.419993)"
4,A4,19,D4,0.8820255441200636,"LINESTRING (-111.926268 33.4288957,-111.9259415 33.4197604)"
4,A4,20,D5,1.0095469466870295,"LINESTRING (-111.926268 33.4288957,-111.9213745 33.419648)"
4,A4,21,E1,1.822997034654288,"LINESTRING (-111.926268 33.4288957,-111.9408989 33.4169422)"
4,A4,22,E2,1.5676386623599017,"LINESTRING (-111.926268 33.4288957,-111.9366213 33.4163752)"
4,A4,23,E3,1.3020539334324868,"LINESTRING (-111.926268 33.4288957,-111.9318168 33.4165951)"
4,A4,24,E4,1.1998603158181087,"LINESTRING (-111.926268 33.4288957,-111.925987 33.4164638)"
4,A4,25,E5,1.348546901437151,"LINESTRING (-111.926268 33.4288957,-111.9207683 33.4160473)"
4,A4,26,Gate1,2.3903122665286607,"LINESTRING (-111.926268 33.4288957,-111.947725 33.416515)"
4,A4,27,Gate2,2.25307544280837,"LINESTRING (-111.926268 33.4288957,-111.947725 33.419685)"
4,A4,28,Gate3,2.150865435530437,"LINESTRING (-111.926268 33.4288957,-111.947725 33.422855)"
4,A4,29,Gate4,2.088830353053979,"LINESTRING (-111.926268 33.4288957,-111.947725 33.426025)"
4,A4,30,Gate5,2.0705842936777965,"LINESTRING (-111.926268 33.4288957,-111.947725 33.429195)"
4,A4,31,Gate6,1.5803517009608423,"LINESTRING (-111.926268 33.4288957,-111.942275 33.432364)"
4,A4,32,Gate7,1.0722053197143768,"LINESTRING (-111.926268 33.4288957,-111.936825 33.432364)"
