name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,90,30407161.0,,yes,,,"POLYGON ((-111.929265 33.4212346, -111.9295568 33.4212346, -111.9295568 33.4214209, -111.929265 33.4214209, -111.929265 33.4212346))",POINT (-111.9294109 33.42132775),560.3,13
,236,386276926.0,,roof,,,"POLYGON ((-111.9216944 33.4228465, -111.9211995 33.4228447, -111.9212001 33.422735, -111.9216949 33.4227368, -111.9216944 33.4228465))",POINT (-111.921447224854 33.42279075184683),559.5,15
,233,386276633.0,,roof,,,"POLYGON ((-111.9299494 33.4247691, -111.9294613 33.4247713, -111.9294599 33.4246616, -111.9299455 33.4246572, -111.9299494 33.4247691))",POINT (-111.9297048377413 33.42471484090676),556.1,8
The Lodge Sasquatch Kitchen,440,598619304.0,,bar,,,"POLYGON ((-111.9446177 33.4299994, -111.9446156 33.4296127, -111.9444698 33.4296132, -111.9444699 33.4296389, -111.9444068 33.4296391, -111.9444073 33.4297386, -111.9444812 33.4297384, -111.9444816 33.4298131, -111.9445166 33.4298129, -111.9445176 33.4299997, -111.9446177 33.4299994))",POINT (-111.9445403012535 33.42977686543588),549.6,1
Tower Center,25,28822439.0,,yes,,,"POLYGON ((-111.937664 33.4215205, -111.9379558 33.4215205, -111.9379558 33.4216637, -111.9378872 33.4216637, -111.9378872 33.4217855, -111.9377413 33.4217855, -111.9377413 33.4215778, -111.937664 33.4215778, -111.937664 33.4215205))",POINT (-111.9378248188351 33.42163300173983),545.4,12
,304,544655919.0,,roof,,,"POLYGON ((-111.9299203 33.4245579, -111.9294275 33.4245637, -111.9294257 33.4244581, -111.9299185 33.4244523, -111.9299203 33.4245579))",POINT (-111.929673 33.424508),536.5,8
,433,594091998.0,,parking,,,"POLYGON ((-111.9254756 33.4164636, -111.9254733 33.4162388, -111.9257088 33.4162463, -111.9257087 33.4164637, -111.9254756 33.4164636))",POINT (-111.9255909489777 33.41635290360414),533.9,24
Engineering Annex,59,29216442.0,,yes,,,"POLYGON ((-111.9322 33.4188686, -111.9325433 33.4188686, -111.9325433 33.4187182, -111.9322 33.4187182, -111.9322 33.4188686))",POINT (-111.93237165 33.4187934),532.2,18
,215,294245648.0,,apartments,,,"POLYGON ((-111.9224079 33.4198681, -111.9223929 33.4200253, -111.9227189 33.4200469, -111.9227339 33.4198897, -111.9224079 33.4198681))",POINT (-111.9225634 33.4199575),531.6,20
,300,544161311.0,,parking,,,"POLYGON ((-111.9397399 33.4188065, -111.939534 33.4188072, -111.9395329 33.4185584, -111.9397387 33.4185577, -111.9397399 33.4188065))",POINT (-111.93963637507 33.41868246007183),527.9,16
,439,598619301.0,,parking,,,"POLYGON ((-111.9443721 33.4301638, -111.9445721 33.4301643, -111.9445723 33.4300979, -111.9446236 33.4300981, -111.9446238 33.4300185, -111.9444588 33.4300181, -111.9444595 33.4298145, -111.9443734 33.4298142, -111.9443731 33.4299049, -111.9443721 33.4301638))",POINT (-111.9444630282001 33.43002806807458),523.4,1
,406,588582605.0,,parking,,,"POLYGON ((-111.9178685 33.4213642, -111.9181563 33.4213644, -111.9181564 33.4211887, -111.9178687 33.4211886, -111.9178685 33.4213642))",POINT (-111.9180124886402 33.42127648009834),521.0,15
,346,552263212.0,,bicycle_parking,,,"POLYGON ((-111.9310409 33.4224655, -111.9308039 33.4223558, -111.9308071 33.4226887, -111.9308824 33.4226892, -111.9309072 33.4226813, -111.9310409 33.4224655))",POINT (-111.9308909688004 33.42252686440553),514.1,13
,506,,8354581.0,yes,,,"MULTIPOLYGON (((-111.9254703 33.4166549, -111.9255637 33.4166559, -111.9257636 33.4166597, -111.9257704 33.4165107, -111.9255876 33.4165064, -111.9255871 33.4164646, -111.9254743 33.4164641, -111.9254708 33.4166277, -111.9254703 33.4166549)))",POINT (-111.9256107975184 33.41657277154037),503.8,24
,347,552263222.0,,bicycle_parking,,,"POLYGON ((-111.9307373 33.4226825, -111.9304292 33.4226892, -111.9304276 33.4226643, -111.9304619 33.4226644, -111.9304497 33.4225251, -111.9307341 33.4225036, -111.9307373 33.4226825))",POINT (-111.9305956244687 33.42260054921793),501.8,13
,421,592895793.0,,yes,,,"POLYGON ((-111.9217356 33.4152587, -111.9217355 33.415305, -111.9217518 33.415305, -111.9217515 33.4155277, -111.9219411 33.4155279, -111.9219413 33.4153317, -111.9218944 33.4153317, -111.9218944 33.4152588, -111.9217356 33.4152587))",POINT (-111.9218398066807 33.41539849788278),498.2,25
,480,842279256.0,,yes,,,"POLYGON ((-111.9446618 33.4222825, -111.9446641 33.4220872, -111.9446147 33.4220868, -111.9446149 33.4220741, -111.9445581 33.4220737, -111.944558 33.4220865, -111.9444345 33.4220856, -111.9444335 33.4221729, -111.9444161 33.4221727, -111.9444148 33.4222805, -111.9446618 33.4222825))",POINT (-111.9445438644037 33.42218409325544),488.7,11
,463,712701960.0,,parking,,,"POLYGON ((-111.9405733 33.4184166, -111.9401546 33.4184209, -111.9401482 33.4182605, -111.94039 33.4182584, -111.9403951 33.4183731, -111.9405733 33.418372, -111.9405733 33.4184166))",POINT (-111.9403085453197 33.41834902778619),482.2,16
BBTS,122,30421132.0,,yes,,,"POLYGON ((-111.923918 33.4254847, -111.9242441 33.4254847, -111.9242441 33.425628, -111.923918 33.425628, -111.923918 33.4254847))",POINT (-111.92408105 33.42555635),481.6,9
,306,544655921.0,,roof,,,"POLYGON ((-111.9300131 33.4249215, -111.929438 33.4249204, -111.9294382 33.4248396, -111.9300133 33.4248407, -111.9300131 33.4249215))",POINT (-111.92972565 33.42488055),478.9,8
,436,594092020.0,,parking,,,"POLYGON ((-111.9259883 33.4167163, -111.925991 33.4165558, -111.9258818 33.4165545, -111.9258838 33.4164345, -111.9260562 33.4164365, -111.92611 33.4164371, -111.9261086 33.4165399, -111.9261085 33.4165436, -111.9261054 33.4167177, -111.9260483 33.416717, -111.9259883 33.4167163))",POINT (-111.9260173667636 33.41655346716487),474.0,24
,441,598629331.0,,apartments,,,"POLYGON ((-111.9449895 33.4294159, -111.9449885 33.4292823, -111.9446464 33.4292842, -111.9446475 33.4294178, -111.9449895 33.4294159))",POINT (-111.9448179748559 33.42935004674591),471.0,1
,279,544152062.0,,parking,,,"POLYGON ((-111.9260248 33.4172072, -111.9260251 33.4171605, -111.9259689 33.4170908, -111.9259695 33.4170478, -111.9257039 33.4170433, -111.9257043 33.4170825, -111.925727 33.4172049, -111.9260248 33.4172072))",POINT (-111.9258557532524 33.41712826370374),469.9,24
,200,294237678.0,,fuel,,,"POLYGON ((-111.9258289 33.4217958, -111.9258286 33.4217463, -111.9258282 33.4216686, -111.9258274 33.4215254, -111.9259955 33.4215248, -111.9259962 33.4216669, -111.9259966 33.421747, -111.9259969 33.4217956, -111.9258289 33.4217958))",POINT (-111.9259121808681 33.42166038509689),468.7,14
Wexler Hall,87,30407101.0,,yes,,,"POLYGON ((-111.9321349 33.4205596, -111.931849 33.4205588, -111.9318489 33.4205873, -111.93178 33.4205871, -111.9317797 33.4206675, -111.9318481 33.4206677, -111.931848 33.4206965, -111.9321322 33.4206973, -111.9321322 33.420684, -111.9321348 33.420578, -111.9321349 33.4205596))",POINT (-111.9319692267984 33.42062789364216),461.5,18
,74,30406571.0,,yes,,,"POLYGON ((-111.9362122 33.4216347, -111.9363238 33.4215702, -111.9364182 33.4216562, -111.936444 33.4216347, -111.9364869 33.4216777, -111.9364955 33.4217064, -111.9364869 33.421735, -111.9364611 33.4217637, -111.9364268 33.4217923, -111.9363753 33.4218138, -111.9363238 33.421821, -111.9362895 33.4218138, -111.9362637 33.4217923, -111.936238 33.4217493, -111.9362723 33.4217278, -111.9362122 33.4216347))",POINT (-111.9363509181718 33.42170447798722),453.2,12
,179,257009014.0,,yes,,,"POLYGON ((-111.9200164 33.4225259, -111.9198265 33.4225266, -111.9198258 33.4223812, -111.9198662 33.4223811, -111.9198657 33.4222749, -111.9200152 33.4222744, -111.9200164 33.4225259))",POINT (-111.9199282535437 33.42240762968916),448.1,15
Devil's Advocate,205,294240656.0,,bar,,,"POLYGON ((-111.9244521 33.4217782, -111.9243774 33.4217784, -111.9242225 33.4217782, -111.9242221 33.4216221, -111.9242995 33.4216219, -111.9242993 33.421551, -111.9243958 33.4215508, -111.924396 33.4216123, -111.9244511 33.4216122, -111.9244519 33.4217164, -111.9244521 33.4217782))",POINT (-111.9243397886793 33.42168110826584),445.9,14
,307,544655922.0,,roof,,,"POLYGON ((-111.9299548 33.4250725, -111.9294454 33.4250763, -111.9294445 33.4249915, -111.9299539 33.4249877, -111.9299548 33.4250725))",POINT (-111.92969965 33.425032),445.3,8
,400,576530399.0,,parking,,,"POLYGON ((-111.9405715 33.4194257, -111.9403651 33.4194282, -111.9403651 33.4192272, -111.9405674 33.4192229, -111.9405715 33.4194257))",POINT (-111.9404674359589 33.41932633338752),425.3,16
,462,712701958.0,,parking,,,"POLYGON ((-111.9405757 33.4187713, -111.9405753 33.4186263, -111.9402947 33.418627, -111.9402952 33.418772, -111.9405757 33.4187713))",POINT (-111.9404352249464 33.41869914569312),419.3,16
,270,543992495.0,,fountain,,,"POLYGON ((-111.9414308 33.4237298, -111.9416384 33.42354, -111.9411973 33.4235515, -111.9414308 33.4237298))",POINT (-111.9414221666667 33.4236071),419.2,11
Raising Cane's,181,257009016.0,,fast_food,,,"POLYGON ((-111.9244957 33.4224932, -111.924472 33.4224935, -111.9244724 33.4225206, -111.9242875 33.4225224, -111.9242847 33.422326, -111.9244933 33.4223239, -111.9244957 33.4224932))",POINT (-111.9243889096041 33.42242183105314),415.8,14
,308,544655923.0,,roof,,,"POLYGON ((-111.9298301 33.4252459, -111.9294498 33.4252479, -111.929449 33.425143, -111.9298293 33.4251409, -111.9298301 33.4252459))",POINT (-111.9296395801956 33.42519442481971),411.4,8
,361,552636698.0,,bicycle_parking,,,"POLYGON ((-111.9308929 33.4218025, -111.9307972 33.4218035, -111.9307936 33.4215715, -111.930988 33.4215694, -111.9309888 33.42175, -111.9308922 33.4217511, -111.9308929 33.4218025))",POINT (-111.9308858903113 33.42167501605503),410.8,13
RPF,114,30420690.0,,yes,,,"POLYGON ((-111.9276001 33.4246753, -111.927746 33.4246753, -111.927746 33.4249475, -111.9276001 33.4249475, -111.9276001 33.4246753))",POINT (-111.92767305 33.4248114),409.3,9
First Watch,453,634360030.0,,restaurant,,,"POLYGON ((-111.9415959 33.4217253, -111.9416199 33.4217253, -111.94162 33.4217461, -111.9416809 33.4217459, -111.9416808 33.4217251, -111.9417321 33.421725, -111.9417319 33.4216542, -111.9417274 33.4216542, -111.9417268 33.4214612, -111.9416845 33.4214613, -111.9416845 33.4214592, -111.9416649 33.4214592, -111.9416648 33.421419, -111.941595 33.4214192, -111.9415954 33.4215694, -111.9415959 33.4217253))",POINT (-111.9416592047448 33.42158699436917),405.4,11
,289,544156252.0,,parking,,,"POLYGON ((-111.9394931 33.4174529, -111.939493 33.4174208, -111.9383209 33.4174309, -111.938321 33.4174654, -111.9394931 33.4174529))",POINT (-111.9388999605642 33.41744256788296),402.3,22
Governor Benjamin B. Moeur House,159,230587092.0,,yes,,,"POLYGON ((-111.9384346 33.4233876, -111.9382916 33.423386, -111.9382873 33.4236572, -111.9384303 33.4236587, -111.9384346 33.4233876))",POINT (-111.9383609456099 33.42352237470183),399.7,12
,305,544655920.0,,roof,,,"POLYGON ((-111.9299189 33.4243854, -111.9295365 33.4243881, -111.9295354 33.4242867, -111.9299179 33.424284, -111.9299189 33.4243854))",POINT (-111.9297271747552 33.42433604779229),399.7,13
,138,65405079.0,,bus_station,,,"POLYGON ((-111.9365698 33.4159545, -111.9366235 33.4159544, -111.9366121 33.4151484, -111.9365698 33.4151485, -111.9365698 33.4159545))",POINT (-111.9365939129287 33.41556740184805),398.8,22
,357,552634950.0,,bicycle_parking,,,"POLYGON ((-111.9330479 33.4161991, -111.9330233 33.4161765, -111.932988 33.4161387, -111.9329796 33.4161156, -111.9326971 33.4161175, -111.9327002 33.4162409, -111.9329997 33.4162339, -111.9330267 33.4162254, -111.9330428 33.4162109, -111.9330479 33.4161991))",POINT (-111.9328565136096 33.41617869142407),394.2,23
,258,483744070.0,,commercial,,,"POLYGON ((-111.9440584 33.421653, -111.9436651 33.421653, -111.9436648 33.4215561, -111.9440551 33.4215561, -111.9440584 33.421653))",POINT (-111.9438608511485 33.42160461183001),391.3,11
,312,544817161.0,,restaurant,,,"POLYGON ((-111.9369376 33.4236866, -111.9368252 33.4236893, -111.9368135 33.4233526, -111.936926 33.4233498, -111.9369376 33.4236866))",POINT (-111.9368755768199 33.42351954913661),390.6,12
,134,30421702.0,,industrial,,,"POLYGON ((-111.9354414 33.4273489, -111.9354217 33.4273034, -111.9353779 33.4272703, -111.9353379 33.4272594, -111.9353037 33.4272595, -111.9352517 33.4272765, -111.9352123 33.4273148, -111.9351998 33.427357, -111.9352115 33.4274029, -111.935251 33.4274421, -111.935289 33.4274571, -111.9353132 33.4274604, -111.9353734 33.4274506, -111.9354076 33.4274301, -111.9354271 33.4274081, -111.9354406 33.4273749, -111.9354414 33.4273489))",POINT (-111.935321262086 33.42735962263419),384.5,7
Chick-fil-A,252,428155635.0,,fast_food,,,"POLYGON ((-111.9410038 33.4217345, -111.940768 33.4217348, -111.940768 33.4217302, -111.9407504 33.4217302, -111.9407504 33.421729, -111.9407285 33.421729, -111.9407284 33.4216797, -111.9407305 33.4216797, -111.9407304 33.4216296, -111.9407274 33.4216296, -111.9407274 33.4216172, -111.9407972 33.4216171, -111.9407971 33.4216123, -111.9407933 33.4216123, -111.9407933 33.4215939, -111.9409373 33.4215936, -111.9409373 33.4215985, -111.9409993 33.4215985, -111.9409994 33.4216729, -111.9410037 33.4216728, -111.9410038 33.4217345))",POINT (-111.9408693726861 33.42166716314975),374.4,11
,164,256984971.0,,retail,,,"POLYGON ((-111.939781 33.4226754, -111.9397046 33.4226762, -111.9397048 33.4226869, -111.9396414 33.4226875, -111.9396413 33.4226769, -111.9395279 33.4226781, -111.9395258 33.4225377, -111.9397788 33.4225351, -111.939781 33.4226754))",POINT (-111.9396537254446 33.4226079831972),373.1,11
,119,30420868.0,,ramada,,,"POLYGON ((-111.9301407 33.4253128, -111.9302952 33.4254274, -111.9302695 33.4255062, -111.9300892 33.4255635, -111.9300721 33.4255205, -111.9300721 33.4254704, -111.9300721 33.4254203, -111.9300892 33.4253773, -111.9301407 33.4253128))",POINT (-111.9301671043228 33.42544620557894),370.3,8
,376,561567558.0,,yes,,,"POLYGON ((-111.9393455 33.4230695, -111.9391899 33.4230716, -111.9391855 33.4228443, -111.939341 33.4228421, -111.9393455 33.4230695))",POINT (-111.9392654810125 33.42295688685839),364.6,12
Blaze Pizza,510,,8818541.0,yes,restaurant,,"MULTIPOLYGON (((-111.9415959 33.4217253, -111.9415954 33.4215694, -111.9413797 33.4215698, -111.94138 33.4216545, -111.9413922 33.4216545, -111.9413923 33.421677, -111.941382 33.421677, -111.9413821 33.4217213, -111.941435 33.4217212, -111.9414351 33.421749, -111.9415274 33.4217488, -111.9415273 33.4217255, -111.9415959 33.4217253)))",POINT (-111.9414890082502 33.4216522682871),362.7,11
,314,544817165.0,,yes,,,"POLYGON ((-111.9377373 33.4237074, -111.9375739 33.4237084, -111.9375736 33.4236317, -111.9375721 33.4234929, -111.9377355 33.4234919, -111.9377373 33.4237074))",POINT (-111.9376547850382 33.42360013867896),362.6,12
,424,592897276.0,,yes,,,"POLYGON ((-111.9219263 33.4159013, -111.9218994 33.4159237, -111.9218342 33.4158981, -111.9217681 33.4158309, -111.9217374 33.4157797, -111.9217633 33.415758, -111.9217777 33.4157645, -111.9218544 33.4157364, -111.9218381 33.4157132, -111.9218726 33.4156852, -111.921909 33.4156844, -111.9220087 33.4157669, -111.9219809 33.4157869, -111.9219176 33.4158885, -111.9219263 33.4159013))",POINT (-111.9218751336878 33.41579919633337),356.9,25
,235,386276925.0,,roof,,,"POLYGON ((-111.9217014 33.4230214, -111.9214161 33.4230211, -111.9214161 33.4229672, -111.9213612 33.4229672, -111.9213613 33.4229133, -111.9217016 33.4229137, -111.9217014 33.4230214))",POINT (-111.9215438755019 33.42296500769838),347.3,15
,395,576530394.0,,yes,,,"POLYGON ((-111.9404022 33.4185777, -111.9402241 33.4185792, -111.9402233 33.4185108, -111.9401173 33.4185116, -111.9401165 33.4184376, -111.9404005 33.4184353, -111.9404022 33.4185777))",POINT (-111.9402786620085 33.41849943115483),342.3,16
,243,386277043.0,,roof,,,"POLYGON ((-111.9201716 33.4229148, -111.9198345 33.4229148, -111.9198345 33.4230204, -111.9201193 33.4230204, -111.9201193 33.4229678, -111.9201716 33.4229678, -111.9201716 33.4229148))",POINT (-111.9199911237304 33.42296538057483),338.6,15
,309,544655924.0,,roof,,,"POLYGON ((-111.9294462 33.4254279, -111.9294458 33.4253193, -111.9297432 33.4253186, -111.9297435 33.4254272, -111.9294462 33.4254279))",POINT (-111.9295946749365 33.4253732469566),332.8,8
,320,544817184.0,,roof,,,"POLYGON ((-111.9352292 33.4240952, -111.935111 33.4240521, -111.9352258 33.4238326, -111.935344 33.4238756, -111.9352292 33.4240952))",POINT (-111.9352275002137 33.42396388317145),318.4,12
,240,386277038.0,,roof,,,"POLYGON ((-111.9204199 33.4226636, -111.9204203 33.4225561, -111.9201414 33.4225553, -111.920141 33.4226628, -111.9204199 33.4226636))",POINT (-111.92028065 33.42260945),309.0,15
,396,576530395.0,,yes,,,"POLYGON ((-111.9401453 33.418933, -111.9401428 33.4187897, -111.9403501 33.4187872, -111.9403525 33.4189305, -111.9401453 33.418933))",POINT (-111.9402476747562 33.41886009424098),306.2,16
,405,588582599.0,,parking,,,"POLYGON ((-111.9188919 33.4218187, -111.9188944 33.4215946, -111.9187647 33.4215936, -111.9187622 33.4218176, -111.9188919 33.4218187))",POINT (-111.9188283048218 33.42170612519966),299.5,15
Piper Writers House,78,30406737.0,,yes,,,"POLYGON ((-111.9329502 33.4204536, -111.9331328 33.420453, -111.9331335 33.4205994, -111.9331096 33.4205995, -111.9331098 33.4206388, -111.9330477 33.420639, -111.9330475 33.4205975, -111.9330243 33.4205976, -111.9329509 33.4205978, -111.9329502 33.4204536))",POINT (-111.9330452660716 33.42053379309821),298.5,18
United States Post Office,162,230623044.0,,post_office,,,"POLYGON ((-111.9403679 33.4253326, -111.9403668 33.4251209, -111.9402319 33.4251177, -111.9402344 33.4253281, -111.9403679 33.4253326))",POINT (-111.9403003194537 33.42522464206331),291.8,6
,202,294237717.0,,yes,,,"POLYGON ((-111.9255818 33.4217794, -111.9254492 33.4217781, -111.9254527 33.4215339, -111.9255356 33.4215347, -111.9255344 33.4216183, -111.9255841 33.4216188, -111.9255818 33.4217794))",POINT (-111.9255109790111 33.42166840766332),291.0,14
Circle K,281,544152065.0,,yes,,,"POLYGON ((-111.925984 33.4165604, -111.9258304 33.4165599, -111.9258294 33.4167431, -111.925983 33.4167437, -111.925984 33.4165604))",POINT (-111.9259067069845 33.41665177507927),290.1,24
,418,592246063.0,,carport,,,"POLYGON ((-111.9232556 33.4215926, -111.9233248 33.4215924, -111.9233229 33.4211908, -111.9232537 33.4211911, -111.9232556 33.4215926))",POINT (-111.923289251435 33.42139172476602),286.4,14
,203,294240494.0,,yes,,,"POLYGON ((-111.9251675 33.4215149, -111.9252674 33.4215143, -111.9252697 33.421791, -111.9251698 33.4217916, -111.9251675 33.4215149))",POINT (-111.9252186 33.42165295),284.9,14
,269,543379595.0,,yes,,,"POLYGON ((-111.9448277 33.4261082, -111.9446248 33.4261097, -111.944624 33.4260379, -111.9446635 33.4259664, -111.9448262 33.4259652, -111.9448277 33.4261082))",POINT (-111.9447300819433 33.42603989356498),284.4,6
Jerry's Liquors,428,593220660.0,,yes,,,"POLYGON ((-111.9261108 33.4154163, -111.9261097 33.4153247, -111.9259899 33.4153257, -111.9259896 33.4153027, -111.92591 33.4153033, -111.9259103 33.4153237, -111.9258216 33.4153245, -111.9258226 33.4154097, -111.9260769 33.4154076, -111.926077 33.4154166, -111.9261108 33.4154163))",POINT (-111.9259656160023 33.41536366247323),269.8,24
,430,593220670.0,,parking,,,"POLYGON ((-111.9255072 33.4154801, -111.9255057 33.4153013, -111.925651 33.4153004, -111.9256524 33.4154793, -111.9255072 33.4154801))",POINT (-111.925579081644 33.41539026461689),267.8,24
,169,256984977.0,,yes,,,"POLYGON ((-111.9363055 33.4224864, -111.936175 33.4224872, -111.9361733 33.4222907, -111.9363037 33.4222899, -111.9363055 33.4224864))",POINT (-111.9362393751457 33.42238856255182),264.2,12
,402,588272039.0,,yes,,,"POLYGON ((-111.9180447 33.4193681, -111.9180636 33.4192542, -111.9178533 33.4192299, -111.9178345 33.4193438, -111.9180447 33.4193681))",POINT (-111.9179490274776 33.41929899577189),251.6,20
,110,30420472.0,,yes,,,"POLYGON ((-111.9312479 33.4223686, -111.9313938 33.4223686, -111.9314797 33.4224617, -111.9313853 33.422519, -111.9312393 33.4224545, -111.9312479 33.4223686))",POINT (-111.9313502293409 33.42243515325618),251.2,13
,360,552634964.0,,bicycle_parking,,,"POLYGON ((-111.9336842 33.4181203, -111.933599 33.4181596, -111.9335838 33.4181394, -111.9335672 33.4181076, -111.9335469 33.4180662, -111.9335304 33.4180259, -111.9335189 33.4179834, -111.9335024 33.4179325, -111.9335011 33.4179006, -111.933599 33.4178985, -111.9336092 33.4179473, -111.9336181 33.4180046, -111.9336499 33.4180683, -111.9336626 33.4180949, -111.9336842 33.4181203))",POINT (-111.9335833420894 33.41802186366279),250.8,23
,111,30420488.0,,yes,,,"POLYGON ((-111.930527 33.4229058, -111.9304816 33.4228867, -111.9305293 33.4227912, -111.9305572 33.422744, -111.9306814 33.4227912, -111.9306643 33.422827, -111.93069 33.4228414, -111.9306471 33.422913, -111.9306214 33.4228987, -111.9305956 33.4229345, -111.930527 33.4229058))",POINT (-111.9305881393723 33.42284185769197),247.4,13
,356,552634948.0,,bicycle_parking,,,"POLYGON ((-111.9332697 33.4171939, -111.9332974 33.4172341, -111.9333237 33.4172271, -111.9333829 33.4173221, -111.9331405 33.4173242, -111.9330958 33.4172572, -111.9332697 33.4171939))",POINT (-111.933238515225 33.41727297140709),245.9,23
,373,560245603.0,,yes,,,"POLYGON ((-111.9359667 33.4223817, -111.9358614 33.4223833, -111.9358567 33.4221633, -111.9359619 33.4221617, -111.9359667 33.4223817))",POINT (-111.9359116754365 33.4222725174122),238.7,12
Taco Bell,427,593220655.0,,fast_food,,,"POLYGON ((-111.9256983 33.4150735, -111.9257007 33.4149764, -111.9259105 33.4149764, -111.9259263 33.4149828, -111.9259352 33.4149962, -111.9259406 33.4150171, -111.92594 33.4150741, -111.9256983 33.4150735))",POINT (-111.9258184687218 33.41502570472063),238.5,24
,234,386276921.0,,roof,,,"POLYGON ((-111.9216646 33.4231922, -111.921452 33.4231925, -111.9214518 33.4230839, -111.9216643 33.4230836, -111.9216646 33.4231922))",POINT (-111.9215581750328 33.42313805425778),237.9,15
Tempe Community Council,160,230587417.0,,townhall,,,"POLYGON ((-111.9385187 33.4234537, -111.9385591 33.423453, -111.9385605 33.4235055, -111.9386084 33.4235047, -111.9386095 33.423549, -111.9386497 33.4235483, -111.9386522 33.4236493, -111.9386073 33.4236501, -111.9385245 33.4236514, -111.9384941 33.4236519, -111.9384931 33.4236076, -111.9384727 33.4236079, -111.9384715 33.4235585, -111.9385211 33.4235577, -111.9385187 33.4234537))",POINT (-111.9385643265404 33.42357609404183),235.1,12
Best Hall C,102,30407919.0,,yes,,,"POLYGON ((-111.9358046 33.4158026, -111.9358904 33.4158026, -111.9358904 33.4155375, -111.9358046 33.4155375, -111.9358046 33.4158026))",POINT (-111.9358475 33.41567005),234.5,22
,461,712701957.0,,parking,,,"POLYGON ((-111.9405786 33.4189234, -111.9405781 33.4188141, -111.940372 33.4188148, -111.9403725 33.4189241, -111.9405786 33.4189234))",POINT (-111.9404753 33.41886909999999),232.2,16
,374,560245604.0,,yes,,,"POLYGON ((-111.9364935 33.4222591, -111.936346 33.4222216, -111.9363969 33.4220822, -111.9365444 33.4221198, -111.9364935 33.4222591))",POINT (-111.9364451928908 33.42217067031444),231.6,12
,241,386277040.0,,roof,,,"POLYGON ((-111.9203125 33.4227356, -111.9203125 33.4228437, -111.9201053 33.4228437, -111.9201053 33.4227356, -111.9203125 33.4227356))",POINT (-111.9202089 33.42278965000001),230.9,15
,242,386277041.0,,roof,,,"POLYGON ((-111.9203125 33.4228437, -111.9203125 33.4227356, -111.9201053 33.4227356, -111.9201053 33.4228437, -111.9203125 33.4228437))",POINT (-111.9202089 33.42278965000001),230.9,15
,344,552261824.0,,bicycle_parking,,,"POLYGON ((-111.9333434 33.4228119, -111.9331034 33.4228127, -111.9331197 33.4227758, -111.9331233 33.4227517, -111.9331287 33.4227118, -111.9331341 33.4226523, -111.933171 33.4226516, -111.9332171 33.4226508, -111.9332343 33.4227118, -111.9332757 33.4227637, -111.9333434 33.4228119))",POINT (-111.9331970101095 33.4227466114404),226.2,13
,464,712701965.0,,parking,,,"POLYGON ((-111.9405735 33.4184328, -111.9404261 33.418435, -111.9404291 33.4185791, -111.9405764 33.418577, -111.9405735 33.4184328))",POINT (-111.9405012832213 33.41850596656084),219.0,16
Thai Basil,280,544152063.0,,restaurant,,,"POLYGON ((-111.9259802 33.4162503, -111.9259829 33.4163577, -111.9258139 33.4163589, -111.9258139 33.4163208, -111.9258354 33.4163208, -111.9258327 33.4162189, -111.92594 33.4162223, -111.9259802 33.4162503))",POINT (-111.9259024583862 33.41629325712704),210.2,24
,217,294245650.0,,roof,,,"POLYGON ((-111.9215374 33.4195847, -111.9215334 33.419635, -111.9217895 33.4196709, -111.9218928 33.4196921, -111.9219062 33.4196362, -111.9217935 33.4196127, -111.9215374 33.4195847))",POINT (-111.9217223548283 33.41963443147744),210.0,20
,434,594092013.0,,parking,,,"POLYGON ((-111.9257606 33.4167652, -111.9257625 33.4166643, -111.9255721 33.4166617, -111.9255701 33.4167626, -111.9257606 33.4167652))",POINT (-111.9256663247 33.41671345441088),198.1,24
,377,561567560.0,,yes,,,"POLYGON ((-111.9389719 33.4229494, -111.9388364 33.4229499, -111.9388358 33.4228451, -111.9388691 33.422845, -111.9388689 33.4228008, -111.9389711 33.4228004, -111.9389719 33.4229494))",POINT (-111.9389077824543 33.42287925914703),192.9,12
,218,294245651.0,,roof,,,"POLYGON ((-111.9220018 33.4196547, -111.9219881 33.4197033, -111.9223462 33.4197741, -111.92236 33.4197254, -111.9220018 33.4196547))",POINT (-111.9221740947994 33.41971438797634),189.6,20
,397,576530396.0,,yes,,,"POLYGON ((-111.9402778 33.4187802, -111.9401617 33.4187812, -111.9401598 33.4186297, -111.9402759 33.4186287, -111.9402778 33.4187802))",POINT (-111.9402188 33.41870495),181.3,16
,401,583755812.0,,bicycle_parking,,,"POLYGON ((-111.9302887 33.4186299, -111.9302879 33.4185363, -111.9301401 33.4185372, -111.9301411 33.4186598, -111.9302426 33.4186592, -111.9302887 33.4186299))",POINT (-111.9302122445295 33.41859608329005),179.9,18
,316,544817170.0,,yes,,,"POLYGON ((-111.9365118 33.4235893, -111.9363827 33.423588, -111.9363842 33.4234702, -111.9364224 33.4234706, -111.9364495 33.4234492, -111.9365137 33.4234498, -111.9365118 33.4235893))",POINT (-111.9364506498453 33.42352289021025),174.2,12
,140,148624265.0,,parking,,,"POLYGON ((-111.9427598 33.4297084, -111.9426806 33.4297219, -111.9425787 33.4297095, -111.9425465 33.4296838, -111.9425345 33.4296592, -111.9425677 33.4295932, -111.942619 33.4296323, -111.9427061 33.4296502, -111.9427472 33.4296436, -111.9427598 33.4297084))",POINT (-111.942641580774 33.4296714921756),173.9,1
