name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,104,1218863667,,yes,,,,"POLYGON ((-111.9356556 33.4076941, -111.9354894 33.4076918, -111.9354877 33.407778, -111.9355842 33.4077794, -111.9355829 33.4078421, -111.9356526 33.407843, -111.9356556 33.4076941))","POINT (-111.93558256485532 33.40775362024215)",,1
,105,1236844675,,,parking_space,,,"POLYGON ((-111.9102452 33.4069037, -111.9101822 33.4069033, -111.9101824 33.4068716, -111.9102454 33.406872, -111.9102452 33.4069037))","POINT (-111.91021380000002 33.40688765)",,1
,106,1265902816,,residential,,,,"POLYGON ((-111.9222461 33.4112226, -111.9221585 33.4112231, -111.922159 33.4112842, -111.9221975 33.4112839, -111.9221974 33.4112712, -111.9222465 33.4112709, -111.9222461 33.4112226))","POINT (-111.92219997016028 33.41125019300613)",,1
,107,1279403538,,,,swimming_pool,,"POLYGON ((-111.9507952 33.4285221, -111.9507961 33.428621, -111.9507368 33.4286214, -111.9507359 33.4285225, -111.9507952 33.4285221))","POINT (-111.950766 33.428571749999996)",,1
,108,1288858757,,yes,,,,"POLYGON ((-111.8974889 33.422323, -111.8978371 33.4223207, -111.897839 33.4225515, -111.8978328 33.4225518, -111.8974033 33.422548, -111.8974042 33.4224621, -111.8974256 33.4224613, -111.8974275 33.4224054, -111.897488 33.4224046, -111.8974889 33.422323))","POINT (-111.89763832943925 33.422441659895384)",,1
,109,,56412,university,,,,"MULTIPOLYGON (((-111.9369179 33.4178581, -111.9372524 33.4178557, -111.9375849 33.4178534, -111.9375913 33.4182589, -111.9372822 33.4182598, -111.937254 33.41826, -111.9372242 33.4182601, -111.9369152 33.4182636, -111.936916 33.4180647, -111.9369179 33.4178581)))","POINT (-111.93725221079312 33.41805859527701)",,1
,110,,14430808,,parking,,,"MULTIPOLYGON (((-111.9421735 33.4267763, -111.9421731 33.4267162, -111.9421731 33.4267162, -111.9421732 33.4266598, -111.9421732 33.4266598, -111.942173 33.426619, -111.942173 33.426619, -111.9421726 33.4265423, -111.9421723 33.4264921, -111.9421723 33.4264921, -111.9421724 33.4264385, -111.9421724 33.4264385, -111.9421724 33.4263978, -111.9421724 33.4263978, -111.9421717 33.4263684, -111.9421717 33.4263684, -111.9421717 33.4263438, -111.9421735 33.4267763)), ((-111.9417101 33.4256495, -111.9418367 33.4256484, -111.9418367 33.4256484, -111.9418829 33.4256485, -111.9418829 33.4256485, -111.9420382 33.4256477, -111.9420382 33.4256477, -111.9420831 33.4256472, -111.9420831 33.4256472, -111.9421475 33.4256463, -111.9421475 33.4256463, -111.942168 33.4256461, -111.9421685 33.4256948, -111.9417101 33.4256495)), ((-111.9421687 33.4257176, -111.9421656 33.425769, -111.9421656 33.425769, -111.9421666 33.4258062, -111.9421666 33.4258062, -111.9421673 33.4258332, -111.9421673 33.4258332, -111.9421691 33.4258573, -111.9421691 33.4258573, -111.9421679 33.4259701, -111.9421679 33.4259701, -111.9421696 33.4260255, -111.9421696 33.4260255, -111.9421697 33.426066, -111.9421697 33.426066, -111.9421701 33.4261367, -111.9421701 33.4261367, -111.9421727 33.4263218, -111.9421727 33.4263218, -111.9421717 33.4263438, -111.9421687 33.4257176)), ((-111.9418323 33.4272806, -111.9417881 33.4272808, -111.9417881 33.4272808, -111.9417023 33.4272809, -111.9417023 33.4272809, -111.941656 33.4272808, -111.941656 33.4272808, -111.941593 33.4272805, -111.941593 33.4272805, -111.9415751 33.4272806, -111.9415752 33.4272655, -111.9415752 33.4272655, -111.9415754 33.4272351, -111.9415754 33.4272351, -111.9415744 33.4272105, -111.9415744 33.4272105, -111.941575 33.4271575, -111.941575 33.4271575, -111.9415753 33.427119, -111.9415753 33.427119, -111.9415737 33.427017, -111.9415737 33.427017, -111.9415736 33.4269772, -111.9415736 33.4269772, -111.9415707 33.4269239, -111.9415707 33.4269239, -111.9415663 33.4267937, -111.9415663 33.4267937, -111.9415662 33.4267546, -111.9415662 33.4267546, -111.9415675 33.4266944, -111.9415675 33.4266944, -111.9415661 33.4265815, -111.9414748 33.4265792, -111.9414752 33.426494, -111.9414752 33.426494, -111.9414761 33.4264705, -111.9414761 33.4264705, -111.941476 33.4264339, -111.9413885 33.4264327, -111.9413896 33.4263082, -111.9418323 33.4272806)), ((-111.9413894 33.4262736, -111.941389 33.4262186, -111.941389 33.4262186, -111.9413882 33.4261973, -111.9413882 33.4261973, -111.941388 33.4261605, -111.941388 33.4261605, -111.9413865 33.4260727, -111.9413865 33.4260727, -111.9413863 33.4260331, -111.9413863 33.4260331, -111.9413882 33.4259284, -111.9413882 33.4259284, -111.9413881 33.4258923, -111.9413881 33.4258923, -111.9413847 33.4257556, -111.9413847 33.4257556, -111.9413847 33.4257193, -111.9413847 33.4257193, -111.9413849 33.4256659, -111.9413849 33.4256659, -111.9413849 33.42565, -111.941444 33.4256499, -111.941444 33.4256499, -111.9414667 33.4256499, -111.9414667 33.4256499, -111.9415338 33.4256486, -111.9415338 33.4256486, -111.9415791 33.4256485, -111.9415791 33.4256485, -111.9416657 33.4256495, -111.9416657 33.4256495, -111.9417101 33.4256495, -111.9413894 33.4262736)), ((-111.9421732 33.4268073, -111.9421733 33.4268369, -111.9421733 33.4268369, -111.9421737 33.4268723, -111.9421737 33.4268723, -111.9421734 33.426982, -111.9421734 33.426982, -111.9421742 33.4270205, -111.9421742 33.4270205, -111.9421753 33.4270746, -111.9421753 33.4270746, -111.9421758 33.4270991, -111.9421758 33.4270991, -111.9421766 33.4271147, -111.9421766 33.4271147, -111.9421763 33.4271526, -111.9421763 33.4271526, -111.9421761 33.4272106, -111.9421761 33.4272106, -111.942176 33.4272308, -111.942176 33.4272308, -111.9421757 33.4272658, -111.9421757 33.4272658, -111.9421763 33.4272806, -111.9421573 33.4272806, -111.9421573 33.4272806, -111.9420918 33.4272794, -111.9420918 33.4272794, -111.942048 33.4272792, -111.942048 33.4272792, -111.9419664 33.42728, -111.9419664 33.42728, -111.9419234 33.4272801, -111.9419234 33.4272801, -111.941855 33.4272809, -111.941855 33.4272809, -111.9418323 33.4272806, -111.9421732 33.4268073)))","POINT (-111.94172917544631 33.426572060673244)",,1
Mitchell Park,111,28902909,,,,park,,"POLYGON ((-111.949903 33.4206839, -111.9484098 33.4206768, -111.948407 33.4198685, -111.9480321 33.4198672, -111.9480319 33.4190792, -111.9483662 33.4190792, -111.9498861 33.4190792, -111.949903 33.4206839))","POINT (-111.94904868136659 33.41983600082275)",,1
Engineering Center B-Wing,112,29216480,,university,,,,"POLYGON ((-111.9317804 33.4190557, -111.932566 33.4190589, -111.9326391 33.4190563, -111.9326414 33.4188878, -111.9325124 33.4188878, -111.9321694 33.4188878, -111.9320209 33.4188878, -111.9317813 33.4188878, -111.9317804 33.4190557))","POINT (-111.93221172540947 33.4189725421314)",,1
Global Institute of Sustainability,113,30406522,,yes,university,,,"POLYGON ((-111.9354764 33.4213812, -111.9354612 33.4213813, -111.9354609 33.4213491, -111.9354288 33.4213493, -111.9354286 33.4213317, -111.9351725 33.4213336, -111.9351763 33.4216829, -111.9352135 33.4216826, -111.9352136 33.4216973, -111.9354397 33.4216956, -111.9354396 33.4216798, -111.9354677 33.4216796, -111.9354673 33.4216435, -111.9354791 33.4216435, -111.9354764 33.4213812))","POINT (-111.93532379149731 33.4215139758405)",,1
Child's Play,114,34609813,,yes,,,,"POLYGON ((-111.9494499 33.4207027, -111.9494498 33.4207611, -111.9496986 33.4207616, -111.9496983 33.4208955, -111.9484909 33.4208936, -111.948491 33.4208399, -111.9483952 33.4208397, -111.9483949 33.4209653, -111.9482289 33.420965, -111.9482293 33.4207695, -111.9481411 33.4207693, -111.9481414 33.4206581, -111.9481686 33.4206582, -111.9481704 33.419889, -111.9483995 33.4198894, -111.9483976 33.420701, -111.9494499 33.4207027))","POINT (-111.94865188321677 33.42060181277293)",,1
Circle K,115,223862396,,roof,fuel,,,"POLYGON ((-111.9465198 33.4070634, -111.9460244 33.4070641, -111.9460242 33.4069466, -111.9465196 33.406946, -111.9465198 33.4070634))","POINT (-111.94627196485037 33.40700502504948)",,1
,116,256986554,,roof,,,,"POLYGON ((-111.9288843 33.4138853, -111.9287087 33.4138487, -111.9287066 33.413676, -111.9288864 33.4136307, -111.9290055 33.4137545, -111.9288843 33.4138853))","POINT (-111.92883755202077 33.41375881660439)",,1
Cafe Rio,117,257009019,,retail,,,,"POLYGON ((-111.9260051 33.4232681, -111.9256431 33.4232686, -111.9256431 33.4230678, -111.9260041 33.4230673, -111.9260051 33.4232681))","POINT (-111.92582385032276 33.423167996288164)",,1
,118,327757075,,,,swimming_pool,,"POLYGON ((-111.9240104 33.40909, -111.9240017 33.4090879, -111.9239827 33.409089, -111.9239753 33.4090958, -111.9239761 33.4091024, -111.9239694 33.4091067, -111.9239661 33.4091146, -111.9239694 33.4091187, -111.9239812 33.409117, -111.9239848 33.4091108, -111.9239966 33.4091129, -111.9240017 33.4091138, -111.9240127 33.4091086, -111.9240171 33.4091054, -111.9240184 33.4090999, -111.9240178 33.4090952, -111.9240104 33.40909))","POINT (-111.9239929879616 33.4091021936692)",,1
,119,386276930,,roof,,,,"POLYGON ((-111.9218516 33.4224863, -111.9208444 33.4224863, -111.9208417 33.42238, -111.9218502 33.4223811, -111.9218516 33.4224863))","POINT (-111.9213461017086 33.422433413342866)",,1
,120,395456031,,,,swimming_pool,,"POLYGON ((-111.9120852 33.4099907, -111.9120159 33.4099569, -111.9120616 33.4098914, -111.9121309 33.4099252, -111.9120852 33.4099907))","POINT (-111.91207339999998 33.40994105)",,1
,121,463255783,,,,pitch,,"POLYGON ((-111.9410904 33.4102208, -111.9404166 33.4102241, -111.9404142 33.4098822, -111.9410879 33.4098789, -111.9410904 33.4102208))","POINT (-111.94075227511073 33.41005150422828)",,1
,122,498327890,,yes,,,,"POLYGON ((-111.9422848 33.4116612, -111.9420199 33.4116637, -111.9420168 33.4114354, -111.9422817 33.4114329, -111.9422848 33.4116612))","POINT (-111.94215080000001 33.4115483)",,1
,123,552416302,,,parking,,,"POLYGON ((-111.9362571 33.4207961, -111.935923 33.4207998, -111.9358612 33.4208005, -111.9358598 33.4207216, -111.9358542 33.4203519, -111.9362501 33.4203476, -111.9362571 33.4207961))","POINT (-111.93605560121503 33.42057403272758)",,1
Murdock Lecture Hall,124,554566585,,university,,,,"POLYGON ((-111.9333536 33.4188023, -111.9333521 33.4187024, -111.9333145 33.4187022, -111.9333127 33.4186746, -111.9332813 33.418673, -111.9332803 33.4186077, -111.9333113 33.4186056, -111.9333109 33.4185736, -111.9333518 33.4185716, -111.9333487 33.4184698, -111.9331931 33.4184719, -111.9331943 33.4185153, -111.9329902 33.4185171, -111.9329896 33.4185457, -111.9329726 33.4185463, -111.9329725 33.4187345, -111.9329892 33.4187359, -111.9329889 33.4187666, -111.9331939 33.4187662, -111.9331942 33.4188052, -111.9333536 33.4188023))","POINT (-111.93316690128289 33.41863978625434)",,1
,125,576530396,,yes,,,,"POLYGON ((-111.9402778 33.4187802, -111.9401617 33.4187812, -111.9401598 33.4186297, -111.9402759 33.4186287, -111.9402778 33.4187802))","POINT (-111.94021880000003 33.41870495)",,1
,126,588458483,,,parking,,,"POLYGON ((-111.9167085 33.415707, -111.9167083 33.4156344, -111.9166233 33.4156346, -111.9166222 33.4153359, -111.9172198 33.4153344, -111.9172209 33.4156494, -111.9170209 33.4156499, -111.9170211 33.4157062, -111.9167085 33.415707))","POINT (-111.9169184022364 33.41550762569609)",,1
,127,591991374,,apartments,,,,"POLYGON ((-111.9119465 33.4191179, -111.9119635 33.4189927, -111.9119261 33.4189892, -111.911928 33.4189759, -111.9118489 33.4189684, -111.9118474 33.4189798, -111.911807 33.4189759, -111.9118083 33.4189664, -111.9117722 33.418963, -111.9117741 33.4189487, -111.9116961 33.4189413, -111.9116948 33.4189505, -111.911656 33.4189468, -111.9116383 33.4190767, -111.9117982 33.4190919, -111.9117966 33.4191037, -111.9119465 33.4191179))","POINT (-111.91180085584779 33.419030591798006)",,1
,128,592897305,,apartments,,,,"POLYGON ((-111.9253019 33.4166925, -111.925302 33.4166276, -111.925302 33.4165691, -111.9253192 33.4165691, -111.9253193 33.4160418, -111.9252947 33.4160418, -111.9252899 33.4160583, -111.925156 33.4160583, -111.9251495 33.4160418, -111.925127 33.4160418, -111.9251269 33.4165756, -111.924905 33.4165756, -111.9249051 33.4164234, -111.9248836 33.4164239, -111.9248772 33.4164375, -111.9247763 33.4164362, -111.9247781 33.4166821, -111.9251462 33.4166822, -111.9251462 33.4166744, -111.9251883 33.4166744, -111.9251883 33.4166925, -111.9253019 33.4166925))","POINT (-111.92512537639658 33.41643624051284)",,1
,129,669311417,,yes,,,,"POLYGON ((-111.9240105 33.4070466, -111.9239459 33.4070468, -111.9239458 33.4070179, -111.92373 33.4070186, -111.9237308 33.4071783, -111.9237967 33.4071781, -111.9237969 33.4072227, -111.92397 33.4072221, -111.9239699 33.4072041, -111.9239913 33.407204, -111.9239912 33.4071861, -111.9240112 33.407186, -111.9240105 33.4070466))","POINT (-111.92387023910703 33.40711703597197)",,1
,130,708518749,,roof,,,,"POLYGON ((-111.9125656 33.4237118, -111.9125457 33.4237118, -111.9125454 33.423517, -111.9125654 33.423517, -111.9125656 33.4237118))","POINT (-111.91255552489558 33.423614318629895)",,1
,131,712504689,,yes,,,,"POLYGON ((-111.9460186 33.4294967, -111.9457306 33.4294998, -111.9456333 33.4295009, -111.9456303 33.4293084, -111.945725 33.4293074, -111.9462436 33.4293017, -111.9462536 33.4299393, -111.9460255 33.4299417, -111.9460186 33.4294967))","POINT (-111.94602982979013 33.429547710764304)",,1
,132,765916577,,yes,,,,"POLYGON ((-111.9244535 33.4104237, -111.9243606 33.4104235, -111.9243648 33.4108193, -111.9247088 33.4108191, -111.9247044 33.4107438, -111.9244571 33.4107412, -111.9244535 33.4104237))","POINT (-111.92446799428768 33.41067597064967)",,1
,133,780113624,,,parking,,,"POLYGON ((-111.9224205 33.4066089, -111.9224771 33.4066093, -111.9224758 33.4063336, -111.92244 33.4063333, -111.9224374 33.406276, -111.922009 33.4062768, -111.9220109 33.406456, -111.9220198 33.4064679, -111.9220323 33.4064841, -111.9220417 33.4065008, -111.9220605 33.4065251, -111.9220607 33.4065971, -111.9221213 33.4066069, -111.9224205 33.4066089))","POINT (-111.92224931266549 33.4064395893242)",,1
,134,806652718,,,waste_disposal,,,"POLYGON ((-111.9177444 33.4103095, -111.9177588 33.410291, -111.9177284 33.4102746, -111.9177141 33.4102931, -111.9177444 33.4103095))","POINT (-111.91773643298195 33.41029204923351)",,1
,135,807610359,,apartments,,,,"POLYGON ((-111.9353262 33.408593, -111.9350834 33.4085949, -111.9350824 33.4085012, -111.9353245 33.4084986, -111.9353245 33.408502, -111.9353831 33.4085017, -111.9353833 33.4085812, -111.935327 33.4085812, -111.9353262 33.408593))","POINT (-111.9352294555967 33.40854602170501)",,1
,136,807942700,,,parking,,,"POLYGON ((-111.926504 33.4070558, -111.926502 33.4068337, -111.9266408 33.4068328, -111.9266415 33.4069481, -111.9265785 33.4069486, -111.9265791 33.4070552, -111.926504 33.4070558))","POINT (-111.92656157415428 33.40692808361927)",,1
,137,815139720,,carport,,,,"POLYGON ((-111.938914 33.4079377, -111.9387845 33.4079394, -111.9387807 33.4077387, -111.938918 33.4077369, -111.9389192 33.4077962, -111.9389113 33.4077963, -111.938914 33.4079377))","POINT (-111.93884852903632 33.40783694301167)",,1
,138,865813236,,warehouse,,,,"POLYGON ((-111.9037194 33.4134947, -111.9036209 33.4134948, -111.9036205 33.4133309, -111.9036859 33.4133308, -111.903686 33.4133604, -111.9037191 33.4133603, -111.9037194 33.4134947))","POINT (-111.90366785990393 33.41341712283341)",,1
Buckle,139,870984046,,yes,,,,"POLYGON ((-111.9019564 33.4333827, -111.9021967 33.433253, -111.9022568 33.4332626, -111.902355 33.4333955, -111.9023639 33.4333904, -111.9024506 33.4335078, -111.9021745 33.4336495, -111.9021572 33.4336287, -111.9019564 33.4333827))","POINT (-111.90220374486876 33.43344443393678)",,1
,140,872128641,,yes,,,,"POLYGON ((-111.8985054 33.4281875, -111.8985051 33.4281482, -111.8985565 33.4281053, -111.8985563 33.4280675, -111.8979715 33.4280697, -111.8979722 33.4281906, -111.898111 33.42819, -111.8981109 33.4281788, -111.8981922 33.4281784, -111.8981923 33.4281891, -111.898288 33.4281887, -111.8982879 33.4281769, -111.8984201 33.4281763, -111.8984202 33.4281879, -111.8985054 33.4281875))","POINT (-111.8982500278561 33.428125391083526)",,1
,141,888720719,,yes,,,,"POLYGON ((-111.9019767 33.4337976, -111.9019946 33.4337713, -111.9019623 33.4337545, -111.9019438 33.4337832, -111.9019767 33.4337976))","POINT (-111.90196918331611 33.43377650075863)",,1
,142,895304984,,detached,,,,"POLYGON ((-111.901232 33.406063, -111.901358 33.406063, -111.901358 33.405951, -111.901165 33.405951, -111.901165 33.406036, -111.901232 33.406036, -111.901232 33.406063))","POINT (-111.90126725387489 33.40600311841774)",,1
,143,895311796,,yes,,,,"POLYGON ((-111.901838 33.406717, -111.901838 33.406802, -111.902023 33.406802, -111.902023 33.406717, -111.901838 33.406717))","POINT (-111.90193049999999 33.4067595)",,1
,144,895314108,,yes,,,,"POLYGON ((-111.905782 33.405701, -111.905782 33.405806, -111.90633 33.405808, -111.906331 33.405702, -111.905782 33.405701))","POINT (-111.90605668450915 33.40575423523567)",,1
,145,895314147,,carport,,,,"POLYGON ((-111.905435 33.413391, -111.905569 33.413391, -111.905569 33.41306, -111.905435 33.41306, -111.905435 33.413391))","POINT (-111.905502 33.413225499999996)",,1
,146,895314338,,yes,,,,"POLYGON ((-111.903683 33.417148, -111.903809 33.417148, -111.903809 33.41706, -111.903683 33.41706, -111.903683 33.417148))","POINT (-111.903746 33.417103999999995)",,1
,147,895329630,,yes,,,,"POLYGON ((-111.898367 33.412631, -111.898366 33.412133, -111.898022 33.412133, -111.8980186 33.41257, -111.8980944 33.4126337, -111.898367 33.412631))","POINT (-111.89819522673508 33.412380149854336)",,1
,148,895332867,,yes,,,,"POLYGON ((-111.897817 33.416763, -111.897678 33.416763, -111.897678 33.41691, -111.897772 33.41691, -111.897772 33.416866, -111.897817 33.416866, -111.897817 33.416763))","POINT (-111.89774245691757 33.416830974069256)",,1
,149,895336385,,yes,,,,"POLYGON ((-111.899373 33.421535, -111.899343 33.421535, -111.899344 33.421487, -111.899215 33.421486, -111.899214 33.421593, -111.899308 33.421594, -111.899306 33.421762, -111.89921 33.421761, -111.899208 33.421869, -111.899369 33.42187, -111.899373 33.421535))","POINT (-111.89930108705994 33.421684475499006)",,1
,150,895338027,,yes,,,,"POLYGON ((-111.90702 33.425518, -111.907465 33.425518, -111.907465 33.425252, -111.90702 33.425252, -111.90702 33.425518))","POINT (-111.9072425 33.425385)",,1
,151,895339850,,yes,,,,"POLYGON ((-111.901207 33.427956, -111.901207 33.428005, -111.900814 33.428003, -111.900813 33.428175, -111.901208 33.428177, -111.901209 33.428126, -111.901412 33.428128, -111.901603 33.428129, -111.901604 33.427958, -111.901207 33.427956))","POINT (-111.90120786277052 33.42806622493747)",,1
