o_zone_id,d_zone_id,accessibility (km),geometry
19,18,0.6481240163106106,"LINESTRING (-76.93146902382163 38.996468367367,-76.93814701133961 38.99574541006349)"
19,19,0.0,"LINESTRING (-76.93146902382163 38.996468367367,-76.93146902382163 38.996468367367)"
19,20,2.482812261964675,"LINESTRING (-76.93146902382163 38.996468367367,-76.95632289196739 39.003130542025964)"
19,21,1.8119963535083308,"LINESTRING (-76.93146902382163 38.996468367367,-76.9493981599047 39.00205415855821)"
19,22,1.2983272564716353,"LINESTRING (-76.93146902382163 38.996468367367,-76.9437501126586 39.00196627858609)"
19,23,0.7352644365773668,"LINESTRING (-76.93146902382163 38.996468367367,-76.9376205466815 39.000965571665056)"
19,24,0.6056935478076858,"LINESTRING (-76.93146902382163 38.996468367367,-76.93123840128628 39.0027413970488)"
20,0,2.2746751938005128,"LINESTRING (-76.95632289196739 39.003130542025964,-76.95614896113524 38.979556977077486)"
20,1,2.3735421136310695,"LINESTRING (-76.95632289196739 39.003130542025964,-76.9503705959991 38.979262715910416)"
20,2,2.564862113926859,"LINESTRING (-76.95632289196739 39.003130542025964,-76.94306724620641 38.98008989839545)"
20,3,2.89766923299116,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93748964696455 38.97973917233188)"
20,4,3.280859981894188,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93217898394533 38.97918868236121)"
20,5,1.7753116834919056,"LINESTRING (-76.95632289196739 39.003130542025964,-76.95654038918376 38.98473290872155)"
20,6,1.8571074742816214,"LINESTRING (-76.95632289196739 39.003130542025964,-76.94918515736619 38.98525638276749)"
20,7,2.1141784272588118,"LINESTRING (-76.95632289196739 39.003130542025964,-76.94391753002535 38.985069739862865)"
20,8,2.4838811145881294,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93782936830148 38.98522358509069)"
20,9,2.932926749184652,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93281099835939 38.98386611360585)"
20,10,1.1525834402980537,"LINESTRING (-76.95632289196739 39.003130542025964,-76.95679046211451 38.9911945889552)"
20,11,1.3049885708925892,"LINESTRING (-76.95632289196739 39.003130542025964,-76.94939878151207 38.991512819518306)"
20,12,1.7120591304695991,"LINESTRING (-76.95632289196739 39.003130542025964,-76.94348046644811 38.99088718523098)"
20,13,2.1500803386958265,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93804582130882 38.99038386195248)"
20,14,2.583647202860772,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93229361007478 38.99131678004122)"
20,15,0.64658959874152,"LINESTRING (-76.95632289196739 39.003130542025964,-76.9564057308593 38.99642994930704)"
20,16,0.912814099532896,"LINESTRING (-76.95632289196739 39.003130542025964,-76.94883356408197 38.997350815863484)"
20,17,1.431812885918616,"LINESTRING (-76.95632289196739 39.003130542025964,-76.94314368324747 38.99631118029311)"
20,18,1.8930315303745238,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93814701133961 38.99574541006349)"
20,19,2.482812261964675,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93146902382163 38.996468367367)"
20,20,0.0,"LINESTRING (-76.95632289196739 39.003130542025964,-76.95632289196739 39.003130542025964)"
20,21,0.6761912596823446,"LINESTRING (-76.95632289196739 39.003130542025964,-76.9493981599047 39.00205415855821)"
20,22,1.2183378116676706,"LINESTRING (-76.95632289196739 39.003130542025964,-76.9437501126586 39.00196627858609)"
20,23,1.8166400028097796,"LINESTRING (-76.95632289196739 39.003130542025964,-76.9376205466815 39.000965571665056)"
20,24,2.420693740946253,"LINESTRING (-76.95632289196739 39.003130542025964,-76.93123840128628 39.0027413970488)"
21,0,2.266378374630353,"LINESTRING (-76.9493981599047 39.00205415855821,-76.95614896113524 38.979556977077486)"
21,1,2.201147107714856,"LINESTRING (-76.9493981599047 39.00205415855821,-76.9503705959991 38.979262715910416)"
21,2,2.2056128036715985,"LINESTRING (-76.9493981599047 39.00205415855821,-76.94306724620641 38.98008989839545)"
21,3,2.440589172199619,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93748964696455 38.97973917233188)"
21,4,2.761924107648803,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93217898394533 38.97918868236121)"
21,5,1.8078351953754574,"LINESTRING (-76.9493981599047 39.00205415855821,-76.95654038918376 38.98473290872155)"
21,6,1.6209476885118994,"LINESTRING (-76.9493981599047 39.00205415855821,-76.94918515736619 38.98525638276749)"
21,7,1.7220364129400394,"LINESTRING (-76.9493981599047 39.00205415855821,-76.94391753002535 38.985069739862865)"
21,8,1.9706299477938947,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93782936830148 38.98522358509069)"
21,9,2.3751810853467608,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93281099835939 38.98386611360585)"
21,10,1.2675730259160558,"LINESTRING (-76.9493981599047 39.00205415855821,-76.95679046211451 38.9911945889552)"
21,11,1.0171338057287342,"LINESTRING (-76.9493981599047 39.00205415855821,-76.94939878151207 38.991512819518306)"
21,12,1.2194457549905136,"LINESTRING (-76.9493981599047 39.00205415855821,-76.94348046644811 38.99088718523098)"
21,13,1.5709550337276978,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93804582130882 38.99038386195248)"
21,14,1.9486606943303206,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93229361007478 38.99131678004122)"
21,15,0.8670032177244604,"LINESTRING (-76.9493981599047 39.00205415855821,-76.9564057308593 38.99642994930704)"
21,16,0.4570836399671433,"LINESTRING (-76.9493981599047 39.00205415855821,-76.94883356408197 38.997350815863484)"
21,17,0.8193147526079205,"LINESTRING (-76.9493981599047 39.00205415855821,-76.94314368324747 38.99631118029311)"
21,18,1.244641156090871,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93814701133961 38.99574541006349)"
21,19,1.8119963535083308,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93146902382163 38.996468367367)"
21,20,0.6761912596823446,"LINESTRING (-76.9493981599047 39.00205415855821,-76.95632289196739 39.003130542025964)"
21,21,0.0,"LINESTRING (-76.9493981599047 39.00205415855821,-76.9493981599047 39.00205415855821)"
21,22,0.5450460428587547,"LINESTRING (-76.9493981599047 39.00205415855821,-76.9437501126586 39.00196627858609)"
21,23,1.1412658162628329,"LINESTRING (-76.9493981599047 39.00205415855821,-76.9376205466815 39.000965571665056)"
21,24,1.753489410117078,"LINESTRING (-76.9493981599047 39.00205415855821,-76.93123840128628 39.0027413970488)"
22,0,2.471176976411986,"LINESTRING (-76.9437501126586 39.00196627858609,-76.95614896113524 38.979556977077486)"
22,1,2.2819070182074324,"LINESTRING (-76.9437501126586 39.00196627858609,-76.9503705959991 38.979262715910416)"
22,2,2.1118800418579475,"LINESTRING (-76.9437501126586 39.00196627858609,-76.94306724620641 38.98008989839545)"
22,3,2.2281412700806067,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93748964696455 38.97973917233188)"
22,4,2.4651446589856016,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93217898394533 38.97918868236121)"
22,5,2.0707846800850804,"LINESTRING (-76.9437501126586 39.00196627858609,-76.95654038918376 38.98473290872155)"
22,6,1.6954814948631494,"LINESTRING (-76.9437501126586 39.00196627858609,-76.94918515736619 38.98525638276749)"
22,7,1.6304270499481404,"LINESTRING (-76.9437501126586 39.00196627858609,-76.94391753002535 38.985069739862865)"
22,8,1.7135412378076034,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93782936830148 38.98522358509069)"
22,9,2.040666993947874,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93281099835939 38.98386611360585)"
22,10,1.632022205940677,"LINESTRING (-76.9437501126586 39.00196627858609,-76.95679046211451 38.9911945889552)"
22,11,1.146495569846365,"LINESTRING (-76.9437501126586 39.00196627858609,-76.94939878151207 38.991512819518306)"
22,12,1.0693382897846382,"LINESTRING (-76.9437501126586 39.00196627858609,-76.94348046644811 38.99088718523098)"
22,13,1.2457726515707501,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93804582130882 38.99038386195248)"
22,14,1.5092691499620512,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93229361007478 38.99131678004122)"
22,15,1.3328745048751012,"LINESTRING (-76.9437501126586 39.00196627858609,-76.9564057308593 38.99642994930704)"
22,16,0.662514523269755,"LINESTRING (-76.9437501126586 39.00196627858609,-76.94883356408197 38.997350815863484)"
22,17,0.5487888860931867,"LINESTRING (-76.9437501126586 39.00196627858609,-76.94314368324747 38.99631118029311)"
22,18,0.8078348268898955,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93814701133961 38.99574541006349)"
22,19,1.2983272564716353,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93146902382163 38.996468367367)"
22,20,1.2183378116676706,"LINESTRING (-76.9437501126586 39.00196627858609,-76.95632289196739 39.003130542025964)"
22,21,0.5450460428587547,"LINESTRING (-76.9437501126586 39.00196627858609,-76.9493981599047 39.00205415855821)"
22,22,0.0,"LINESTRING (-76.9437501126586 39.00196627858609,-76.9437501126586 39.00196627858609)"
22,23,0.5992719882136064,"LINESTRING (-76.9437501126586 39.00196627858609,-76.9376205466815 39.000965571665056)"
22,24,1.2095695221434726,"LINESTRING (-76.9437501126586 39.00196627858609,-76.93123840128628 39.0027413970488)"
23,0,2.7319283484753445,"LINESTRING (-76.9376205466815 39.000965571665056,-76.95614896113524 38.979556977077486)"
23,1,2.428746846936326,"LINESTRING (-76.9376205466815 39.000965571665056,-76.9503705959991 38.979262715910416)"
23,2,2.0817262329982147,"LINESTRING (-76.9376205466815 39.000965571665056,-76.94306724620641 38.98008989839545)"
23,3,2.0481742164389063,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93748964696455 38.97973917233188)"
23,4,2.1658588098342593,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93217898394533 38.97918868236121)"
23,5,2.4054083940232047,"LINESTRING (-76.9376205466815 39.000965571665056,-76.95654038918376 38.98473290872155)"
23,6,1.8822200105840996,"LINESTRING (-76.9376205466815 39.000965571665056,-76.94918515736619 38.98525638276749)"
23,7,1.6497517755596698,"LINESTRING (-76.9376205466815 39.000965571665056,-76.94391753002535 38.985069739862865)"
23,8,1.519077920906195,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93782936830148 38.98522358509069)"
23,9,1.7139492951423971,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93281099835939 38.98386611360585)"
23,10,2.076122574912251,"LINESTRING (-76.9376205466815 39.000965571665056,-76.95679046211451 38.9911945889552)"
23,11,1.4572269122325499,"LINESTRING (-76.9376205466815 39.000965571665056,-76.94939878151207 38.991512819518306)"
23,12,1.124895188822353,"LINESTRING (-76.9376205466815 39.000965571665056,-76.94348046644811 38.99088718523098)"
23,13,1.0218534224334144,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93804582130882 38.99038386195248)"
23,14,1.0634731634388535,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93229361007478 38.99131678004122)"
23,15,1.8646677265519007,"LINESTRING (-76.9376205466815 39.000965571665056,-76.9564057308593 38.99642994930704)"
23,16,1.136774316066564,"LINESTRING (-76.9376205466815 39.000965571665056,-76.94883356408197 38.997350815863484)"
23,17,0.6969250111499912,"LINESTRING (-76.9376205466815 39.000965571665056,-76.94314368324747 38.99631118029311)"
23,18,0.5062484857203491,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93814701133961 38.99574541006349)"
23,19,0.7352644365773668,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93146902382163 38.996468367367)"
23,20,1.8166400028097796,"LINESTRING (-76.9376205466815 39.000965571665056,-76.95632289196739 39.003130542025964)"
23,21,1.1412658162628329,"LINESTRING (-76.9376205466815 39.000965571665056,-76.9493981599047 39.00205415855821)"
23,22,0.5992719882136064,"LINESTRING (-76.9376205466815 39.000965571665056,-76.9437501126586 39.00196627858609)"
23,23,0.0,"LINESTRING (-76.9376205466815 39.000965571665056,-76.9376205466815 39.000965571665056)"
23,24,0.6392077303176541,"LINESTRING (-76.9376205466815 39.000965571665056,-76.93123840128628 39.0027413970488)"
24,0,3.283572310008717,"LINESTRING (-76.93123840128628 39.0027413970488,-76.95614896113524 38.979556977077486)"
24,1,2.922371879697849,"LINESTRING (-76.93123840128628 39.0027413970488,-76.9503705959991 38.979262715910416)"
24,2,2.465714989260916,"LINESTRING (-76.93123840128628 39.0027413970488,-76.94306724620641 38.98008989839545)"
24,3,2.299987289780575,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93748964696455 38.97973917233188)"
24,4,2.274412914697082,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93217898394533 38.97918868236121)"
24,5,2.9966262298247135,"LINESTRING (-76.93123840128628 39.0027413970488,-76.95654038918376 38.98473290872155)"
24,6,2.4176700804038687,"LINESTRING (-76.93123840128628 39.0027413970488,-76.94918515736619 38.98525638276749)"
24,7,2.0986248335088766,"LINESTRING (-76.93123840128628 39.0027413970488,-76.94391753002535 38.985069739862865)"
24,8,1.8059736692637838,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93782936830148 38.98522358509069)"
24,9,1.8275862838678012,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93281099835939 38.98386611360585)"
24,10,2.705570979410134,"LINESTRING (-76.93123840128628 39.0027413970488,-76.95679046211451 38.9911945889552)"
24,11,2.0601922506558075,"LINESTRING (-76.93123840128628 39.0027413970488,-76.94939878151207 38.991512819518306)"
24,12,1.6442714141463493,"LINESTRING (-76.93123840128628 39.0027413970488,-76.94348046644811 38.99088718523098)"
24,13,1.3613287162500356,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93804582130882 38.99038386195248)"
24,14,1.1070533618072542,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93229361007478 38.99131678004122)"
24,15,2.503592638209433,"LINESTRING (-76.93123840128628 39.0027413970488,-76.9564057308593 38.99642994930704)"
24,16,1.7756470347883457,"LINESTRING (-76.93123840128628 39.0027413970488,-76.94883356408197 38.997350815863484)"
24,17,1.305590020642497,"LINESTRING (-76.93123840128628 39.0027413970488,-76.94314368324747 38.99631118029311)"
24,18,0.9487117745374891,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93814701133961 38.99574541006349)"
24,19,0.6056935478076858,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93146902382163 38.996468367367)"
24,20,2.420693740946253,"LINESTRING (-76.93123840128628 39.0027413970488,-76.95632289196739 39.003130542025964)"
24,21,1.753489410117078,"LINESTRING (-76.93123840128628 39.0027413970488,-76.9493981599047 39.00205415855821)"
24,22,1.2095695221434726,"LINESTRING (-76.93123840128628 39.0027413970488,-76.9437501126586 39.00196627858609)"
24,23,0.6392077303176541,"LINESTRING (-76.93123840128628 39.0027413970488,-76.9376205466815 39.000965571665056)"
24,24,0.0,"LINESTRING (-76.93123840128628 39.0027413970488,-76.93123840128628 39.0027413970488)"
