o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
53,E5,85,Gate25,1.5673137388870897,"LINESTRING (-77.0396898 38.8924352,-77.023815 38.888995)"
53,E5,86,Gate26,1.2756214736000402,"LINESTRING (-77.0396898 38.8924352,-77.026925 38.888995)"
53,E5,87,Gate27,0.9889634097338421,"LINESTRING (-77.0396898 38.8924352,-77.030035 38.888995)"
53,E5,88,Gate28,0.7134338103491535,"LINESTRING (-77.0396898 38.8924352,-77.033145 38.888995)"
53,E5,89,Gate29,0.4690710732808896,"LINESTRING (-77.0396898 38.8924352,-77.036255 38.888995)"
53,E5,90,Gate30,0.33341900951505254,"LINESTRING (-77.0396898 38.8924352,-77.039365 38.888995)"
53,E5,91,Gate31,0.4270942449865733,"LINESTRING (-77.0396898 38.8924352,-77.042475 38.888995)"
53,E5,92,Gate32,0.6585980916886738,"LINESTRING (-77.0396898 38.8924352,-77.045585 38.888995)"
53,E5,93,Gate33,0.9301581009308793,"LINESTRING (-77.0396898 38.8924352,-77.048695 38.888995)"
53,E5,94,Gate34,1.215210859545065,"LINESTRING (-77.0396898 38.8924352,-77.051805 38.888995)"
54,E6,1,A1,1.7817567038265112,"LINESTRING (-77.0361938 38.8921504,-77.0507682 38.9034893)"
54,E6,2,A2,1.6558356992259056,"LINESTRING (-77.0361938 38.8921504,-77.0489382 38.9036426)"
54,E6,3,A3,1.443644793422723,"LINESTRING (-77.0361938 38.8921504,-77.0455884 38.9037948)"
54,E6,4,A4,1.2811341708680968,"LINESTRING (-77.0361938 38.8921504,-77.0425057 38.9038315)"
54,E6,5,A5,1.166840566013903,"LINESTRING (-77.0361938 38.8921504,-77.0394564 38.9037948)"
