name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,1074,238385554.0,,yes,,,"POLYGON ((-77.0392684 38.8965178, -77.0392688 38.8964713, -77.0391934 38.8964716, -77.0391738 38.8964708, -77.0391736 38.8964977, -77.0391734 38.8965173, -77.0392684 38.8965178))",POINT (-77.03922117661838 38.89649447400173),42.2,41
655 K Street,1075,246749592.0,,office,,,"POLYGON ((-77.02039790000001 38.9032605, -77.0213548 38.9029424, -77.0213516 38.9028899, -77.021396 38.9028883, -77.02146569999999 38.9028499, -77.0214646 38.9027245, -77.0204643 38.9027298, -77.0203321 38.9029012, -77.0203332 38.9031428, -77.02039790000001 38.9032605))",POINT (-77.02081264972169 38.90292766116997),3790.4,23
Two CityCenter,1076,273633124.0,,office,,,"POLYGON ((-77.0268331 38.9002836, -77.02683260000001 38.9002147, -77.0268307 38.8999332, -77.026133 38.899936, -77.02613530000001 38.9002865, -77.0268331 38.9002836))",POINT (-77.0264830014802 38.90010982859675),2353.0,21
One CityCenter,1077,273633125.0,,office,,,"POLYGON ((-77.0268366 38.9007512, -77.026838 38.9004015, -77.0261356 38.9003998, -77.0261342 38.9007495, -77.0268366 38.9007512))",POINT (-77.0264861 38.9005755),2363.6,21
The Apartments at CityCenter,1078,273633126.0,,apartments,,,"POLYGON ((-77.0258513 38.9007642, -77.0258536 38.9004857, -77.0258506 38.9003874, -77.02556850000001 38.9003865, -77.0255691 38.9004842, -77.02556850000001 38.900553, -77.0252851 38.9005516, -77.0252856 38.9004835, -77.0252863 38.9003842, -77.0250143 38.9003833, -77.0250142 38.9004821, -77.0250135 38.9005768, -77.02490880000001 38.9005763, -77.02490830000001 38.9006407, -77.0250133 38.9006412, -77.0250123 38.90076, -77.0258513 38.9007642))",POINT (-77.02542227347041 38.90059264545373),2651.0,21
,1079,273633127.0,,apartments,,,"POLYGON ((-77.02585000000001 38.9003137, -77.0258456 38.9002021, -77.0258451 38.8999327, -77.02488409999999 38.8999338, -77.0248842 38.9000256, -77.02491550000001 38.9000256, -77.0249156 38.900054, -77.02489629999999 38.900054, -77.0248964 38.9001155, -77.025009 38.9001154, -77.02500910000001 38.9001749, -77.0250106 38.9003076, -77.02585000000001 38.9003137))",POINT (-77.02539910058468 38.90011573865566),3241.7,21
The Residences at CityCenter,1080,273633128.0,,apartments,,,"POLYGON ((-77.0248196 38.9007586, -77.02482089999999 38.9005727, -77.0246609 38.900572, -77.0246618 38.9003795, -77.02410639999999 38.9003781, -77.0241094 38.9004894, -77.0241075 38.9007554, -77.0248196 38.9007586))",POINT (-77.02442902274521 38.90057978118839),2295.1,22
,1081,273633129.0,,apartments,,,"POLYGON ((-77.0246653 38.9003093, -77.0241037 38.9003089, -77.0241051 38.9002267, -77.0241049 38.8999289, -77.0247158 38.8999287, -77.0247158 38.9000358, -77.0248071 38.9000358, -77.0248071 38.9001095, -77.024666 38.9001096, -77.024666 38.9001733, -77.0246653 38.9003093))",POINT (-77.02440850349055 38.90011366868447),2204.4,22
,1082,274292554.0,,yes,,,"POLYGON ((-77.02042590000001 38.8987377, -77.02046180000001 38.8987437, -77.0204593 38.8993043, -77.0200809 38.8993033, -77.0200833 38.8987368, -77.02042590000001 38.8987377))",POINT (-77.0202712436149 38.89902067184677),2062.1,35
,1083,288170462.0,,part,,,"POLYGON ((-77.0334465 38.9005826, -77.0334455 38.9004774, -77.0333078 38.9004775, -77.0333069 38.9005828, -77.0334465 38.9005826))",POINT (-77.03337666430492 38.90053019520631),140.4,19
,1084,288170463.0,,yes,,,"POLYGON ((-77.0314204 38.9003411, -77.03142029999999 38.9003278, -77.0317713 38.9003265, -77.0317721 38.9004515, -77.0314211 38.9004528, -77.0314204 38.9003411))",POINT (-77.03159620372213 38.90038965033385),422.2,19
,1085,288171434.0,,yes,,,"POLYGON ((-77.0396416 38.8998469, -77.03962559999999 38.8998469, -77.0396238 38.9000835, -77.04011819999999 38.9000857, -77.04012 38.8998491, -77.0396416 38.8998469))",POINT (-77.03987188854211 38.89996628214877),1125.8,17
,1086,330441003.0,,bench,,,"POLYGON ((-77.0476111 38.8980368, -77.0476123 38.8979974, -77.04763440000001 38.8979978, -77.0476333 38.8980372, -77.0476111 38.8980368))",POINT (-77.04762277448302 38.89801731481383),8.4,26
,1087,330441004.0,,bench,,,"POLYGON ((-77.0475106 38.8978771, -77.04745490000001 38.8978771, -77.04745490000001 38.8978621, -77.0475106 38.8978621, -77.0475106 38.8978771))",POINT (-77.04748275 38.8978696),8.0,26
,1088,330441005.0,,bench,,,"POLYGON ((-77.0475855 38.8979968, -77.04756620000001 38.8979968, -77.04756620000001 38.8979518, -77.0475855 38.8979518, -77.0475855 38.8979968))",POINT (-77.04757584999999 38.8979743),8.4,26
,1089,330441006.0,,bench,,,"POLYGON ((-77.0476354 38.8981085, -77.0476137 38.8981092, -77.0476115 38.8980726, -77.0476333 38.8980718, -77.0476354 38.8981085))",POINT (-77.04762347889495 38.8980905099998),7.7,26
Graduate School of Education and Human Development,1090,330441008.0,,yes,,,"POLYGON ((-77.048063 38.89845, -77.0480632 38.898533, -77.04803920000001 38.898533, -77.0480395 38.8986745, -77.0479749 38.8986746, -77.0479744 38.8984501, -77.048063 38.89845))",POINT (-77.04801228362403 38.89855375720494),158.7,26
Multiculture Student Service Center,1091,330441009.0,,yes,,,"POLYGON ((-77.04797240000001 38.8988237, -77.0478877 38.8988232, -77.0478878 38.8988138, -77.04788790000001 38.8984432, -77.0479744 38.8984432, -77.0479744 38.8984501, -77.0479732 38.8987423, -77.04797240000001 38.8988237))",POINT (-77.04793073338948 38.89863269499593),313.8,26
Psychology Department,1092,330441010.0,,yes,,,"POLYGON ((-77.0478878 38.8988138, -77.04770739999999 38.898814, -77.04770670000001 38.8984462, -77.04788720000001 38.898446, -77.0478878 38.8988138))",POINT (-77.04779727496545 38.89862998301473),638.7,26
GWU Museum and Textile Museum,1093,330986446.0,,yes,,,"POLYGON ((-77.0463207 38.8988834, -77.04641290000001 38.8988837, -77.0464126 38.8989387, -77.0465081 38.898939, -77.04650909999999 38.8987694, -77.04643780000001 38.8987692, -77.0464389 38.8985773, -77.04632239999999 38.8985769, -77.0463219 38.8986741, -77.0463207 38.8988834))",POINT (-77.04640395018978 38.89876570669433),472.6,27
GW Professors Gate,1094,330991433.0,,yes,,,"POLYGON ((-77.0468491 38.8990051, -77.0468223 38.8990049, -77.0468212 38.8990782, -77.046848 38.8990784, -77.04684880000001 38.8990245, -77.0468491 38.8990051))",POINT (-77.04683514776919 38.89904165093481),18.9,27
Hotel Parking,1095,331006207.0,,parking,,,"POLYGON ((-77.0446601 38.8966337, -77.04465740000001 38.8965882, -77.0447841 38.8965909, -77.0447884 38.896636, -77.0446601 38.8966337))",POINT (-77.04472240240565 38.89661224637396),55.5,39
Rome Hall,1096,331095353.0,,yes,,,"POLYGON ((-77.0481927 38.9005625, -77.0480304 38.9005617, -77.0480338 38.9001575, -77.048269 38.9001543, -77.0483134 38.9001876, -77.0483365 38.9002074, -77.0483369 38.9002284, -77.04838239999999 38.9002279, -77.0484136 38.900251, -77.048366 38.9002899, -77.0483351 38.9002902, -77.0483354 38.9003099, -77.04828329999999 38.9003687, -77.0482798 38.9005003, -77.0481927 38.9005625))",POINT (-77.04817258646497 38.90034423123814),1063.1,14
,1097,331158702.0,,parking,,,"POLYGON ((-77.04731750000001 38.8962906, -77.04732 38.8963909, -77.04727 38.8963902, -77.0471079 38.8963905, -77.0471074 38.8962915, -77.04731750000001 38.8962906))",POINT (-77.04721337226786 38.89634080077319),201.8,38
,1098,331158705.0,,roof,,,"POLYGON ((-77.04688729999999 38.896138, -77.0468863 38.8960956, -77.0468412 38.8960956, -77.0468417 38.8961382, -77.04688729999999 38.896138))",POINT (-77.04686410800834 38.89611688936125),18.5,39
,1099,331158706.0,,roof,,,"POLYGON ((-77.0474645 38.8961408, -77.04746470000001 38.896074, -77.04743550000001 38.8960744, -77.0474351 38.8961409, -77.0474645 38.8961408))",POINT (-77.04744996088138 38.89610756307552),18.8,38
,1100,331159287.0,,commercial,,,"POLYGON ((-77.0492933 38.8987523, -77.0492338 38.8987525, -77.04912849999999 38.8987529, -77.0491284 38.8986968, -77.04929319999999 38.8986965, -77.0492933 38.8987523))",POINT (-77.0492107752105 38.89872462106407),88.7,26
Tompkins Hall,1101,331159440.0,,university,,,"POLYGON ((-77.0497879 38.8987588, -77.0495659 38.8987543, -77.04955579999999 38.8992345, -77.0497086 38.8992263, -77.04970849999999 38.8991409, -77.0497866 38.8991407, -77.0497889 38.8990138, -77.049789 38.8989057, -77.0497879 38.8987588))",POINT (-77.04966900472837 38.89898156311334),968.5,26
DC Fire Department Engine Co. 23,1102,331160766.0,,fire_station,,,"POLYGON ((-77.04769570000001 38.8987271, -77.04756500000001 38.8987277, -77.0475631 38.8984413, -77.0476938 38.8984408, -77.04769570000001 38.8987271))",POINT (-77.04762939619729 38.89858422513714),360.1,26
,1103,331160767.0,,yes,,,"POLYGON ((-77.0480599 38.8988835, -77.04797259999999 38.8988835, -77.04797240000001 38.8988237, -77.0479732 38.8987423, -77.0480599 38.8987423, -77.0480599 38.8988835))",POINT (-77.04801628616281 38.89881299030907),118.5,26
,1104,331160768.0,,yes,,,"POLYGON ((-77.0479716 38.8989272, -77.0477468 38.898924, -77.04774930000001 38.8988217, -77.0478877 38.8988232, -77.04797240000001 38.8988237, -77.04797259999999 38.8988835, -77.0479716 38.8989272))",POINT (-77.04786039239869 38.89887428855034),221.8,26
,1105,331168560.0,,bench,,,"POLYGON ((-77.04757410000001 38.8984314, -77.0475744 38.8984096, -77.0475934 38.8984097, -77.04759300000001 38.8984316, -77.04757410000001 38.8984314))",POINT (-77.04758373243502 38.89842056560415),4.0,26
South Hall,1106,333008920.0,,parking_entrance,,,"POLYGON ((-77.04843169999999 38.8977498, -77.04842960000001 38.8978046, -77.048411 38.8978046, -77.04840900000001 38.8978502, -77.04821010000001 38.8978584, -77.0482094 38.897739, -77.0482086 38.8976155, -77.0482415 38.8976154, -77.04824139999999 38.8975994, -77.0481872 38.8975996, -77.0481873 38.8976106, -77.04819620000001 38.8976106, -77.0481963 38.8976397, -77.0480891 38.8976401, -77.0480888 38.8975986, -77.0480606 38.8975987, -77.04804470000001 38.897598, -77.0480467 38.8976588, -77.0480457 38.8977893, -77.0480333 38.8977925, -77.0480333 38.8978457, -77.04785219999999 38.8978409, -77.0478367 38.8978207, -77.0478304 38.8976323, -77.0477984 38.8976323, -77.0477963 38.8974704, -77.0479289 38.8974724, -77.04795780000001 38.8974729, -77.04805810000001 38.8974744, -77.0481523 38.8974768, -77.0481533 38.8974672, -77.04819879999999 38.8974672, -77.04819879999999 38.8974768, -77.04840369999999 38.8974784, -77.0484048 38.897468, -77.0484731 38.8974664, -77.04847410000001 38.897646, -77.0484172 38.89765, -77.0484172 38.8977498, -77.04843169999999 38.8977498))",POINT (-77.04813491195317 38.89763846398945),1895.6,26
School Without Walls Lot,1107,333123985.0,,school,,,"POLYGON ((-77.04833979999999 38.8979506, -77.0481977 38.8979517, -77.0481975 38.8979765, -77.0481573 38.8979763, -77.0481575 38.8979521, -77.0480484 38.8979517, -77.04802050000001 38.8979515, -77.04802100000001 38.8978734, -77.0480591 38.8978735, -77.0483399 38.897876, -77.04833979999999 38.8979506))",POINT (-77.04817889685404 38.89791504200086),245.8,26
South Hall Lot,1108,333123986.0,,college,,,"POLYGON ((-77.0480622 38.897859, -77.0480606 38.8975987, -77.0480888 38.8975986, -77.0480891 38.8976401, -77.0481963 38.8976397, -77.04819620000001 38.8976106, -77.0481873 38.8976106, -77.0481872 38.8975996, -77.04824139999999 38.8975994, -77.0482415 38.8976154, -77.0482086 38.8976155, -77.0482094 38.897739, -77.04821010000001 38.8978584, -77.0480622 38.897859))",POINT (-77.04813591335372 38.89774049867523),333.5,26
,1109,333123987.0,,yes,,,"POLYGON ((-77.0484307 38.897876, -77.0483399 38.897876, -77.04833979999999 38.8979506, -77.0484307 38.8979507, -77.0484307 38.897876))",POINT (-77.0483852851316 38.89791333185753),65.3,26
,1110,333193624.0,,shelter,,,"POLYGON ((-77.0500972 38.9009452, -77.0500586 38.9009452, -77.0500586 38.9008546, -77.0500972 38.9008546, -77.0500972 38.9009452))",POINT (-77.05007789999999 38.90089990000001),33.7,14
,1111,333193625.0,,shelter,,,"POLYGON ((-77.0502656 38.9004906, -77.05022219999999 38.9004902, -77.0502237 38.90039, -77.0502671 38.9003904, -77.0502656 38.9004906))",POINT (-77.05024465 38.9004403),41.9,14
The Dakota,1112,333669027.0,,residential,,,"POLYGON ((-77.0470629 38.8972134, -77.0470668 38.8969777, -77.0470523 38.8969777, -77.0470522 38.8969591, -77.04680399999999 38.8969612, -77.0468044 38.8969931, -77.0468168 38.896993, -77.0468171 38.897017, -77.04680500000001 38.8970171, -77.0468055 38.8970468, -77.04681840000001 38.8970467, -77.0468185 38.8970505, -77.04686510000001 38.8970502, -77.0468662 38.8971287, -77.04680500000001 38.8971293, -77.0468055 38.8971613, -77.0468161 38.8971612, -77.0468164 38.8971863, -77.0468063 38.8971864, -77.0468066 38.8972146, -77.0468286 38.8972144, -77.0468288 38.8972323, -77.04689740000001 38.8972317, -77.0468973 38.8972277, -77.0469683 38.8972271, -77.0469683 38.8972315, -77.0470321 38.8972309, -77.0470318 38.8972134, -77.0470629 38.8972134))",POINT (-77.04694303019299 38.89709384521014),612.0,27
,1113,334270937.0,,parking,,,"POLYGON ((-77.0465947 38.9001226, -77.0460343 38.9001211, -77.04602850000001 38.8999903, -77.046418 38.8999921, -77.0464176 38.9000466, -77.0465952 38.9000474, -77.0465947 38.9001226))",POINT (-77.04628345790488 38.9000621945348),613.3,15
,1114,334270939.0,,yes,,,"POLYGON ((-77.0456671 38.8997026, -77.04566920000001 38.8997785, -77.0456964 38.8997786, -77.0456966 38.8997009, -77.0456671 38.8997026))",POINT (-77.04568237187333 38.89973962442686),21.0,27
,1115,340041405.0,,parking,,,"POLYGON ((-77.0243672 38.8915982, -77.0242238 38.8916005, -77.02420979999999 38.8910656, -77.02435319999999 38.8910633, -77.0243672 38.8915982))",POINT (-77.0242885 38.8913319),738.5,58
,1116,374362107.0,,yes,,,"POLYGON ((-77.0436389 38.9008567, -77.0436467 38.9004668, -77.0439195 38.9005465, -77.0439683 38.9005608, -77.0438353 38.9008358, -77.04382409999999 38.9008594, -77.0436389 38.9008567))",POINT (-77.04376938296967 38.90066814819487),874.5,16
,1117,398801565.0,,fountain,,,"POLYGON ((-77.04108239999999 38.8928986, -77.0410828 38.8928229, -77.0413228 38.8928236, -77.0413224 38.8928993, -77.04108239999999 38.8928986))",POINT (-77.04120260000001 38.8928611),174.8,52
George Washington University,1118,398807882.0,,university,,,"POLYGON ((-77.0398028 38.8954813, -77.04067499999999 38.8954787, -77.04067379999999 38.8955752, -77.0406291 38.8956596, -77.04055510000001 38.8959108, -77.0401672 38.8959154, -77.0400435 38.8959629, -77.0400434 38.8960339, -77.0401123 38.8961699, -77.0399961 38.8962569, -77.039608 38.8963502, -77.03957250000001 38.8963396, -77.0395534 38.896312, -77.0395534 38.8962632, -77.0395534 38.8955224, -77.0395643 38.8954948, -77.039608 38.8954757, -77.0396461 38.8954736, -77.0398028 38.8954813))",POINT (-77.04000162196419 38.89581701622348),6375.7,41
,1119,399539625.0,,parking,,,"POLYGON ((-77.04126580000001 38.895321, -77.04126599999999 38.895178, -77.0411936 38.8951779, -77.04119369999999 38.8951092, -77.0412872 38.8951093, -77.0412874 38.8949769, -77.0403735 38.894976, -77.0403733 38.8950877, -77.04032290000001 38.8950877, -77.0403225 38.8953252, -77.0405157 38.8953254, -77.0405162 38.8950316, -77.0410547 38.8950321, -77.0410543 38.8953208, -77.04126580000001 38.895321))",POINT (-77.04081137179537 38.89512537950581),1561.9,41
The West End Place,1120,416312611.0,,apartments,,,"POLYGON ((-77.0486543 38.90362, -77.0486575 38.9031975, -77.04861 38.9031857, -77.0485944 38.9031486, -77.0485468 38.9031356, -77.0485202 38.9030996, -77.0485427 38.9030622, -77.0485213 38.9030449, -77.0483416 38.9030389, -77.0483412 38.9031266, -77.04838820000001 38.9031268, -77.0483876 38.9032265, -77.04841930000001 38.9032267, -77.0484194 38.9032794, -77.0485183 38.903279, -77.0485177 38.9034104, -77.0484572 38.9034114, -77.04845709999999 38.9036194, -77.0486543 38.90362))",POINT (-77.04853095815271 38.90332706848901),1064.0,2
,1121,426657789.0,,yes,,,"POLYGON ((-77.0314532 38.9045972, -77.03175299999999 38.9045993, -77.0317555 38.9043776, -77.0313285 38.9043747, -77.0313274 38.9044783, -77.03141100000001 38.9044789, -77.0314097 38.9045969, -77.0314532 38.9045972))",POINT (-77.03156084039938 38.90448108157626),815.7,8
American Federation of Labor Building,1122,444350239.0,,yes,,,"POLYGON ((-77.02441760000001 38.903235, -77.0243838 38.9033192, -77.0243188 38.9033483, -77.0243098 38.9035351, -77.0241063 38.9035382, -77.0241072 38.9031764, -77.0241316 38.9031659, -77.0241923 38.9031598, -77.0243237 38.903189, -77.02441760000001 38.903235))",POINT (-77.0242276704459 38.9033421313063),837.5,10
,1123,444675238.0,,commercial,,,"POLYGON ((-77.0211698 38.8960149, -77.0211692 38.895945, -77.0210445 38.8959456, -77.021045 38.8960096, -77.0210958 38.8960093, -77.0210958 38.8960153, -77.0211698 38.8960149))",POINT (-77.02110845073948 38.89597910946859),81.0,47
National Museum of American History,1124,445808464.0,,yes,,,"POLYGON ((-77.031021 38.8908083, -77.0310269 38.8910399, -77.0310363 38.8914126, -77.03104209999999 38.8916394, -77.0289873 38.891671, -77.02897129999999 38.8910392, -77.02896699999999 38.8908695, -77.0289662 38.8908399, -77.031021 38.8908083))",POINT (-77.03000415867555 38.89123964989296),16441.0,56
,1125,449101168.0,,toilets,,,"POLYGON ((-77.03625270000001 38.8977562, -77.03627419999999 38.8977562, -77.0363114 38.8977562, -77.03631129999999 38.8977611, -77.03631110000001 38.8977952, -77.0362526 38.8977951, -77.03625270000001 38.8977606, -77.03625270000001 38.8977562))",POINT (-77.03628194983223 38.89777566701951),22.0,30
,1126,449101206.0,,toilets,,,"POLYGON ((-77.0363105 38.8975569, -77.036252 38.897557, -77.0362519 38.897598, -77.036281 38.8975979, -77.0363105 38.8975977, -77.0363105 38.8975569))",POINT (-77.03628120113392 38.89757741814204),23.1,30
,1127,451765114.0,,yes,,,"POLYGON ((-77.02685580000001 38.8960185, -77.0261325 38.8960202, -77.02611899999999 38.8948875, -77.0261313 38.8948568, -77.02616759999999 38.8948679, -77.0268372 38.895054, -77.02685580000001 38.8960185))",POINT (-77.02647470583931 38.89548628672593),7372.9,45
Guthridge Hall,1128,478538037.0,,dormitory,,,"POLYGON ((-77.0472869 38.8975928, -77.0472869 38.8975846, -77.0472874 38.8975057, -77.04762220000001 38.8975069, -77.0476216 38.8976022, -77.0475314 38.8976018, -77.0475307 38.8977164, -77.0475819 38.8977165, -77.0475814 38.8978097, -77.04732509999999 38.8978088, -77.04732559999999 38.8977128, -77.0473813 38.897713, -77.047382 38.8975931, -77.0472869 38.8975928))",POINT (-77.04745567593433 38.89764763129843),695.4,26
,1129,478538038.0,,dormitory,,,"POLYGON ((-77.0470428 38.8975011, -77.0470399 38.8975853, -77.0470943 38.8975867, -77.047095 38.8978027, -77.0472492 38.8978022, -77.0472505 38.8977663, -77.0472283 38.8977658, -77.0472348 38.8975836, -77.0472869 38.8975846, -77.0472874 38.8975057, -77.0470428 38.8975011))",POINT (-77.04716391498597 38.89763512050645),485.9,26
Andrew Mellon Memorial Fountain,1130,498117184.0,,fountain,,,"POLYGON ((-77.019622 38.8923627, -77.0196322 38.8923409, -77.01963309999999 38.8923177, -77.01962469999999 38.8922954, -77.01960769999999 38.8922763, -77.0195839 38.8922622, -77.0195557 38.8922547, -77.0195259 38.8922543, -77.01949740000001 38.8922613, -77.0194731 38.8922748, -77.01945550000001 38.8922935, -77.0194462 38.8923156, -77.0194468 38.8923411, -77.01945859999999 38.8923649, -77.0194801 38.8923842, -77.0195088 38.8923965, -77.0195411 38.8924005, -77.0195733 38.8923957, -77.0196014 38.8923825, -77.019622 38.8923627))",POINT (-77.01953951006168 38.89232697386503),205.9,59
,1131,498676451.0,,bicycle_parking,,,"POLYGON ((-77.0412401 38.8950183, -77.041239 38.8949859, -77.0411498 38.8949877, -77.04115090000001 38.89502, -77.0412401 38.8950183))",POINT (-77.04119497295905 38.8950029744468),27.8,40
Pod DC Hotel,1132,502173611.0,,commercial,,,"POLYGON ((-77.02130769999999 38.9002984, -77.0210976 38.9002982, -77.0210989 38.8999298, -77.02131009999999 38.8999277, -77.0213096 38.9001394, -77.0213081 38.9001855, -77.02130769999999 38.9002984))",POINT (-77.02120380170894 38.90011329150506),749.9,23
,1133,505208452.0,,parking,,,"POLYGON ((-77.0399185 38.8931184, -77.0398242 38.8931183, -77.0398246 38.8928659, -77.0398251 38.8925996, -77.03991929999999 38.8925997, -77.0399185 38.8931184))",POINT (-77.03987176543656 38.8928590463089),470.6,53
,1134,505208455.0,,parking,,,"POLYGON ((-77.0413643 38.8934588, -77.0408359 38.8934609, -77.0408278 38.893344, -77.0410773 38.8932354, -77.04108530000001 38.8931394, -77.0415601 38.8931122, -77.0415467 38.8932772, -77.0413669 38.8933022, -77.0413643 38.8934588))",POINT (-77.04120403349575 38.89329705817541),1620.8,52
,1135,505939987.0,,fountain,,,"POLYGON ((-77.0231591 38.8940536, -77.0232305 38.8940528, -77.0232287 38.89389, -77.023015 38.8938922, -77.023015 38.8939465, -77.02303139999999 38.8939507, -77.0230473 38.8939559, -77.0230626 38.8939621, -77.0230773 38.8939693, -77.0230911 38.8939773, -77.0231041 38.8939862, -77.0231161 38.8939958, -77.023127 38.8940062, -77.0231369 38.8940173, -77.02314560000001 38.8940289, -77.02315299999999 38.8940411, -77.0231591 38.8940536))",POINT (-77.02314412856803 38.89395579570307),236.4,46
,1136,505939988.0,,fountain,,,"POLYGON ((-77.0227295 38.8940557, -77.0226566 38.8940561, -77.0226586 38.8938937, -77.0228731 38.8938922, -77.0228736 38.8939465, -77.022856 38.8939518, -77.022839 38.8939581, -77.0228226 38.8939656, -77.02280709999999 38.893974, -77.0227926 38.8939834, -77.022779 38.8939936, -77.0227666 38.8940047, -77.0227553 38.8940165, -77.02274540000001 38.894029, -77.0227367 38.8940421, -77.0227295 38.8940557))",POINT (-77.02274395650863 38.8939582944852),239.7,46
,1137,533892251.0,,yes,,,"POLYGON ((-77.0512633 38.9042902, -77.0512633 38.904479, -77.05082899999999 38.9044736, -77.0508265 38.9043195, -77.0508986 38.9043182, -77.050899 38.9043535, -77.0510926 38.9043534, -77.05109299999999 38.9042904, -77.0512633 38.9042902))",POINT (-77.0510614939041 38.90439690097215),642.1,1
Westlight,1138,533892252.0,,residential,,,"POLYGON ((-77.0512638 38.9042137, -77.0512638 38.9038768, -77.0512253 38.9038487, -77.0503094 38.9038529, -77.0502735 38.9038878, -77.05027819999999 38.9044596, -77.05054939999999 38.9044604, -77.0505445 38.9040711, -77.05100179999999 38.9040676, -77.05100280000001 38.9041499, -77.0509878 38.90415, -77.0509886 38.9042144, -77.05108610000001 38.9042137, -77.0512638 38.9042137))",POINT (-77.05070381986037 38.90406956649333),3458.3,1
,1139,533892253.0,,yes,,,"POLYGON ((-77.04961280000001 38.9038539, -77.04961299999999 38.9038664, -77.0496067 38.9040307, -77.04956079999999 38.9040307, -77.0495604 38.9040489, -77.04917949999999 38.9040492, -77.04918259999999 38.9042184, -77.048974 38.9042153, -77.0489604 38.9042149, -77.0489613 38.9040857, -77.0489757 38.9040862, -77.0489745 38.904029, -77.0490057 38.9039976, -77.048981 38.9039824, -77.049012 38.90395, -77.048979 38.903931, -77.0490092 38.9038958, -77.04904399999999 38.9039155, -77.04907489999999 38.903881, -77.04909979999999 38.9038952, -77.0491277 38.9038663, -77.0492859 38.9038662, -77.0492862 38.9038549, -77.0494224 38.9038538, -77.0494223 38.9038666, -77.0495578 38.9038651, -77.04955820000001 38.9038541, -77.04961280000001 38.9038539))",POINT (-77.04925096875603 38.90400138013887),1415.0,2
,1140,533892254.0,,yes,,,"POLYGON ((-77.0496067 38.9040307, -77.04961299999999 38.9038664, -77.04967809999999 38.9038671, -77.0496902 38.9038761, -77.04983439999999 38.9038765, -77.0498343 38.9038617, -77.0499508 38.9038589, -77.0499429 38.904069, -77.0499509 38.9041198, -77.0499416 38.9041197, -77.0499392 38.9042151, -77.0499508 38.9042658, -77.0499403 38.904266, -77.0499391 38.9043563, -77.0499501 38.9044148, -77.0499403 38.9044142, -77.0499399 38.9044523, -77.0498995 38.9044515, -77.0498975 38.9045364, -77.0499313 38.9045379, -77.0499299 38.9045751, -77.0499465 38.9045754, -77.0499435 38.9049867, -77.0499315 38.9049875, -77.04993159999999 38.9051026, -77.04989639999999 38.9051008, -77.0498951 38.9051416, -77.04970299999999 38.9051447, -77.0496952 38.9051209, -77.0489697 38.9051192, -77.04896859999999 38.9049587, -77.0489783 38.9049593, -77.0489767 38.9044522, -77.0489661 38.9044547, -77.0489572 38.9042609, -77.048984 38.9042633, -77.048974 38.9042153, -77.04918259999999 38.9042184, -77.04929 38.904218, -77.04929300000001 38.9042493, -77.0492703 38.9042542, -77.04926399999999 38.9046322, -77.0493802 38.9046326, -77.0493985 38.9047167, -77.0493772 38.904768, -77.0492721 38.9047693, -77.04926740000001 38.9049154, -77.0496971 38.9049037, -77.0496921 38.9044731, -77.0496995 38.9040307, -77.0496067 38.9040307))",POINT (-77.04949241991864 38.90462358237478),6706.0,2
,1141,533892263.0,,yes,,,"POLYGON ((-77.0505368 38.903241, -77.0504435 38.9031823, -77.0504248 38.9031885, -77.05041129999999 38.9031728, -77.0503234 38.9031973, -77.0503039 38.9031864, -77.05027800000001 38.9031951, -77.05027459999999 38.9032135, -77.0502917 38.9032268, -77.0502922 38.9032445, -77.0502771 38.9032451, -77.0502769 38.9032792, -77.0502911 38.9032795, -77.05028799999999 38.9034086, -77.0506171 38.9034114, -77.0506166 38.9033818, -77.0506877 38.9033828, -77.0507612 38.9033625, -77.0508305 38.9033194, -77.05088189999999 38.9032279, -77.05082280000001 38.9031693, -77.0506117 38.9033069, -77.0505368 38.903241))",POINT (-77.05053840837027 38.90330174886015),925.8,1
,1142,533892264.0,,yes,,,"POLYGON ((-77.0505368 38.903241, -77.0504435 38.9031823, -77.0504346 38.9031638, -77.0504717 38.9031536, -77.05046710000001 38.9031424, -77.05051229999999 38.9031267, -77.0505184 38.9031355, -77.0505714 38.9031139, -77.050629 38.9031828, -77.0505368 38.903241))",POINT (-77.05053497243497 38.90317539236361),130.7,1
,1143,533892265.0,,yes,,,"POLYGON ((-77.04868190000001 38.9015086, -77.0486465 38.9015086, -77.0484982 38.9015088, -77.04849830000001 38.9015484, -77.0484082 38.901604, -77.04834390000001 38.9017119, -77.0486423 38.9018174, -77.0486808 38.9018046, -77.04868190000001 38.9015086))",POINT (-77.04855121830924 38.90165660722209),697.7,14
,1144,533892267.0,,yes,,,"POLYGON ((-77.0486465 38.9015086, -77.04864430000001 38.9013719, -77.04868190000001 38.9013672, -77.0486871 38.9008556, -77.04845589999999 38.9008528, -77.0484543 38.9010351, -77.0483782 38.9010356, -77.0483795 38.9011316, -77.04835180000001 38.9011322, -77.0483509 38.9013706, -77.048498 38.9013708, -77.0484982 38.9015088, -77.0486465 38.9015086))",POINT (-77.04853920061514 38.90116957268532),1644.5,14
