name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,567,4347900931,,-111.920942,33.407574,0,secondary,,,
,569,4347900938,,-111.923283,33.407579,0,secondary,,,
,570,4084510566,,-111.923722,33.407579,0,secondary,,,
,571,4347900934,,-111.918937,33.407577,0,secondary,,,
,572,4347900936,,-111.919549,33.407578,0,secondary,,,
,573,4347900937,,-111.920478,33.407578,0,secondary,,,
,574,4347900908,,-111.916135,33.407443,0,secondary,,,
,575,4347900906,,-111.911924,33.407438,0,secondary,,,
,577,4347900922,,-111.927002,33.407509,0,secondary,,,
,578,4347900926,,-111.908262,33.407567,0,secondary,,,
,579,4347900925,,-111.907203,33.407565,0,secondary,,,
,581,4347900941,,-111.909109,33.408518,0,secondary,,,
,582,4347900939,,-111.909108,33.408222,0,secondary,,,
,583,4347900944,,-111.926298,33.413129,0,primary,,,
,584,5668170566,,-111.926273,33.407958,0,primary,,,
,585,41573974,signal,-111.926297,33.412883,0,primary,,,
,587,2262988976,,-111.920944,33.407526,0,secondary,,,
,588,4347900903,,-111.907502,33.407434,0,secondary,,,
,589,4104818048,,-111.926351,33.437165,0,primary,,,
,590,2821297420,,-111.909154,33.436151,0,motorway,,,
,592,4347908527,,-111.924650,33.436512,0,motorway,,,
,593,4347908526,,-111.910451,33.436498,0,motorway,,,
,594,4351725351,,-111.900608,33.414904,0,primary,,,
,595,4351725354,,-111.903827,33.429310,0,secondary,,,
,596,2714317970,,-111.899568,33.429357,0,secondary,,,
,597,10274641510,,-111.926225,33.423761,0,primary,,,
,598,4277534305,signal,-111.931301,33.429017,0,secondary,,,
,599,3756594468,signal,-111.913640,33.414837,0,primary,,,
,600,330683934,,-111.914759,33.414841,0,primary,,,
,601,5201685468,,-111.928936,33.421587,2,tertiary,,601,
,602,4347900940,,-111.926274,33.408354,0,primary,,,
,603,5668170582,,-111.926278,33.409360,0,primary,,,
,604,4716134186,signal,-111.929193,33.414667,0,primary,,,
,605,10290628422,,-111.929147,33.414801,0,primary,,,
,606,2714317963,,-111.919647,33.429349,0,secondary,,,
,607,9658479446,,-111.939773,33.408303,0,secondary,,,
,608,41657047,,-111.913249,33.407514,0,secondary,,,
,609,41883121,,-111.923698,33.407522,0,secondary,,,
,610,3703650942,,-111.949434,33.421906,0,primary,,,
,611,255937062,signal,-111.946451,33.435565,0,motorway,,,
,612,10609421263,,-111.950145,33.436667,0,primary,,,
,613,9823582572,,-111.909611,33.437522,0,primary,,,
,614,4347908529,,-111.909577,33.439805,2,primary,,614,
,615,255819340,,-111.941984,33.435698,0,primary,,,
,616,2714317919,,-111.929789,33.428800,0,secondary,,,
,617,2714317936,signal,-111.931244,33.429149,0,secondary,,,
,618,2714317997,,-111.932231,33.429431,0,secondary,,,
,619,9697083410,,-111.932697,33.429441,0,secondary,,,
,620,5162981682,,-111.938187,33.430013,0,secondary,,,
,621,9934552937,,-111.939824,33.429588,0,secondary,,,
,622,335604812,,-111.938778,33.429704,0,secondary,,,
,623,3523602070,,-111.909178,33.421171,0,secondary,,,
,624,2714318026,,-111.934321,33.429849,0,secondary,,,
,625,2714317949,,-111.923293,33.429255,0,secondary,,,
,626,2714317948,,-111.911908,33.429250,0,secondary,,,
,627,9658248643,,-111.927107,33.414689,0,primary,,,
,628,4716134185,signal,-111.928999,33.414803,0,primary,,,
,630,6466098888,,-111.949331,33.435516,0,motorway,,,
,631,41662602,,-111.939892,33.413503,0,secondary,,,
,632,2065989266,signal,-111.938151,33.421899,0,secondary,,,
,633,2916726375,signal,-111.938150,33.421988,0,secondary,,,
,634,1698683852,signal,-111.940055,33.420492,0,primary,,,
,635,5176314770,signal,-111.930704,33.422043,0,secondary,,,
,636,863733787,,-111.934958,33.415072,1,tertiary,,636,
,637,9143759910,,-111.933723,33.414644,0,primary,,,
,638,41662611,,-111.939795,33.405988,0,secondary,,,
,639,41592067,,-111.939787,33.405221,2,secondary,,639,
,640,5199796526,,-111.952163,33.406802,-1,tertiary,,640,
,641,401884184,,-111.952163,33.407927,2,tertiary,,641,
,642,5199796529,,-111.952216,33.421452,-1,tertiary,,642,
,643,5199796530,,-111.952222,33.422519,1,tertiary,,643,
,644,5200239406,,-111.917699,33.415184,1,tertiary,,644,
,645,5200239408,,-111.917704,33.421654,2,tertiary,,645,
,646,5200239409,,-111.917682,33.422230,2,tertiary,,646,
,647,5200239412,,-111.917695,33.408003,2,tertiary,,647,
,648,5200239418,,-111.942399,33.422483,2,tertiary,,648,
,649,5200239420,,-111.934905,33.407106,2,tertiary,,649,
,650,5200239621,,-111.934909,33.407991,2,tertiary,,650,
,651,5200239622,,-111.934949,33.414314,-1,tertiary,,651,
,652,5201685460,,-111.921164,33.415513,1,tertiary,,652,
,653,5201685461,,-111.925478,33.419580,1,tertiary,,653,
,654,5201685462,,-111.930575,33.415263,-1,tertiary,,654,
,655,1501649002,,-111.929059,33.422413,2,tertiary,,655,
,656,337713512,,-111.939408,33.425507,2,tertiary,,656,
,657,5165002589,signal,-111.897038,33.429296,0,secondary,,,
,658,5245639316,,-111.895607,33.429293,-1,secondary,,658,
,659,2714317990,signal,-111.897032,33.429409,0,secondary,,,
,660,5165002588,,-111.898250,33.429397,0,secondary,,,
,661,5165002593,,-111.896536,33.429406,1,secondary,,661,
,662,5245639317,,-111.897360,33.429295,0,secondary,,,
,663,41736805,,-111.898758,33.429255,0,secondary,,,
,664,7477491459,,-111.898009,33.429290,0,secondary,,,
,665,2714317980,,-111.898766,33.429377,0,secondary,,,
,666,5245639318,,-111.899158,33.429244,0,secondary,,,
,668,2714317941,,-111.902499,33.429197,0,secondary,,,
,669,2714317957,,-111.902503,33.429324,0,secondary,,,
,670,5245639319,,-111.905771,33.429319,0,secondary,,,
,671,41736797,,-111.906214,33.429206,0,secondary,,,
,672,1617023129,,-111.943213,33.430315,0,secondary,,,
,673,4346523219,,-111.943042,33.429831,0,secondary,,,
,674,9401106553,,-111.925520,33.434078,1,tertiary,,674,
,675,6149033538,,-111.953602,33.421920,2,primary,,675,
,676,330683928,,-111.900494,33.414903,0,primary,,,
,677,10274827519,,-111.899152,33.414854,0,primary,,,
,678,10274827561,,-111.896977,33.414852,1,primary,,678,
,679,6466098889,,-111.949871,33.435551,0,primary,,,
,680,41617192,,-111.927975,33.407503,0,secondary,,,
,681,6496439509,,-111.934010,33.407455,0,secondary,,,
,682,3641052711,,-111.936499,33.407435,0,secondary,,,
,683,41883108,,-111.938316,33.407421,0,secondary,,,
,684,2625359002,,-111.939844,33.417455,0,primary,,,
,685,317701014,,-111.940024,33.417456,0,primary,,,
,686,2300341686,,-111.926503,33.409755,1,primary,,686,
,687,7241586262,,-111.926278,33.409487,0,primary,,,
,689,5668170614,,-111.925794,33.410127,2,tertiary,,689,
,690,418969823,,-111.943876,33.407377,0,secondary,,,
,691,9916310640,,-111.942746,33.429186,0,secondary,,,
,692,8019704805,,-111.942702,33.429106,-1,tertiary,,692,
,693,1617023089,,-111.942848,33.429613,0,secondary,,,
,694,3101265422,,-111.943428,33.429530,0,tertiary,,,
,695,7241600540,signal,-111.926350,33.436469,0,primary,,,
,696,8269005069,,-111.933988,33.421923,0,secondary,,,
,697,10290583689,,-111.930762,33.421952,0,secondary,,,
,698,8464164195,,-111.909113,33.409065,0,secondary,,,
,699,8447633870,,-111.909057,33.410527,0,secondary,,,
,700,8447633871,,-111.909059,33.411490,0,secondary,,,
,701,8464164198,,-111.909166,33.410527,0,secondary,,,
,702,8464164199,,-111.909167,33.411490,0,secondary,,,
,703,5668170604,,-111.926280,33.409846,0,primary,,,
,706,7241586266,,-111.926281,33.409931,0,primary,,,
,707,1501648858,,-111.920387,33.414944,-1,tertiary,,707,
,708,3983483040,,-111.939893,33.408643,0,secondary,,,
,709,9037111482,,-111.939890,33.408369,0,secondary,,,
,710,9077008178,,-111.900495,33.421696,-1,tertiary,,710,
,711,1617023031,,-111.950160,33.430831,0,secondary,,,
,712,1617023128,,-111.949268,33.430837,0,secondary,,,
,713,9159615644,,-111.942096,33.438020,-1,primary,,713,
,714,8269005064,signal,-111.930826,33.421951,0,secondary,,,
,715,7243234050,signal,-111.926420,33.440236,1,primary,,715,
,716,9401106565,,-111.925711,33.434004,-1,tertiary,,716,
,717,7121918955,,-111.926294,33.414286,0,primary,,,
,718,5806210747,,-111.930664,33.415274,1,tertiary,,718,
,719,9637510392,,-111.926393,33.422892,0,primary,,,
,720,4347900904,,-111.907112,33.407435,0,secondary,,,
,721,5147338953,,-111.909612,33.437011,0,primary,,,
,722,9916310634,,-111.942531,33.429240,0,secondary,,,
,723,9973576682,,-111.926614,33.422025,0,secondary,,,
,724,10141144298,,-111.924756,33.428705,0,secondary,,,
,725,10307913574,,-111.925867,33.419704,-1,tertiary,,725,
,726,330683969;330683940,signal,-111.926289,33.414761,0,primary,,,
,727,41662584;2625359016,signal,-111.940022,33.425509,0,primary,,,
,728,330683967;330683942,signal,-111.930663,33.414726,0,primary,,,
,729,2625359028;2714318023;2714318022;41605233,signal,-111.940027,33.429624,0,primary,,,
,730,2065989244;2065989260,signal,-111.939910,33.414747,0,secondary,,,
,731,330683945;330683964,signal,-111.934957,33.414684,0,primary,,,
,732,41602739;2714317944,signal,-111.900453,33.429222,0,secondary,,,
,733,41883123;4084510563,signal,-111.917697,33.407511,0,secondary,,,
,734,41662590;2941419917,signal,-111.940009,33.421935,0,primary,,,
,735,2714317928;41573995,signal,-111.926282,33.428840,0,primary,,,
,736,2625358994;316870186,signal,-111.939548,33.416015,0,primary,,,
,737,42001732;1617023072,signal,-111.952408,33.430944,0,secondary,,,
,738,41638511;2714317958,signal,-111.909087,33.429252,0,secondary,,,
,739,2129498949;42040306;3101178332;3101178343,signal,-111.943368,33.437606,0,primary,,,
,740,4084510569;4084525371,signal,-111.922612,33.407512,0,secondary,,,
,741,2714317966;2714317965,signal,-111.900454,33.429347,0,secondary,,,
,742,330683938;330689965,signal,-111.920455,33.414880,0,tertiary,,,
,743,2704829948;5013837645,signal,-111.926326,33.422028,0,primary,,,
,744,330683976;330683977,signal,-111.912406,33.414677,0,primary,,,
,745,3026629623;2096552754,signal,-111.909273,33.432035,0,secondary,,,
,746,330683932;330683931,signal,-111.912408,33.414863,0,primary,,,
,747,8269005072;41714339,signal,-111.934969,33.421959,0,secondary,,,
,748,2488372369;2488372370,signal,-111.909620,33.436577,0,motorway,,,
,749,7241586275;7241586272,signal,-111.926282,33.410124,0,primary,,,
,750,4084510562;4084510567,signal,-111.909105,33.407501,0,secondary,,,
,751,41662609;3983483485,signal,-111.939817,33.407408,0,secondary,,,
