link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,free_speed_s0,capacity_s0,lanes_p1_s0_auto,VOL_p1_s0_auto,MEU_p1_s0_auto,CAP_p1_s0_auto,PEN_p1_s0_auto,DOC_p1_s0_auto,TT_p1_s0_auto,CO2_p1_s0_auto,NOX_p1_s0_auto,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,
7075,33897,connector,722,46050,"LINESTRING (-111.038280 32.411655, -111.038395 32.423794)",1.351560,0.840000,3.360000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,3.4,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,3.360,0.000,0.000,
7076,33897,connector,46050,722,"LINESTRING (-111.038403 32.423794, -111.038288 32.411655)",1.351560,0.840000,3.360000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,3.4,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,3.360,0.000,0.000,
7077,33898,Major arterial,46051,46003,"LINESTRING (-111.042534 32.423779, -111.046829 32.423744)",0.402250,0.250000,0.312500,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,77.2,1750.0,1.0,212.8,212.8,1750.0,0.0,0.1216,0.3,0.0,0.0,212.8,212.8,1750.000,0.000,0.1216,0.313,0.000,0.000,
7078,33898,Major arterial,46003,46051,"LINESTRING (-111.046829 32.423736, -111.042534 32.423771)",0.402250,0.250000,0.312500,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,77.2,1750.0,1.0,364.2,364.2,1750.0,0.0,0.2081,0.3,0.0,0.0,364.2,364.2,1750.000,0.000,0.2081,0.313,0.000,0.000,
7079,33899,Major arterial,46021,46009,"LINESTRING (-111.046963 32.416775, -111.047001 32.409786)",0.772320,0.480000,0.612766,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,433.9,433.9,1700.0,0.0,0.2552,0.6,0.0,0.0,433.9,433.9,1700.000,0.000,0.2552,0.613,0.000,0.000,
7080,33899,Major arterial,46009,46021,"LINESTRING (-111.046993 32.409786, -111.046955 32.416775)",0.772320,0.480000,0.612766,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,232.5,232.5,1700.0,0.0,0.1367,0.6,0.0,0.0,232.5,232.5,1700.000,0.000,0.1367,0.613,0.000,0.000,
7081,33900,Major arterial,46003,46021,"LINESTRING (-111.046833 32.423740, -111.046963 32.416775)",0.772320,0.480000,0.612766,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,398.1,398.1,1700.0,0.0,0.2342,0.6,0.0,0.0,398.1,398.1,1700.000,0.000,0.2342,0.613,0.000,0.000,
7082,33900,Major arterial,46021,46003,"LINESTRING (-111.046955 32.416775, -111.046825 32.423740)",0.772320,0.480000,0.612766,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,225.3,225.3,1700.0,0.0,0.1325,0.6,0.0,0.0,225.3,225.3,1700.000,0.000,0.1325,0.613,0.000,0.000,
7083,33901,Major arterial,46051,46050,"LINESTRING (-111.042534 32.423771, -111.038399 32.423790)",0.386160,0.240000,0.300000,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,77.2,1750.0,1.0,364.2,364.2,1750.0,0.0,0.2081,0.3,0.0,0.0,364.2,364.2,1750.000,0.000,0.2081,0.300,0.000,0.000,
7084,33901,Major arterial,46050,46051,"LINESTRING (-111.038399 32.423798, -111.042534 32.423779)",0.386160,0.240000,0.300000,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,77.2,1750.0,1.0,212.8,212.8,1750.0,0.0,0.1216,0.3,0.0,0.0,212.8,212.8,1750.000,0.000,0.1216,0.300,0.000,0.000,
7085,33902,Major arterial,46049,46007,"LINESTRING (-111.046627 32.431152, -111.046558 32.433945)",0.305710,0.190000,0.570000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,57.7,57.7,1750.0,0.0,0.0330,0.6,0.0,0.0,57.7,57.7,1750.000,0.000,0.0330,0.570,0.000,0.000,
7086,33902,Major arterial,46007,46049,"LINESTRING (-111.046566 32.433945, -111.046635 32.431152)",0.305710,0.190000,0.570000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,61.2,61.2,1750.0,0.0,0.0349,0.6,0.0,0.0,61.2,61.2,1750.000,0.000,0.0349,0.570,0.000,0.000,
7087,33903,Major arterial,46005,46048,"LINESTRING (-111.046455 32.438232, -111.041618 32.438297)",0.450520,0.280000,0.350000,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,77.2,1750.0,1.0,87.4,87.4,1750.0,0.0,0.0499,0.4,0.0,0.0,87.4,87.4,1750.000,0.000,0.0499,0.350,0.000,0.000,
7088,33903,Major arterial,46048,46005,"LINESTRING (-111.041618 32.438305, -111.046455 32.438240)",0.450520,0.280000,0.350000,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,77.2,1750.0,1.0,69.4,69.4,1750.0,0.0,0.0396,0.4,0.0,0.0,69.4,69.4,1750.000,0.000,0.0396,0.350,0.000,0.000,
7089,33904,Major arterial,46052,46048,"LINESTRING (-111.044118 32.436143, -111.041615 32.438298)",0.337890,0.210000,0.630000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,43.7,43.7,1750.0,0.0,0.0249,0.6,0.0,0.0,43.7,43.7,1750.000,0.000,0.0249,0.630,0.000,0.000,
7090,33904,Major arterial,46048,46052,"LINESTRING (-111.041621 32.438304, -111.044124 32.436149)",0.337890,0.210000,0.630000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,60.1,60.1,1750.0,0.0,0.0343,0.6,0.0,0.0,60.1,60.1,1750.000,0.000,0.0343,0.630,0.000,0.000,
7091,33905,connector,721,46052,"LINESTRING (-111.038182 32.431029, -111.044118 32.436149)",0.788410,0.490000,1.960000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,96.4,96.4,9999.0,0.0,0.0096,2.0,0.0,0.0,96.4,96.4,9999.000,0.000,0.0096,1.960,0.000,0.000,
7092,33905,connector,46052,721,"LINESTRING (-111.044124 32.436143, -111.038188 32.431023)",0.788410,0.490000,1.960000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,111.4,111.4,9999.0,0.0,0.0111,2.0,0.0,0.0,111.4,111.4,9999.000,0.000,0.0111,1.960,0.000,0.000,
7093,33906,Major arterial,46005,46007,"LINESTRING (-111.046459 32.438236, -111.046566 32.433945)",0.482700,0.300000,0.900000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,8.4,8.4,1750.0,0.0,0.0048,0.9,0.0,0.0,8.4,8.4,1750.000,0.000,0.0048,0.900,0.000,0.000,
7094,33906,Major arterial,46007,46005,"LINESTRING (-111.046558 32.433945, -111.046451 32.438236)",0.482700,0.300000,0.900000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,6.4,6.4,1750.0,0.0,0.0036,0.9,0.0,0.0,6.4,6.4,1750.000,0.000,0.0036,0.900,0.000,0.000,
7095,33907,Major arterial,46007,46052,"LINESTRING (-111.046559 32.433942, -111.044118 32.436143)",0.337890,0.210000,0.630000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,51.3,51.3,1750.0,0.0,0.0293,0.6,0.0,0.0,51.3,51.3,1750.000,0.000,0.0293,0.630,0.000,0.000,
7096,33907,Major arterial,46052,46007,"LINESTRING (-111.044124 32.436149, -111.046565 32.433948)",0.337890,0.210000,0.630000,32.180000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,32.2,1750.0,1.0,52.8,52.8,1750.0,0.0,0.0302,0.6,0.0,0.0,52.8,52.8,1750.000,0.000,0.0302,0.630,0.000,0.000,
7097,33908,connector,718,45616,"LINESTRING (-111.021588 32.431068, -111.029424 32.438342)",1.094120,0.680000,2.720000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,2.0,2.0,9999.0,0.0,0.0002,2.7,0.0,0.0,2.0,2.0,9999.000,0.000,0.0002,2.720,0.000,0.000,
7098,33908,connector,45616,718,"LINESTRING (-111.029430 32.438336, -111.021594 32.431062)",1.094120,0.680000,2.720000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,1.0,1.0,9999.0,0.0,0.0001,2.7,0.0,0.0,1.0,1.0,9999.000,0.000,0.0001,2.720,0.000,0.000,
7099,33909,Major arterial,46054,45954,"LINESTRING (-111.067737 32.447668, -111.072506 32.459051)",1.399830,0.870000,1.186364,70.796000,0.000000,1650.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,70.8,1650.0,2.0,24.9,24.9,3300.0,0.0,0.0076,1.2,0.0,0.0,24.9,24.9,3300.000,0.000,0.0076,1.186,0.000,0.000,
7100,33909,Major arterial,45954,46054,"LINESTRING (-111.072514 32.459047, -111.067745 32.447664)",1.399830,0.870000,1.186364,70.796000,0.000000,1650.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,70.8,1650.0,2.0,36.7,36.7,3300.0,0.0,0.0111,1.2,0.0,0.0,36.7,36.7,3300.000,0.000,0.0111,1.186,0.000,0.000,
7101,33910,connector,735,45954,"LINESTRING (-111.053887 32.463703, -111.072511 32.459053)",1.818170,1.130000,4.520000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,36.7,36.7,9999.0,0.0,0.0037,4.5,0.0,0.0,36.7,36.7,9999.000,0.000,0.0037,4.520,0.000,0.000,
7102,33910,connector,45954,735,"LINESTRING (-111.072509 32.459045, -111.053885 32.463695)",1.818170,1.130000,4.520000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,24.9,24.9,9999.0,0.0,0.0025,4.5,0.0,0.0,24.9,24.9,9999.000,0.000,0.0025,4.520,0.000,0.000,
7103,33911,connector,753,46054,"LINESTRING (-111.074335 32.450924, -111.067743 32.447662)",0.724050,0.450000,1.800000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,183.9,183.9,9999.0,0.0,0.0184,1.8,0.0,0.0,183.9,183.9,9999.000,0.000,0.0184,1.800,0.000,0.000,
7104,33911,connector,46054,753,"LINESTRING (-111.067739 32.447670, -111.074331 32.450932)",0.724050,0.450000,1.800000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,178.4,178.4,9999.0,0.0,0.0178,1.8,0.0,0.0,178.4,178.4,9999.000,0.000,0.0178,1.800,0.000,0.000,
7105,33912,Major arterial,45942,46054,"LINESTRING (-111.071767 32.442742, -111.067738 32.447663)",0.675780,0.420000,0.572727,70.796000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,70.8,1750.0,2.0,198.3,198.3,3500.0,0.0,0.0567,0.6,0.0,0.0,198.3,198.3,3500.000,0.000,0.0567,0.573,0.000,0.000,
7106,33912,Major arterial,46054,45942,"LINESTRING (-111.067744 32.447669, -111.071773 32.442748)",0.675780,0.420000,0.572727,70.796000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,70.8,1750.0,2.0,215.5,215.5,3500.0,0.0,0.0616,0.6,0.0,0.0,215.5,215.5,3500.000,0.000,0.0616,0.573,0.000,0.000,
7107,33913,connector,49,44089,"LINESTRING (-110.948196 32.246460, -110.952499 32.246445)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,65.0,65.0,9999.0,0.0,0.0065,1.0,0.0,0.0,65.0,65.0,9999.000,0.000,0.0065,1.000,0.000,0.000,
7108,33913,connector,44089,49,"LINESTRING (-110.952499 32.246437, -110.948196 32.246452)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,20.7,20.7,9999.0,0.0,0.0021,1.0,0.0,0.0,20.7,20.7,9999.000,0.000,0.0021,1.000,0.000,0.000,
7109,33914,connector,464,46058,"LINESTRING (-110.948380 32.253975, -110.952515 32.253987)",0.386160,0.240000,0.960000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,137.0,137.0,9999.0,0.0,0.0137,1.0,0.0,0.0,137.0,137.0,9999.000,0.000,0.0137,0.960,0.000,0.000,
7110,33914,connector,46058,464,"LINESTRING (-110.952515 32.253979, -110.948380 32.253967)",0.386160,0.240000,0.960000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,185.1,185.1,9999.0,0.0,0.0185,1.0,0.0,0.0,185.1,185.1,9999.000,0.000,0.0185,0.960,0.000,0.000,
7111,33915,connector,482,46060,"LINESTRING (-110.956711 32.261246, -110.952393 32.261257)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,20.6,20.6,9999.0,0.0,0.0021,1.0,0.0,0.0,20.6,20.6,9999.000,0.000,0.0021,1.000,0.000,0.000,
7112,33915,connector,46060,482,"LINESTRING (-110.952393 32.261265, -110.956711 32.261254)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,15.8,15.8,9999.0,0.0,0.0016,1.0,0.0,0.0,15.8,15.8,9999.000,0.000,0.0016,1.000,0.000,0.000,
7113,33916,connector,483,46062,"LINESTRING (-110.956665 32.268493, -110.952332 32.268535)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,8.0,8.0,9999.0,0.0,0.0008,1.0,0.0,0.0,8.0,8.0,9999.000,0.000,0.0008,1.000,0.000,0.000,
7114,33916,connector,46062,483,"LINESTRING (-110.952332 32.268543, -110.956665 32.268501)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,4.0,4.0,9999.0,0.0,0.0004,1.0,0.0,0.0,4.0,4.0,9999.000,0.000,0.0004,1.000,0.000,0.000,
7115,33917,connector,484,46064,"LINESTRING (-110.956711 32.275757, -110.952362 32.275749)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,7.0,7.0,9999.0,0.0,0.0007,1.0,0.0,0.0,7.0,7.0,9999.000,0.000,0.0007,1.000,0.000,0.000,
7116,33917,connector,46064,484,"LINESTRING (-110.952362 32.275757, -110.956711 32.275765)",0.402250,0.250000,1.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,5.0,5.0,9999.0,0.0,0.0005,1.0,0.0,0.0,5.0,5.0,9999.000,0.000,0.0005,1.000,0.000,0.000,
7117,33918,connector,486,46066,"LINESTRING (-110.954903 32.283047, -110.952423 32.283050)",0.225260,0.140000,0.560000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,210.8,210.8,9999.0,0.0,0.0211,0.6,0.0,0.0,210.8,210.8,9999.000,0.000,0.0211,0.560,0.000,0.000,
7118,33918,connector,46066,486,"LINESTRING (-110.952423 32.283058, -110.954903 32.283055)",0.225260,0.140000,0.560000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,148.6,148.6,9999.0,0.0,0.0149,0.6,0.0,0.0,148.6,148.6,9999.000,0.000,0.0149,0.560,0.000,0.000,
7119,33919,connector,485,46068,"LINESTRING (-110.954253 32.289909, -110.950049 32.291492)",0.434430,0.270000,1.080000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,436.4,436.4,9999.0,0.0,0.0436,1.1,0.0,0.0,436.4,436.4,9999.000,0.000,0.0436,1.080,0.000,0.000,
7120,33919,connector,46068,485,"LINESTRING (-110.950051 32.291500, -110.954255 32.289917)",0.434430,0.270000,1.080000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,923.7,923.7,9999.0,0.0,0.0924,1.1,0.0,0.0,923.7,923.7,9999.000,0.000,0.0924,1.080,0.000,0.000,
7121,33920,connector,487,46070,"LINESTRING (-110.950089 32.299435, -110.960960 32.299160)",1.029760,0.640000,2.560000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,2.6,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,2.560,0.000,0.000,
7122,33920,connector,46070,487,"LINESTRING (-110.960960 32.299152, -110.950089 32.299427)",1.029760,0.640000,2.560000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,2.6,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,2.560,0.000,0.000,
7123,33921,connector,487,46071,"LINESTRING (-110.950091 32.299434, -110.959124 32.293990)",1.045850,0.650000,2.600000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,2.6,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,2.600,0.000,0.000,
7124,33921,connector,46071,487,"LINESTRING (-110.959120 32.293984, -110.950087 32.299428)",1.045850,0.650000,2.600000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,2.6,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,2.600,0.000,0.000,
7125,33922,connector,1072,46073,"LINESTRING (-110.988725 32.309513, -110.995240 32.307957)",0.643600,0.400000,1.600000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,95.1,95.1,9999.0,0.0,0.0095,1.6,0.0,0.0,95.1,95.1,9999.000,0.000,0.0095,1.600,0.000,0.000,
7126,33922,connector,46073,1072,"LINESTRING (-110.995238 32.307949, -110.988723 32.309505)",0.643600,0.400000,1.600000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,101.4,101.4,9999.0,0.0,0.0101,1.6,0.0,0.0,101.4,101.4,9999.000,0.000,0.0101,1.600,0.000,0.000,
7127,33923,connector,1083,46075,"LINESTRING (-110.921640 32.310409, -110.912706 32.306606)",0.933220,0.580000,2.320000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,32.5,32.5,9999.0,0.0,0.0033,2.3,0.0,0.0,32.5,32.5,9999.000,0.000,0.0033,2.320,0.000,0.000,
7128,33923,connector,46075,1083,"LINESTRING (-110.912702 32.306614, -110.921636 32.310417)",0.933220,0.580000,2.320000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,43.0,43.0,9999.0,0.0,0.0043,2.3,0.0,0.0,43.0,43.0,9999.000,0.000,0.0043,2.320,0.000,0.000,
7129,33924,connector,1077,46077,"LINESTRING (-110.944676 32.314872, -110.953267 32.322650)",1.174570,0.730000,2.920000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,313.3,313.3,9999.0,0.0,0.0313,2.9,0.0,0.0,313.3,313.3,9999.000,0.000,0.0313,2.920,0.000,0.000,
7130,33924,connector,46077,1077,"LINESTRING (-110.953273 32.322644, -110.944682 32.314866)",1.174570,0.730000,2.920000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,166.9,166.9,9999.0,0.0,0.0167,2.9,0.0,0.0,166.9,166.9,9999.000,0.000,0.0167,2.920,0.000,0.000,
7131,33925,connector,1077,46078,"LINESTRING (-110.944679 32.314873, -110.961121 32.315609)",1.544640,0.960000,3.840000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,294.0,294.0,9999.0,0.0,0.0294,3.8,0.0,0.0,294.0,294.0,9999.000,0.000,0.0294,3.840,0.000,0.000,
7132,33925,connector,46078,1077,"LINESTRING (-110.961121 32.315601, -110.944679 32.314865)",1.544640,0.960000,3.840000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,123.3,123.3,9999.0,0.0,0.0123,3.8,0.0,0.0,123.3,123.3,9999.000,0.000,0.0123,3.840,0.000,0.000,
7133,33926,connector,1080,46077,"LINESTRING (-110.952404 32.329845, -110.953274 32.322647)",0.804500,0.500000,2.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,224.5,224.5,9999.0,0.0,0.0225,2.0,0.0,0.0,224.5,224.5,9999.000,0.000,0.0225,2.000,0.000,0.000,
7134,33926,connector,46077,1080,"LINESTRING (-110.953266 32.322647, -110.952396 32.329845)",0.804500,0.500000,2.000000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,89.7,89.7,9999.0,0.0,0.0090,2.0,0.0,0.0,89.7,89.7,9999.000,0.000,0.0090,2.000,0.000,0.000,
7135,33927,connector,1080,46080,"LINESTRING (-110.952400 32.329849, -110.961128 32.330044)",0.820590,0.510000,2.040000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,66.2,66.2,9999.0,0.0,0.0066,2.0,0.0,0.0,66.2,66.2,9999.000,0.000,0.0066,2.040,0.000,0.000,
7136,33927,connector,46080,1080,"LINESTRING (-110.961128 32.330036, -110.952400 32.329841)",0.820590,0.510000,2.040000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,45.2,45.2,9999.0,0.0,0.0045,2.0,0.0,0.0,45.2,45.2,9999.000,0.000,0.0045,2.040,0.000,0.000,
7137,33928,Major arterial,46081,46082,"LINESTRING (-110.952332 32.337330, -110.960739 32.337254)",0.788410,0.490000,0.625532,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1266.8,1266.8,3600.0,0.0,0.3519,0.6,0.0,0.0,1266.8,1266.8,3600.000,0.000,0.3519,0.627,0.000,0.000,
7138,33928,Major arterial,46082,46081,"LINESTRING (-110.960739 32.337246, -110.952332 32.337322)",0.788410,0.490000,0.625532,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,75.6,1800.0,2.0,1725.7,1725.7,3600.0,0.0,0.4794,0.6,0.0,0.0,1725.7,1725.7,3600.000,0.000,0.4794,0.630,0.000,0.000,
7139,33929,Major arterial,46077,46083,"LINESTRING (-110.953269 32.322643, -110.938605 32.325680)",1.496370,0.930000,1.187234,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,628.3,628.3,1700.0,0.0,0.3696,1.2,0.0,0.0,628.3,628.3,1700.000,0.000,0.3696,1.191,0.000,0.000,
7140,33929,Major arterial,46083,46077,"LINESTRING (-110.938607 32.325688, -110.953271 32.322651)",1.496370,0.930000,1.187234,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1700.0,1.0,812.3,812.3,1700.0,0.0,0.4778,1.2,0.0,0.0,812.3,812.3,1700.000,0.000,0.4778,1.197,0.000,0.000,
7141,33930,Major arterial,44033,46084,"LINESTRING (-110.892490 32.308350, -110.892658 32.312939)",0.514880,0.320000,0.408511,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1800.0,1.0,280.5,280.5,1800.0,0.0,0.1559,0.4,0.0,0.0,280.5,280.5,1800.000,0.000,0.1559,0.409,0.000,0.000,
7142,33930,Major arterial,46084,44033,"LINESTRING (-110.892666 32.312939, -110.892498 32.308350)",0.514880,0.320000,0.408511,75.623000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,75.6,1800.0,1.0,640.2,640.2,1800.0,0.0,0.3556,0.4,0.0,0.0,640.2,640.2,1800.000,0.000,0.3556,0.409,0.000,0.000,
7143,33931,Major arterial,46085,46086,"LINESTRING (-110.936658 32.306639, -110.930959 32.316046)",1.190660,0.740000,1.138462,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,62.8,1700.0,2.0,340.9,340.9,3400.0,0.0,0.1003,1.1,0.0,0.0,340.9,340.9,3400.000,0.000,0.1003,1.138,0.000,0.000,
7144,33931,Major arterial,46086,46085,"LINESTRING (-110.930965 32.316050, -110.936664 32.306643)",1.190660,0.740000,1.138462,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,62.8,1700.0,2.0,491.4,491.4,3400.0,0.0,0.1445,1.1,0.0,0.0,491.4,491.4,3400.000,0.000,0.1445,1.139,0.000,0.000,
