node_id,x_coord,y_coord,production,attraction,boundary_flag,zone_id,poi_id,activity_type,activity_location_tab,geometry
6079,-110.952335,32.2647923,0,0,0,462,,primary,,POINT (-110.952335 32.2647923)
6080,-110.9497343,32.2648043,0,0,0,462,,primary,,POINT (-110.9497343 32.2648043)
6081,-110.9546614,32.2647931,0,0,0,482,,primary,,POINT (-110.9546614 32.2647931)
6082,-111.1649513,32.2452466,0,0,0,838,,secondary,,POINT (-111.1649513 32.2452466)
6083,-110.9288396,32.2649501,0,0,0,421,,primary,,POINT (-110.9288396 32.2649501)
6084,-110.9747305,32.3228698,0,0,0,1076,,trunk,,POINT (-110.9747305 32.3228698)
6085,-110.9720205,32.2499562,0,0,0,517,,secondary,,POINT (-110.9720205 32.2499562)
6086,-110.9718677,32.2501042,0,0,0,517,,secondary,,POINT (-110.9718677 32.2501042)
6087,-110.9718823,32.2431778,0,0,0,54,,secondary,,POINT (-110.9718823 32.2431778)
6088,-111.003077,32.2598319,0,0,0,598,,trunk,,POINT (-111.003077 32.2598319)
6089,-110.9775685,32.1725798,0,0,0,545,,secondary,,POINT (-110.9775685 32.1725798)
6090,-110.9775697,32.172374,0,0,0,545,,secondary,,POINT (-110.9775697 32.172374)
6091,-110.9560806,32.1831801,0,0,0,496,,secondary,,POINT (-110.9560806 32.1831801)
6092,-110.8616544,32.2289098,0,0,0,282,,secondary,,POINT (-110.8616544 32.2289098)
6093,-110.861585,32.2289104,0,0,2,282,,secondary,,POINT (-110.861585 32.2289104)
6094,-111.0129359,32.3952883,0,0,0,719,,secondary,,POINT (-111.0129359 32.3952883)
6095,-111.0127816,32.3952759,0,0,0,719,,secondary,,POINT (-111.0127816 32.3952759)
6096,-111.0129341,32.3972075,0,0,0,719,,secondary,,POINT (-111.0129341 32.3972075)
6097,-111.0127805,32.3972075,0,0,0,719,,secondary,,POINT (-111.0127805 32.3972075)
6098,-111.0126186,32.3953488,0,0,0,719,,secondary,,POINT (-111.0126186 32.3953488)
6099,-111.0127799,32.3953581,0,0,0,719,,secondary,,POINT (-111.0127799 32.3953581)
6100,-111.0129346,32.395367,0,0,0,719,,secondary,,POINT (-111.0129346 32.395367)
6101,-110.977948,32.250012,0,0,0,534,,secondary,,POINT (-110.977948 32.250012)
6102,-110.974673,32.2501671,0,0,0,534,,primary,,POINT (-110.974673 32.2501671)
6103,-110.972197,32.2502842,0,0,0,517,,primary,,POINT (-110.972197 32.2502842)
6104,-111.0469305,32.3793635,0,0,0,1038,,secondary,,POINT (-111.0469305 32.3793635)
6105,-110.9612524,32.3227159,0,0,0,1079,,secondary,,POINT (-110.9612524 32.3227159)
6106,-111.0244932,32.3374192,0,0,0,1056,,primary,,POINT (-111.0244932 32.3374192)
6107,-111.0242315,32.3372731,0,0,0,1056,,primary,,POINT (-111.0242315 32.3372731)
6108,-110.9510203,32.2277849,0,0,0,42,,secondary,,POINT (-110.9510203 32.2277849)
6109,-110.9472462,32.2278428,0,0,0,43,,secondary,,POINT (-110.9472462 32.2278428)
6110,-110.9471357,32.2278435,0,0,0,43,,secondary,,POINT (-110.9471357 32.2278435)
6111,-111.0308678,32.2946256,0,0,0,1041,,secondary,,POINT (-111.0308678 32.2946256)
6112,-111.0324176,32.2943118,0,0,0,627,,secondary,,POINT (-111.0324176 32.2943118)
6113,-111.0339824,32.2942299,0,0,0,627,,secondary,,POINT (-111.0339824 32.2942299)
6114,-111.0248833,32.2942598,0,0,0,1067,,primary,,POINT (-111.0248833 32.2942598)
6115,-111.0264964,32.2943475,0,0,0,1067,,primary,,POINT (-111.0264964 32.2943475)
6116,-110.9835432,32.2358745,0,0,0,564,,primary,,POINT (-110.9835432 32.2358745)
6117,-110.9833451,32.2349782,0,0,0,564,,primary,,POINT (-110.9833451 32.2349782)
6118,-110.9843459,32.23565,0,0,0,564,,primary,,POINT (-110.9843459 32.23565)
6119,-110.9835921,32.2358141,0,0,0,564,,primary,,POINT (-110.9835921 32.2358141)
6120,-111.0310538,32.1601564,0,0,0,1010,,secondary,,POINT (-111.0310538 32.1601564)
6121,-110.9560986,32.1929398,0,0,0,491,,secondary,,POINT (-110.9560986 32.1929398)
6122,-110.9562079,32.1925091,0,0,0,491,,secondary,,POINT (-110.9562079 32.1925091)
6123,-110.9561778,32.2043208,0,0,0,480,,secondary,,POINT (-110.9561778 32.2043208)
6124,-110.8453308,32.1393834,0,0,0,259,,primary,,POINT (-110.8453308 32.1393834)
6125,-110.8429041,32.1392883,0,0,0,259,,primary,,POINT (-110.8429041 32.1392883)
6126,-110.842837,32.1392873,0,0,0,259,,primary,,POINT (-110.842837 32.1392873)
6127,-110.846117,32.1394534,0,0,0,259,,primary,,POINT (-110.846117 32.1394534)
6128,-110.8428635,32.1395493,0,0,0,259,,primary,,POINT (-110.8428635 32.1395493)
6129,-110.8445779,32.13955,0,0,0,259,,primary,,POINT (-110.8445779 32.13955)
6130,-110.8447065,32.139546,0,0,0,259,,primary,,POINT (-110.8447065 32.139546)
6131,-110.8452484,32.139547,0,0,0,259,,primary,,POINT (-110.8452484 32.139547)
6132,-110.8453779,32.1395522,0,0,0,259,,primary,,POINT (-110.8453779 32.1395522)
6133,-110.84106,32.1395106,0,0,0,259,,primary,,POINT (-110.84106 32.1395106)
6134,-110.8417419,32.1395244,0,0,0,259,,primary,,POINT (-110.8417419 32.1395244)
6135,-110.8419894,32.1395292,0,0,0,259,,primary,,POINT (-110.8419894 32.1395292)
6136,-110.8415955,32.1392626,0,0,0,259,,primary,,POINT (-110.8415955 32.1392626)
6137,-110.8405296,32.1392539,0,0,0,259,,secondary,,POINT (-110.8405296 32.1392539)
6138,-110.8404247,32.1392522,0,0,0,259,,secondary,,POINT (-110.8404247 32.1392522)
6139,-110.8393078,32.1391872,0,0,0,259,,secondary,,POINT (-110.8393078 32.1391872)
6140,-110.8386423,32.1390399,0,0,0,227,,secondary,,POINT (-110.8386423 32.1390399)
6141,-110.8383672,32.1392078,0,0,0,227,,secondary,,POINT (-110.8383672 32.1392078)
6142,-110.838489,32.1392404,0,0,0,227,,secondary,,POINT (-110.838489 32.1392404)
6143,-110.8351624,32.1341824,0,0,0,227,,secondary,,POINT (-110.8351624 32.1341824)
6144,-110.8365997,32.138217,0,0,0,227,,secondary,,POINT (-110.8365997 32.138217)
6145,-110.8372554,32.1386952,0,0,0,227,,secondary,,POINT (-110.8372554 32.1386952)
6146,-110.838215,32.1391615,0,0,0,227,,secondary,,POINT (-110.838215 32.1391615)
6147,-110.8409931,32.1395095,0,0,0,259,,primary,,POINT (-110.8409931 32.1395095)
6148,-110.8317998,32.1299692,0,0,0,227,,secondary,,POINT (-110.8317998 32.1299692)
6149,-110.8324481,32.1302331,0,0,0,227,,secondary,,POINT (-110.8324481 32.1302331)
6150,-110.8335882,32.1312109,0,0,0,227,,secondary,,POINT (-110.8335882 32.1312109)
6151,-110.834788,32.1329392,0,0,0,227,,secondary,,POINT (-110.834788 32.1329392)
6152,-110.8351537,32.1340268,0,0,0,227,,secondary,,POINT (-110.8351537 32.1340268)
6153,-110.8351125,32.1335624,0,0,0,227,,secondary,,POINT (-110.8351125 32.1335624)
6154,-110.834893,32.1327562,0,0,0,227,,secondary,,POINT (-110.834893 32.1327562)
6155,-110.8488341,32.1403528,0,0,0,259,,primary,,POINT (-110.8488341 32.1403528)
6156,-110.8490842,32.1404201,0,0,0,259,,primary,,POINT (-110.8490842 32.1404201)
6157,-110.8547825,32.1415631,0,0,0,259,,primary,,POINT (-110.8547825 32.1415631)
6158,-110.8563468,32.1416044,0,0,0,259,,primary,,POINT (-110.8563468 32.1416044)
6159,-110.856988,32.1416214,0,0,0,259,,primary,,POINT (-110.856988 32.1416214)
6160,-110.859013,32.141469,0,0,0,301,,primary,,POINT (-110.859013 32.141469)
6161,-110.8579662,32.1414646,0,0,0,301,,secondary,,POINT (-110.8579662 32.1414646)
6162,-110.8579668,32.1413551,0,0,0,301,,secondary,,POINT (-110.8579668 32.1413551)
6163,-110.8578367,32.1414607,0,0,0,301,,primary,,POINT (-110.8578367 32.1414607)
6164,-110.8554165,32.1414186,0,0,0,259,,primary,,POINT (-110.8554165 32.1414186)
6165,-110.8496342,32.1404128,0,0,0,259,,primary,,POINT (-110.8496342 32.1404128)
6166,-110.8333654,32.1310249,0,0,0,227,,secondary,,POINT (-110.8333654 32.1310249)
6167,-110.8264612,32.1270009,0,0,0,227,,secondary,,POINT (-110.8264612 32.1270009)
6168,-110.8247492,32.1260767,0,0,0,227,,secondary,,POINT (-110.8247492 32.1260767)
6169,-110.8242793,32.1258231,0,0,0,227,,secondary,,POINT (-110.8242793 32.1258231)
6170,-110.8406463,32.1373719,0,0,0,258,,secondary,,POINT (-110.8406463 32.1373719)
6171,-110.8406491,32.1367718,0,0,0,258,,secondary,,POINT (-110.8406491 32.1367718)
6172,-110.8408097,32.1391193,0,0,0,259,,secondary,,POINT (-110.8408097 32.1391193)
6173,-110.8408197,32.1380302,0,0,0,258,,secondary,,POINT (-110.8408197 32.1380302)
6174,-110.8408262,32.1373414,0,0,0,258,,secondary,,POINT (-110.8408262 32.1373414)
6175,-110.8410417,32.133344,0,0,0,258,,secondary,,POINT (-110.8410417 32.133344)
6176,-110.84079,32.1339859,0,0,0,258,,secondary,,POINT (-110.84079 32.1339859)
6177,-110.8407749,32.134101,0,0,0,258,,secondary,,POINT (-110.8407749 32.134101)
6178,-110.8409644,32.1326834,0,0,0,258,,secondary,,POINT (-110.8409644 32.1326834)
6179,-110.840889,32.1333062,0,0,0,258,,secondary,,POINT (-110.840889 32.1333062)
6180,-110.8406329,32.1397518,0,0,0,259,,primary,,POINT (-110.8406329 32.1397518)
6181,-110.840636,32.1401626,0,0,0,259,,primary,,POINT (-110.840636 32.1401626)
6182,-110.8406318,32.1396501,0,0,0,259,,primary,,POINT (-110.8406318 32.1396501)
6183,-110.8406384,32.140717,0,0,0,259,,primary,,POINT (-110.8406384 32.140717)
6184,-110.8407913,32.1407919,0,0,0,259,,primary,,POINT (-110.8407913 32.1407919)
6185,-110.8406366,32.1402991,0,0,0,259,,primary,,POINT (-110.8406366 32.1402991)
6186,-110.840621,32.1417155,0,0,0,259,,primary,,POINT (-110.840621 32.1417155)
6187,-110.8406188,32.1419448,0,0,0,259,,primary,,POINT (-110.8406188 32.1419448)
6188,-110.840792,32.1406729,0,0,0,259,,primary,,POINT (-110.840792 32.1406729)
6189,-110.8407774,32.142504,0,0,0,259,,primary,,POINT (-110.8407774 32.142504)
6190,-110.8407814,32.1417018,0,0,0,259,,primary,,POINT (-110.8407814 32.1417018)
6191,-110.8407833,32.141536,0,0,0,259,,primary,,POINT (-110.8407833 32.141536)
6192,-110.8407904,32.1409672,0,0,0,259,,primary,,POINT (-110.8407904 32.1409672)
6193,-110.8408579,32.13352,0,0,0,258,,secondary,,POINT (-110.8408579 32.13352)
6194,-110.7739256,32.1189167,0,0,0,121,,secondary,,POINT (-110.7739256 32.1189167)
6195,-110.7728186,32.1189088,0,0,0,121,,secondary,,POINT (-110.7728186 32.1189088)
6196,-110.7744971,32.1189237,0,0,0,121,,secondary,,POINT (-110.7744971 32.1189237)
6197,-110.7742381,32.1189186,0,0,0,121,,secondary,,POINT (-110.7742381 32.1189186)
6198,-110.772479,32.1189145,0,0,0,121,,secondary,,POINT (-110.772479 32.1189145)
6199,-110.7717127,32.1189147,0,0,0,121,,secondary,,POINT (-110.7717127 32.1189147)
6200,-110.7706519,32.1189171,0,0,0,121,,secondary,,POINT (-110.7706519 32.1189171)
6201,-110.7692612,32.1189446,0,0,0,121,,secondary,,POINT (-110.7692612 32.1189446)
6202,-110.7718777,32.119094,0,0,0,114,,secondary,,POINT (-110.7718777 32.119094)
6203,-110.7726165,32.1190958,0,0,0,114,,secondary,,POINT (-110.7726165 32.1190958)
6204,-110.7715886,32.1190939,0,0,0,114,,secondary,,POINT (-110.7715886 32.1190939)
6205,-110.7728224,32.119094,0,0,0,114,,secondary,,POINT (-110.7728224 32.119094)
6206,-110.7729326,32.119093,0,0,0,114,,secondary,,POINT (-110.7729326 32.119093)
6207,-110.7728092,32.1188095,0,0,0,121,,primary,,POINT (-110.7728092 32.1188095)
6208,-110.7727897,32.1181659,0,0,0,121,,primary,,POINT (-110.7727897 32.1181659)
6209,-110.772773,32.1162873,0,0,0,121,,primary,,POINT (-110.772773 32.1162873)
6210,-110.7726249,32.1149519,0,0,0,121,,primary,,POINT (-110.7726249 32.1149519)
6211,-110.7726234,32.1163196,0,0,0,121,,primary,,POINT (-110.7726234 32.1163196)
6212,-110.7726225,32.1167546,0,0,0,121,,primary,,POINT (-110.7726225 32.1167546)
6213,-110.7726131,32.1191686,0,0,0,114,,primary,,POINT (-110.7726131 32.1191686)
6214,-110.7727678,32.1269517,0,0,0,110,,primary,,POINT (-110.7727678 32.1269517)
6215,-111.13933,32.3734245,0,0,0,773,,secondary,,POINT (-111.13933 32.3734245)
6216,-111.1392736,32.3734895,0,0,0,773,,secondary,,POINT (-111.1392736 32.3734895)
6217,-111.0289314,32.1338579,0,0,0,1011,,primary,,POINT (-111.0289314 32.1338579)
6218,-110.8805077,32.1874836,0,0,2,324,,secondary,,POINT (-110.8805077 32.1874836)
6219,-110.9125595,32.1760601,0,0,0,380,,primary,,POINT (-110.9125595 32.1760601)
6220,-110.9108729,32.1756615,0,0,0,380,,primary,,POINT (-110.9108729 32.1756615)
6221,-110.912329,32.1761204,0,0,0,380,,primary,,POINT (-110.912329 32.1761204)
6222,-111.012941,32.4072967,0,0,1,719,,secondary,boundary,POINT (-111.012941 32.4072967)
6223,-111.0129386,32.4070975,0,0,0,719,,secondary,,POINT (-111.0129386 32.4070975)
6224,-111.01294,32.4066933,0,0,0,719,,secondary,,POINT (-111.01294 32.4066933)
6225,-111.0129409,32.4064148,0,0,0,719,,secondary,,POINT (-111.0129409 32.4064148)
6226,-111.0129463,32.4048103,0,0,0,719,,secondary,,POINT (-111.0129463 32.4048103)
6227,-111.0128072,32.4068654,0,0,0,719,,secondary,,POINT (-111.0128072 32.4068654)
6228,-111.0128039,32.4061747,0,0,0,719,,secondary,,POINT (-111.0128039 32.4061747)
6229,-111.0128052,32.4064132,0,0,0,719,,secondary,,POINT (-111.0128052 32.4064132)
6230,-111.0128016,32.4057382,0,0,0,719,,secondary,,POINT (-111.0128016 32.4057382)
6231,-111.012803,32.4055741,0,0,0,719,,secondary,,POINT (-111.012803 32.4055741)
6232,-111.0127923,32.403762,0,0,0,719,,secondary,,POINT (-111.0127923 32.403762)
6233,-111.0127894,32.4026912,0,0,0,719,,secondary,,POINT (-111.0127894 32.4026912)
6234,-111.012789,32.4025514,0,0,0,719,,secondary,,POINT (-111.012789 32.4025514)
6235,-111.0127852,32.4011661,0,0,0,719,,secondary,,POINT (-111.0127852 32.4011661)
6236,-111.0129417,32.4020781,0,0,0,719,,secondary,,POINT (-111.0129417 32.4020781)
6237,-111.012941,32.4019139,0,0,0,719,,secondary,,POINT (-111.012941 32.4019139)
6238,-111.0129341,32.3979921,0,0,0,719,,secondary,,POINT (-111.0129341 32.3979921)
6239,-111.0129341,32.39788,0,0,0,719,,secondary,,POINT (-111.0129341 32.39788)
6240,-111.0127794,32.3917028,0,0,0,720,,secondary,,POINT (-111.0127794 32.3917028)
6241,-111.0127601,32.3847969,0,0,0,720,,secondary,,POINT (-111.0127601 32.3847969)
6242,-111.0127626,32.3850223,0,0,0,720,,secondary,,POINT (-111.0127626 32.3850223)
6243,-111.0127851,32.4005885,0,0,0,719,,secondary,,POINT (-111.0127851 32.4005885)
6244,-111.0127851,32.400443,0,0,0,719,,secondary,,POINT (-111.0127851 32.400443)
6245,-111.012785,32.4001679,0,0,0,719,,secondary,,POINT (-111.012785 32.4001679)
6246,-111.012781,32.3965115,0,0,0,719,,secondary,,POINT (-111.012781 32.3965115)
6247,-111.0127811,32.3963887,0,0,0,719,,secondary,,POINT (-111.0127811 32.3963887)
6248,-111.0127849,32.394394,0,0,0,719,,secondary,,POINT (-111.0127849 32.394394)
6249,-111.0127871,32.3950955,0,0,0,719,,secondary,,POINT (-111.0127871 32.3950955)
6250,-111.0127848,32.3943617,0,0,0,719,,secondary,,POINT (-111.0127848 32.3943617)
6251,-111.0127845,32.3942705,0,0,0,719,,secondary,,POINT (-111.0127845 32.3942705)
6252,-111.0127834,32.3939093,0,0,0,719,,secondary,,POINT (-111.0127834 32.3939093)
6253,-111.0127796,32.3915119,0,0,0,720,,secondary,,POINT (-111.0127796 32.3915119)
6254,-111.0127729,32.3886145,0,0,0,720,,secondary,,POINT (-111.0127729 32.3886145)
6255,-111.01277,32.3879577,0,0,0,720,,secondary,,POINT (-111.01277 32.3879577)
6256,-111.0127694,32.3878054,0,0,0,720,,secondary,,POINT (-111.0127694 32.3878054)
6257,-111.012768,32.3874489,0,0,0,720,,secondary,,POINT (-111.012768 32.3874489)
6258,-111.0127672,32.3867726,0,0,0,720,,secondary,,POINT (-111.0127672 32.3867726)
6259,-111.012767,32.3866208,0,0,0,720,,secondary,,POINT (-111.012767 32.3866208)
6260,-111.0127654,32.385268,0,0,0,720,,secondary,,POINT (-111.0127654 32.385268)
6261,-111.01276,32.3840047,0,0,0,720,,secondary,,POINT (-111.01276 32.3840047)
6262,-111.0127604,32.3841485,0,0,0,720,,secondary,,POINT (-111.0127604 32.3841485)
6263,-111.0127557,32.3825908,0,0,0,720,,secondary,,POINT (-111.0127557 32.3825908)
6264,-111.0127549,32.3819605,0,0,0,720,,secondary,,POINT (-111.0127549 32.3819605)
6265,-111.0127552,32.3821643,0,0,0,720,,secondary,,POINT (-111.0127552 32.3821643)
6266,-111.0127548,32.3819242,0,0,0,720,,secondary,,POINT (-111.0127548 32.3819242)
6267,-111.0127543,32.3817577,0,0,0,720,,secondary,,POINT (-111.0127543 32.3817577)
6268,-111.012754,32.3816433,0,0,0,713,,secondary,,POINT (-111.012754 32.3816433)
6269,-111.0127528,32.3811654,0,0,0,713,,secondary,,POINT (-111.0127528 32.3811654)
6270,-111.0127434,32.3773372,0,0,0,1045,,secondary,,POINT (-111.0127434 32.3773372)
6271,-111.0127418,32.3766531,0,0,0,1045,,secondary,,POINT (-111.0127418 32.3766531)
6272,-111.0127415,32.3765302,0,0,0,1045,,secondary,,POINT (-111.0127415 32.3765302)
6273,-111.01289,32.3779981,0,0,0,1045,,secondary,,POINT (-111.01289 32.3779981)
6274,-111.0128802,32.3744105,0,0,0,1045,,secondary,,POINT (-111.0128802 32.3744105)
6275,-111.0128798,32.374261,0,0,0,1045,,secondary,,POINT (-111.0128798 32.374261)
6276,-111.0128795,32.3741217,0,0,0,1045,,secondary,,POINT (-111.0128795 32.3741217)
6277,-111.0128807,32.3746087,0,0,0,1045,,secondary,,POINT (-111.0128807 32.3746087)
6278,-111.0128878,32.3773367,0,0,0,1045,,secondary,,POINT (-111.0128878 32.3773367)
6279,-111.0128786,32.3737126,0,0,0,1045,,secondary,,POINT (-111.0128786 32.3737126)
6280,-111.0129,32.382298,0,0,0,720,,secondary,,POINT (-111.0129 32.382298)
6281,-111.012901,32.3825923,0,0,0,720,,secondary,,POINT (-111.012901 32.3825923)
6282,-111.0129025,32.3833286,0,0,0,720,,secondary,,POINT (-111.0129025 32.3833286)
6283,-111.0129024,32.383294,0,0,0,720,,secondary,,POINT (-111.0129024 32.383294)
6284,-111.0129025,32.3835732,0,0,0,720,,secondary,,POINT (-111.0129025 32.3835732)
6285,-111.0129025,32.3834045,0,0,0,720,,secondary,,POINT (-111.0129025 32.3834045)
6286,-111.0129027,32.3848011,0,0,0,720,,secondary,,POINT (-111.0129027 32.3848011)
6287,-111.0129024,32.3852701,0,0,0,720,,secondary,,POINT (-111.0129024 32.3852701)
6288,-111.0129025,32.38505,0,0,0,720,,secondary,,POINT (-111.0129025 32.38505)
6289,-111.0129055,32.3859266,0,0,0,720,,secondary,,POINT (-111.0129055 32.3859266)
6290,-111.0129062,32.3860625,0,0,0,720,,secondary,,POINT (-111.0129062 32.3860625)
6291,-111.0129128,32.387451,0,0,0,720,,secondary,,POINT (-111.0129128 32.387451)
6292,-111.0129132,32.3877103,0,0,0,720,,secondary,,POINT (-111.0129132 32.3877103)
6293,-111.0129147,32.3886118,0,0,0,720,,secondary,,POINT (-111.0129147 32.3886118)
6294,-111.0129147,32.3888722,0,0,0,720,,secondary,,POINT (-111.0129147 32.3888722)
6295,-111.0129146,32.3892844,0,0,0,720,,secondary,,POINT (-111.0129146 32.3892844)
6296,-111.0129113,32.3894602,0,0,0,720,,secondary,,POINT (-111.0129113 32.3894602)
6297,-111.0129224,32.3925821,0,0,0,720,,secondary,,POINT (-111.0129224 32.3925821)
6298,-111.0129255,32.3930229,0,0,0,719,,secondary,,POINT (-111.0129255 32.3930229)
6299,-111.0129238,32.3931279,0,0,0,719,,secondary,,POINT (-111.0129238 32.3931279)
6300,-111.0129334,32.3959601,0,0,0,719,,secondary,,POINT (-111.0129334 32.3959601)
6301,-111.0129331,32.395537,0,0,0,719,,secondary,,POINT (-111.0129331 32.395537)
6302,-111.0129336,32.396336,0,0,0,719,,secondary,,POINT (-111.0129336 32.396336)
6303,-111.0129336,32.3963836,0,0,0,719,,secondary,,POINT (-111.0129336 32.3963836)
6304,-111.0129473,32.4043551,0,0,0,719,,secondary,,POINT (-111.0129473 32.4043551)
6305,-111.0129377,32.4011647,0,0,0,719,,secondary,,POINT (-111.0129377 32.4011647)
6306,-111.0129491,32.4037703,0,0,0,719,,secondary,,POINT (-111.0129491 32.4037703)
6307,-110.9438385,32.2211975,0,0,0,58,,trunk,,POINT (-110.9438385 32.2211975)
6308,-110.943839,32.2214128,0,0,0,58,,trunk,,POINT (-110.943839 32.2214128)
6309,-110.991373,32.2064082,0,0,0,579,,secondary,,POINT (-110.991373 32.2064082)
6310,-110.9854439,32.1775293,0,0,0,569,,motorway,,POINT (-110.9854439 32.1775293)
6311,-110.9852747,32.178006,0,0,0,569,,motorway,,POINT (-110.9852747 32.178006)
6312,-110.9854279,32.1777079,0,0,0,569,,primary,,POINT (-110.9854279 32.1777079)
6313,-110.9852763,32.1777087,0,0,0,569,,primary,,POINT (-110.9852763 32.1777087)
6314,-110.9858009,32.177708,0,0,0,569,,motorway,,POINT (-110.9858009 32.177708)
6315,-110.7741371,32.2509432,0,0,0,136,,secondary,,POINT (-110.7741371 32.2509432)
6316,-110.892642,32.2434213,0,0,0,345,,primary,,POINT (-110.892642 32.2434213)
6317,-110.9838829,32.2200946,0,0,-1,546,,secondary,,POINT (-110.9838829 32.2200946)
6318,-110.9266404,32.2134191,0,0,0,419,,secondary,,POINT (-110.9266404 32.2134191)
6319,-110.968175,32.1865915,0,0,0,512,,secondary,,POINT (-110.968175 32.1865915)
6320,-110.8239256,32.2383679,0,0,0,218,,secondary,,POINT (-110.8239256 32.2383679)
6321,-110.8237519,32.2357135,0,0,0,194,,secondary,,POINT (-110.8237519 32.2357135)
6322,-110.8239559,32.2208779,0,0,0,212,,secondary,,POINT (-110.8239559 32.2208779)
6323,-110.823954,32.220819,0,0,0,212,,secondary,,POINT (-110.823954 32.220819)
6324,-110.82379,32.220876,0,0,0,212,,secondary,,POINT (-110.82379 32.220876)
6325,-110.8259328,32.1992646,0,0,0,221,,secondary,,POINT (-110.8259328 32.1992646)
6326,-110.8270346,32.2062784,0,0,0,211,,secondary,,POINT (-110.8270346 32.2062784)
6327,-111.0070044,32.1595501,0,0,0,597,,secondary,,POINT (-111.0070044 32.1595501)
6328,-111.0069981,32.1595841,0,0,0,597,,secondary,,POINT (-111.0069981 32.1595841)
6329,-111.0071839,32.1595887,0,0,0,597,,secondary,,POINT (-111.0071839 32.1595887)
6330,-110.9856208,32.1777961,0,0,0,569,,motorway,,POINT (-110.9856208 32.1777961)
6331,-110.985898,32.1779866,0,0,0,569,,motorway,,POINT (-110.985898 32.1779866)
6332,-110.9864974,32.1339503,0,0,0,559,,motorway,,POINT (-110.9864974 32.1339503)
6333,-110.9866397,32.1340042,0,0,0,559,,motorway,,POINT (-110.9866397 32.1340042)
6334,-110.986833,32.1340584,0,0,0,559,,motorway,,POINT (-110.986833 32.1340584)
6335,-110.9863631,32.1341223,0,0,0,559,,primary,,POINT (-110.9863631 32.1341223)
6336,-110.9865007,32.1341181,0,0,0,559,,primary,,POINT (-110.9865007 32.1341181)
6337,-110.9868312,32.1339718,0,0,0,559,,motorway,,POINT (-110.9868312 32.1339718)
6338,-110.9864915,32.1340674,0,0,0,559,,motorway,,POINT (-110.9864915 32.1340674)
6339,-110.9863269,32.1340063,0,0,0,559,,motorway,,POINT (-110.9863269 32.1340063)
6340,-110.9861803,32.1339519,0,0,0,559,,motorway,,POINT (-110.9861803 32.1339519)
6341,-110.986183,32.1340297,0,0,0,559,,motorway,,POINT (-110.986183 32.1340297)
6342,-110.9299166,32.1631439,0,0,0,414,,secondary,,POINT (-110.9299166 32.1631439)
6343,-110.9302472,32.1632727,0,0,0,414,,secondary,,POINT (-110.9302472 32.1632727)
6344,-110.909311,32.1630088,0,0,0,1029,,trunk,,POINT (-110.909311 32.1630088)
6345,-110.8399329,32.1627726,0,0,0,230,,secondary,,POINT (-110.8399329 32.1627726)
6346,-110.8399314,32.1629089,0,0,0,230,,secondary,,POINT (-110.8399314 32.1629089)
6347,-110.7809237,32.1628178,0,0,0,139,,secondary,,POINT (-110.7809237 32.1628178)
6348,-110.7845246,32.1628579,0,0,0,139,,secondary,,POINT (-110.7845246 32.1628579)
6349,-110.7844413,32.1628555,0,0,0,139,,secondary,,POINT (-110.7844413 32.1628555)
6350,-110.7810963,32.1628255,0,0,0,139,,secondary,,POINT (-110.7810963 32.1628255)
6351,-110.774397,32.1624656,0,0,0,139,,secondary,,POINT (-110.774397 32.1624656)
6352,-110.91736,32.1888944,0,0,0,382,,secondary,,POINT (-110.91736 32.1888944)
6353,-110.9177019,32.172273,0,0,0,380,,secondary,,POINT (-110.9177019 32.172273)
6354,-110.9176135,32.1581481,0,0,0,381,,secondary,,POINT (-110.9176135 32.1581481)
6355,-110.9177132,32.1381654,0,0,0,379,,secondary,,POINT (-110.9177132 32.1381654)
6356,-110.9183142,32.2753391,0,0,1,388,,primary,boundary,POINT (-110.9183142 32.2753391)
6357,-110.9187684,32.2748268,0,0,0,388,,primary,,POINT (-110.9187684 32.2748268)
6358,-110.9106037,32.1759786,0,0,0,380,,trunk,,POINT (-110.9106037 32.1759786)
6359,-110.9104983,32.1756564,0,0,0,380,,trunk,,POINT (-110.9104983 32.1756564)
6360,-110.910362,32.1759825,0,0,0,380,,trunk,,POINT (-110.910362 32.1759825)
6361,-110.9109711,32.1701646,0,0,0,380,,trunk,,POINT (-110.9109711 32.1701646)
6362,-110.9101482,32.1672543,0,0,0,380,,trunk,,POINT (-110.9101482 32.1672543)
6363,-110.9099381,32.1672326,0,0,0,380,,trunk,,POINT (-110.9099381 32.1672326)
6364,-110.9105753,32.1754384,0,0,0,380,,trunk,,POINT (-110.9105753 32.1754384)
6365,-111.0072709,32.1592052,0,0,0,597,,secondary,,POINT (-111.0072709 32.1592052)
6366,-110.9094437,32.1411038,0,0,0,353,,secondary,,POINT (-110.9094437 32.1411038)
6367,-110.9092313,32.1441072,0,0,0,383,,secondary,,POINT (-110.9092313 32.1441072)
6368,-110.9092322,32.1440443,0,0,0,383,,secondary,,POINT (-110.9092322 32.1440443)
6369,-110.9092807,32.1409631,0,0,0,353,,secondary,,POINT (-110.9092807 32.1409631)
6370,-111.0025209,32.2327858,0,0,0,602,,secondary,,POINT (-111.0025209 32.2327858)
6371,-111.0026048,32.2329217,0,0,0,602,,secondary,,POINT (-111.0026048 32.2329217)
6372,-111.002481,32.2329723,0,0,0,602,,secondary,,POINT (-111.002481 32.2329723)
6373,-110.7762391,32.2355067,0,0,0,136,,secondary,,POINT (-110.7762391 32.2355067)
