name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,590,938429176,,yes,,,,"POLYGON ((-111.953274 33.428914, -111.953273 33.428805, -111.952768 33.428806, -111.952768 33.428915, -111.953274 33.428914))","POINT (-111.95302075084696 33.42886001796734)",,1
,591,938434109,,yes,,,,"POLYGON ((-111.948661 33.426138, -111.948882 33.426136, -111.948882 33.426142, -111.949318 33.426138, -111.949317 33.426019, -111.94866 33.426024, -111.948661 33.426138))","POINT (-111.94899228014266 33.42608024871536)",,1
,592,938434142,,yes,,,,"POLYGON ((-111.947637 33.423589, -111.947704 33.423589, -111.947704 33.423629, -111.947771 33.423629, -111.947771 33.423589, -111.947819 33.423589, -111.947819 33.423495, -111.947637 33.423495, -111.947637 33.423589))","POINT (-111.94772928663836 33.42355107418638)",,1
,593,938435868,,yes,,,,"POLYGON ((-111.944633 33.422872, -111.944633 33.422758, -111.94448 33.422758, -111.94448 33.422872, -111.944633 33.422872))","POINT (-111.94455650000002 33.422815)",,1
,594,938436502,,yes,,,,"POLYGON ((-111.949155 33.422131, -111.949155 33.422299, -111.949265 33.422299, -111.949265 33.422131, -111.949155 33.422131))","POINT (-111.94920999999998 33.422214999999994)",,1
,595,958940247,,yes,,,,"POLYGON ((-111.912001 33.416203, -111.912001 33.416297, -111.91214 33.416297, -111.91214 33.416203, -111.912001 33.416203))","POINT (-111.9120705 33.416250000000005)",,1
,596,958940287,,yes,,,,"POLYGON ((-111.91622 33.416286, -111.916086 33.416286, -111.916086 33.416411, -111.91622 33.416411, -111.91622 33.416286))","POINT (-111.91615300000001 33.4163485)",,1
,597,958940611,,yes,,,,"POLYGON ((-111.917244 33.41599, -111.917244 33.415881, -111.91703 33.415881, -111.91703 33.41599, -111.917244 33.41599))","POINT (-111.917137 33.4159355)",,1
,598,958940728,,yes,,,,"POLYGON ((-111.916985 33.41335, -111.916831 33.413347, -111.916828 33.413467, -111.916879 33.413468, -111.916878 33.413506, -111.917003 33.413508, -111.917006 33.413399, -111.917055 33.4134, -111.917057 33.41333, -111.916986 33.413329, -111.916985 33.41335))","POINT (-111.91693563919725 33.41341514469169)",,1
,599,958941354,,yes,,,,"POLYGON ((-111.911269 33.413404, -111.911446 33.413404, -111.911446 33.413306, -111.911269 33.413306, -111.911269 33.413404))","POINT (-111.91135750000001 33.413355)",,1
,600,958942387,,yes,,,,"POLYGON ((-111.918706 33.412728, -111.918795 33.412728, -111.918795 33.412695, -111.91883 33.412695, -111.91883 33.412596, -111.918706 33.412596, -111.918706 33.412728))","POINT (-111.91876462147505 33.41265824186551)",,1
,601,958942924,,yes,,,,"POLYGON ((-111.923518 33.412227, -111.923379 33.412227, -111.923379 33.412352, -111.923518 33.412352, -111.923518 33.412227))","POINT (-111.9234485 33.41228949999999)",,1
,602,958944585,,yes,,,,"POLYGON ((-111.919275 33.417027, -111.919275 33.417188, -111.919495 33.417188, -111.919495 33.417027, -111.919275 33.417027))","POINT (-111.91938499999999 33.4171075)",,1
,603,958947885,,yes,,,,"POLYGON ((-111.937678 33.413814, -111.937876 33.413814, -111.937876 33.413669, -111.937678 33.413669, -111.937678 33.413814))","POINT (-111.93777700000001 33.4137415)",,1
,604,958948453,,yes,,,,"POLYGON ((-111.934386 33.413397, -111.934547 33.413397, -111.934546 33.413254, -111.934415 33.413254, -111.934415 33.413151, -111.934337 33.413151, -111.934337 33.413279, -111.934386 33.413279, -111.934386 33.413397))","POINT (-111.9344397561147 33.41329263019305)",,1
,605,958948629,,yes,,,,"POLYGON ((-111.935284 33.410614, -111.935493 33.410596, -111.935474 33.410431, -111.935264 33.410448, -111.935284 33.410614))","POINT (-111.93537863003795 33.41052220194592)",,1
,606,958948832,,yes,,,,"POLYGON ((-111.937171 33.410086, -111.937171 33.410198, -111.937278 33.410198, -111.937278 33.410232, -111.937358 33.410232, -111.937358 33.410118, -111.937302 33.410118, -111.937302 33.410086, -111.937171 33.410086))","POINT (-111.93726578675933 33.41015435552305)",,1
,607,958962332,,yes,,,,"POLYGON ((-111.906364 33.419162, -111.906026 33.419172, -111.906031 33.419299, -111.906232 33.419293, -111.906232 33.419298, -111.906369 33.419294, -111.906364 33.419162))","POINT (-111.90619906540708 33.41923147076234)",,1
,608,958963401,,yes,,,,"POLYGON ((-111.897377 33.419217, -111.897391 33.419301, -111.897575 33.419281, -111.897562 33.419196, -111.897377 33.419217))","POINT (-111.89747640196634 33.41924868885107)",,1
,609,958963684,,yes,,,,"POLYGON ((-111.904622 33.421109, -111.904621 33.421015, -111.904581 33.421015, -111.90458 33.42093, -111.904336 33.420932, -111.904338 33.421111, -111.904622 33.421109))","POINT (-111.90447034157464 33.42102386100025)",,1
,610,958964362,,yes,,,,"POLYGON ((-111.9153503 33.4234444, -111.9153467 33.4229726, -111.9150155 33.4229717, -111.9150221 33.4234449, -111.9153503 33.4234444))","POINT (-111.91518356485015 33.42320804347276)",,1
,611,958965004,,yes,,,,"POLYGON ((-111.931967 33.411242, -111.931967 33.41134, -111.932058 33.41134, -111.932058 33.411242, -111.931967 33.411242))","POINT (-111.9320125 33.411291)",,1
,612,958965272,,yes,,,,"POLYGON ((-111.9294 33.409883, -111.929204 33.409883, -111.929204 33.409988, -111.9294 33.409988, -111.9294 33.409883))","POINT (-111.929302 33.4099355)",,1
,613,958965808,,yes,,,,"POLYGON ((-111.927807 33.408783, -111.927807 33.408886, -111.928016 33.408886, -111.928016 33.408783, -111.927807 33.408783))","POINT (-111.92791150000001 33.408834500000005)",,1
,614,958968796,,yes,,,,"POLYGON ((-111.928443 33.408165, -111.928628 33.408165, -111.928628 33.408065, -111.928443 33.408065, -111.928443 33.408165))","POINT (-111.92853550000002 33.408114999999995)",,1
,615,958969276,,yes,,,,"POLYGON ((-111.917094 33.410413, -111.917094 33.410436, -111.917046 33.410436, -111.917046 33.410563, -111.917325 33.410563, -111.917325 33.410436, -111.917265 33.410436, -111.917265 33.410413, -111.917094 33.410413))","POINT (-111.9171849005487 33.4104920068587)",,1
,616,958970082,,yes,,,,"POLYGON ((-111.916311 33.40915, -111.916153 33.409152, -111.916158 33.40939, -111.916201 33.409389, -111.916205 33.409629, -111.916299 33.409627, -111.916299 33.409605, -111.916368 33.409604, -111.916364 33.409385, -111.916316 33.409385, -111.916311 33.40915))","POINT (-111.91625864590105 33.40938658018571)",,1
,617,959932237,,yes,,,,"POLYGON ((-111.938702 33.405673, -111.938799 33.405673, -111.938799 33.405635, -111.938557 33.405635, -111.938557 33.4057, -111.938702 33.4057, -111.938702 33.405673))","POINT (-111.93866351769508 33.40566370463733)",,1
,618,975946922,,apartments,,,,"POLYGON ((-111.9188308 33.4063591, -111.9186989 33.4063577, -111.9187013 33.4061993, -111.9188332 33.4062007, -111.9188308 33.4063591))","POINT (-111.91876605 33.4062792)",,1
Onyx Mini Golf Park,619,983385635,,,,park,,"POLYGON ((-111.9148506 33.4085189, -111.9146701 33.4085189, -111.9146666 33.408185, -111.9148506 33.4081821, -111.9148506 33.4085189))","POINT (-111.91475960225752 33.40835068498433)",,1
,620,983728929,,carport,,,,"POLYGON ((-111.906741 33.4067747, -111.9067982 33.4067747, -111.9067981 33.4064767, -111.9067409 33.4064767, -111.906741 33.4067747))","POINT (-111.90676954999999 33.4066257)",,1
,621,991005753,,carport,,,,"POLYGON ((-111.92069 33.4201509, -111.9206766 33.4201965, -111.9210787 33.420279, -111.9210921 33.4202334, -111.92069 33.4201509))","POINT (-111.92088435000001 33.42021495000001)",,1
,622,991007093,,yes,,,,"POLYGON ((-111.91713 33.416206, -111.917189 33.416207, -111.917192 33.416093, -111.917133 33.416092, -111.91713 33.416206))","POINT (-111.91716100000001 33.4161495)",,1
,623,991007123,,carport,,,,"POLYGON ((-111.9061077 33.4114068, -111.9061057 33.4115813, -111.9061597 33.4115817, -111.9061617 33.4114072, -111.9061077 33.4114068))","POINT (-111.9061337 33.411494250000004)",,1
,624,1019268487,,yes,,,,"POLYGON ((-111.9109663 33.4257232, -111.9109653 33.4258217, -111.9112013 33.4258233, -111.9112023 33.4257248, -111.9109663 33.4257232))","POINT (-111.9110838 33.425773250000006)",,1
,625,1019300946,,carport,,,,"POLYGON ((-111.9027863 33.4198443, -111.9027846 33.4198923, -111.9030191 33.4198981, -111.9030208 33.4198501, -111.9027863 33.4198443))","POINT (-111.90290269999998 33.4198712)",,1
,626,1019302199,,yes,,,,"POLYGON ((-111.914173 33.420821, -111.914172 33.420868, -111.914311 33.420871, -111.914313 33.420824, -111.914173 33.420821))","POINT (-111.91424225621094 33.4208459720571)",,1
,627,1019302222,,carport,,,,"POLYGON ((-111.9097893 33.4170853, -111.9097897 33.4171973, -111.9098542 33.4171971, -111.9098538 33.4170851, -111.9097893 33.4170853))","POINT (-111.90982175 33.4171412)",,1
,628,1019539895,,carport,,,,"POLYGON ((-111.917519 33.4187712, -111.9171104 33.4187687, -111.9171099 33.4188191, -111.9175186 33.4188215, -111.917519 33.4187712))","POINT (-111.91731440695416 33.41879512560963)",,1
Miller Wholesale Lumber Co,629,1021735025,,yes,,,,"POLYGON ((-111.9071216 33.4107025, -111.9074696 33.4107007, -111.907469 33.41062, -111.9074988 33.4106199, -111.9074963 33.4102913, -111.9075301 33.4102911, -111.9075289 33.4101271, -111.9071173 33.4101293, -111.9071216 33.4107025))","POINT (-111.9073115774912 33.41040703385169)",,1
,630,1061579227,,yes,,,,"POLYGON ((-111.932372 33.407166, -111.932267 33.407165, -111.932266 33.407275, -111.932489 33.407276, -111.93249 33.407191, -111.932463 33.407191, -111.932463 33.407146, -111.932372 33.407145, -111.932372 33.407166))","POINT (-111.93237831173646 33.40721702079845)",,1
,631,1077132274,,yes,,,,"POLYGON ((-111.943071 33.429072, -111.942941 33.429068, -111.942937 33.429183, -111.943067 33.429187, -111.943071 33.429072))","POINT (-111.94300399999999 33.4291275)",,1
,632,1083336477,,,parking,,,"POLYGON ((-111.9422449 33.4256579, -111.9422446 33.4257674, -111.9421921 33.4257673, -111.9421924 33.4256578, -111.9422449 33.4256579))","POINT (-111.94221850000001 33.4257126)",,1
,633,1102252371,,carport,,,,"POLYGON ((-111.9462039 33.4081089, -111.9462026 33.4083484, -111.9462589 33.4083487, -111.9462603 33.4081091, -111.9462039 33.4081089))","POINT (-111.94623142716743 33.40822873978335)",,1
,634,1119329682,,yes,shelter,,,"POLYGON ((-111.9127003 33.4073808, -111.9127355 33.40738, -111.912735 33.4073637, -111.9126997 33.4073645, -111.9127003 33.4073808))","POINT (-111.9127176244614 33.4073722461588)",,1
,635,1123507667,,,bicycle_parking,,,"POLYGON ((-111.9325099 33.4185025, -111.931861 33.4185039, -111.9318608 33.4184552, -111.9325097 33.4184537, -111.9325099 33.4185025))","POINT (-111.93218546092206 33.41847882474957)",,1
,636,1125305081,,,bicycle_parking,,,"POLYGON ((-111.9310602 33.4192251, -111.9310642 33.4193735, -111.9310423 33.4193739, -111.9310382 33.4192256, -111.9310602 33.4192251))","POINT (-111.93105122462839 33.41929946714884)",,1
,637,1127403972,,,parking,,,"POLYGON ((-111.9357647 33.4242263, -111.9357643 33.4241769, -111.9358253 33.4241765, -111.9358229 33.4239041, -111.9357568 33.4239045, -111.935756 33.4238213, -111.9354772 33.423823, -111.9354777 33.4238712, -111.9354034 33.4238716, -111.9354058 33.4241253, -111.9355579 33.4241243, -111.9355589 33.4242277, -111.9357647 33.4242263))","POINT (-111.9356227785157 33.42401490234798)",,1
,638,1220385852,,yes,,,,"POLYGON ((-111.9298466 33.4078446, -111.9299619 33.4078432, -111.929959 33.4076806, -111.9298437 33.4076821, -111.9298466 33.4078446))","POINT (-111.92990280590594 33.407762624716135)",,1
,639,1265902817,,residential,,,,"POLYGON ((-111.9217141 33.4112869, -111.921714 33.4112245, -111.9216231 33.4112247, -111.9216232 33.4112734, -111.9216747 33.4112733, -111.9216747 33.4112869, -111.9217141 33.4112869))","POINT (-111.92167139148286 33.41125232298059)",,1
,640,1302577165,,carport,,,,"POLYGON ((-111.9015886 33.4081703, -111.9015296 33.4081696, -111.9015272 33.4083196, -111.9015862 33.4083202, -111.9015886 33.4081703))","POINT (-111.90155789672713 33.40824492462496)",,1
,641,1302577205,,apartments,,,,"POLYGON ((-111.921107 33.4071143, -111.9209944 33.4071138, -111.9209942 33.4071339, -111.920864 33.4071333, -111.920864 33.4071311, -111.9207299 33.4071304, -111.92073 33.4071148, -111.9206081 33.4071142, -111.9206073 33.4072316, -111.920602 33.4072316, -111.9206014 33.4073189, -111.9207274 33.4073195, -111.9207276 33.4072948, -111.9208858 33.4072956, -111.9208858 33.4073023, -111.9209984 33.4073028, -111.9209983 33.407322, -111.921111 33.4073225, -111.9211116 33.407234, -111.9211062 33.4072339, -111.921107 33.4071143))","POINT (-111.92085748313514 33.40721687150146)",,1
,642,1302588683,,carport,,,,"POLYGON ((-111.9492781 33.4063158, -111.9492781 33.4064099, -111.9493371 33.4064099, -111.9493371 33.4063158, -111.9492781 33.4063158))","POINT (-111.9493076 33.40636285)",,1
,643,,2970950,yes,,,,"MULTIPOLYGON (((-111.9451818 33.4082934, -111.9448493 33.4082934, -111.9448493 33.4079959, -111.9451818 33.4079959, -111.9451818 33.4082934)))","POINT (-111.94501555 33.40814465)",,1
,644,,12350621,apartments,,,,"MULTIPOLYGON (((-111.9249231 33.4191871, -111.9248341 33.4192556, -111.9248485 33.4192667, -111.9247314 33.4193588, -111.9246998 33.4193309, -111.9246835 33.4193438, -111.9247163 33.4193728, -111.9245991 33.419462, -111.9245646 33.419436, -111.9245489 33.4194522, -111.9245683 33.4194692, -111.9244513 33.4195688, -111.9244324 33.4195522, -111.9244215 33.4195609, -111.9244405 33.4195774, -111.92432 33.4196702, -111.9242986 33.4196527, -111.9242829 33.4196652, -111.9243115 33.41969, -111.9241939 33.419784, -111.9241649 33.4197546, -111.9241568 33.4197653, -111.9241897 33.4197924, -111.9241498 33.4198242, -111.9241032 33.4197825, -111.9240793 33.4198031, -111.9239721 33.4197048, -111.9240298 33.4196546, -111.9240516 33.4196753, -111.9240733 33.4196593, -111.9240773 33.4196428, -111.9240482 33.4196159, -111.9240085 33.419646, -111.9238982 33.4195417, -111.9239323 33.4195137, -111.9239006 33.4194845, -111.9238818 33.4194845, -111.923857 33.419503, -111.9238753 33.4195207, -111.9238157 33.4195657, -111.9237977 33.4195507, -111.9237909 33.4195573, -111.9238224 33.4195857, -111.9237033 33.4196745, -111.9236768 33.4196497, -111.9236623 33.4196605, -111.9236504 33.4196493, -111.9236284 33.4196651, -111.9235811 33.4196267, -111.9235601 33.4196449, -111.9235118 33.4196058, -111.9235251 33.4195951, -111.9234929 33.4195661, -111.9236093 33.4194766, -111.9236414 33.4195063, -111.9236558 33.4194955, -111.9236355 33.4194766, -111.9237296 33.4194041, -111.9237458 33.4194191, -111.9237746 33.4193975, -111.9237766 33.419381, -111.9237548 33.419361, -111.9237459 33.4193678, -111.9237359 33.4193587, -111.9237022 33.4193844, -111.9235971 33.4192883, -111.9236307 33.4192627, -111.9236119 33.4192456, -111.9235785 33.4192707, -111.9234666 33.4191723, -111.9234991 33.4191468, -111.9234928 33.4191403, -111.9234655 33.419161, -111.9234191 33.4191201, -111.9234288 33.4191124, -111.9233978 33.4190841, -111.9235107 33.4189912, -111.9235423 33.4190196, -111.9235594 33.4190064, -111.9235289 33.4189791, -111.9235892 33.4189322, -111.9236495 33.4188853, -111.9236812 33.4189137, -111.9237162 33.4188869, -111.923715 33.4188723, -111.9236826 33.4188422, -111.9236478 33.4188705, -111.9235375 33.4187734, -111.9235711 33.4187489, -111.9235611 33.4187404, -111.9236105 33.4187022, -111.9235462 33.4186469, -111.9235577 33.4186387, -111.9235261 33.4186097, -111.9236406 33.4185191, -111.9236706 33.4185462, -111.9236914 33.4185301, -111.9236628 33.4185044, -111.9237785 33.4184149, -111.9238074 33.4184408, -111.9238183 33.4184324, -111.9237795 33.4183976, -111.92382 33.4183662, -111.9238042 33.418352, -111.9238986 33.4182784, -111.9240292 33.4183951, -111.9239875 33.4184276, -111.923997 33.418436, -111.9240326 33.4184083, -111.9241412 33.4185053, -111.9241186 33.418523, -111.9241358 33.4185384, -111.9241591 33.4185202, -111.9242684 33.4186179, -111.9242472 33.4186344, -111.9242617 33.4186473, -111.9242939 33.4186222, -111.9244037 33.4187204, -111.9243686 33.4187478, -111.9243893 33.4187663, -111.9244244 33.418739, -111.9244356 33.418749, -111.9244562 33.4187676, -111.9245291 33.4188328, -111.9244926 33.4188613, -111.9245151 33.4188814, -111.9245392 33.4188627, -111.9246446 33.4189572, -111.9246226 33.4189742, -111.924641 33.4189907, -111.9246629 33.4189738, -111.9247675 33.4190678, -111.9247455 33.4190849, -111.9247584 33.4190965, -111.9247929 33.4190698, -111.9249231 33.4191871)))","POINT (-111.92408756095432 33.419089998721624)",,1
Packard South Parking Structure,645,28740179,,yes,parking,,,"POLYGON ((-111.9283389 33.426062, -111.9283215 33.4249817, -111.9285728 33.4249716, -111.928656 33.4249718, -111.9289668 33.4249722, -111.9289648 33.424912, -111.9290969 33.4249048, -111.9290967 33.4249257, -111.9291316 33.4249256, -111.9291396 33.426055, -111.929068 33.4260584, -111.9283389 33.426062))","POINT (-111.92873659467243 33.42550908986321)",,1
Durham Hall,646,28930749,,university,,,,"POLYGON ((-111.934696 33.4214437, -111.9346937 33.4209632, -111.9347737 33.420963, -111.9347729 33.4208127, -111.934687 33.420813, -111.9346851 33.420421, -111.9345153 33.4204216, -111.9345154 33.4204513, -111.934479 33.4204514, -111.9344808 33.4208139, -111.9343082 33.4208145, -111.934309 33.4209698, -111.9344731 33.4209692, -111.9344775 33.4214171, -111.9345156 33.4214173, -111.9345157 33.4214443, -111.934696 33.4214437))","POINT (-111.93457242910881 33.42093280307821)",,1
Acacia Hall,647,30407994,,residential,,,,"POLYGON ((-111.9302754 33.4151914, -111.9302756 33.4152274, -111.9302777 33.4155324, -111.9298615 33.4155345, -111.9298595 33.4152497, -111.9299347 33.4152493, -111.9299357 33.4153953, -111.9301131 33.4153945, -111.9301125 33.4151915, -111.9302754 33.4151914))","POINT (-111.93009130782278 33.415393171995476)",,1
,648,30589053,,,,park,,"POLYGON ((-111.9029357 33.4175967, -111.9029306 33.4184271, -111.9021401 33.4184347, -111.9020893 33.4184154, -111.9015337 33.4184179, -111.9015257 33.4176067, -111.9029357 33.4175967))","POINT (-111.90223537618581 33.41801274180958)",,1
,649,221570315,,,parking,,,"POLYGON ((-111.9176943 33.4121797, -111.9175075 33.4121781, -111.9175067 33.4119641, -111.9173041 33.4119626, -111.9173047 33.4118162, -111.9174775 33.4118174, -111.9174769 33.4118771, -111.917582 33.4118752, -111.9175804 33.4118042, -111.9175006 33.4118041, -111.9174916 33.4112708, -111.9163723 33.4112727, -111.9163702 33.4112437, -111.9163416 33.4112449, -111.9162276 33.4114483, -111.9161674 33.4114441, -111.916109 33.4114154, -111.916118 33.4113973, -111.9160848 33.4113829, -111.9161637 33.4112457, -111.9161172 33.4112506, -111.9160694 33.4113343, -111.915942 33.4112825, -111.91598 33.4112077, -111.9158149 33.4111912, -111.9157739 33.4112758, -111.9156216 33.4112247, -111.9156577 33.4111205, -111.9176412 33.4111104, -111.9176921 33.4111666, -111.9176943 33.4121797))","POINT (-111.91699801370322 33.41140366075967)",,1
Vista Del Sol C,650,256992836,,residential,,,,"POLYGON ((-111.9297757 33.4119419, -111.9297417 33.4119421, -111.9297427 33.4120789, -111.9296687 33.4120794, -111.9296687 33.4120636, -111.9296517 33.4120637, -111.9296517 33.4120301, -111.9296167 33.4120303, -111.9296167 33.4120638, -111.9295967 33.412064, -111.9295967 33.4120749, -111.9295027 33.4120755, -111.9295017 33.4120293, -111.9294737 33.4120294, -111.9294747 33.4120723, -111.9294237 33.4120726, -111.9294237 33.4120554, -111.9293867 33.4120555, -111.9293867 33.4120417, -111.9293727 33.4120417, -111.9293727 33.4119426, -111.9293887 33.4119426, -111.9293887 33.411926, -111.9294287 33.4119261, -111.9294297 33.4118711, -111.9293807 33.411871, -111.9293817 33.4117792, -111.9293927 33.4117792, -111.9293927 33.4117714, -111.9294297 33.4117718, -111.9294297 33.4117305, -111.9293887 33.4117301, -111.9293897 33.4117095, -111.9293767 33.4117094, -111.9293777 33.4116124, -111.9293917 33.4116126, -111.9293917 33.4115961, -111.9294247 33.4115965, -111.9294307 33.4115756, -111.9294777 33.4115752, -111.9294787 33.4116248, -111.9295017 33.4116247, -111.9295017 33.4115802, -111.9295957 33.4115796, -111.9295967 33.4115925, -111.9296167 33.4115924, -111.9296167 33.4116269, -111.9296637 33.4116267, -111.9296637 33.4115969, -111.9296887 33.4115969, -111.9296887 33.4115832, -111.9297377 33.4115831, -111.9297377 33.4117138, -111.9297747 33.4117138, -111.9297747 33.4117661, -111.9296797 33.4117661, -111.9296797 33.4117568, -111.9296617 33.4117567, -111.9296617 33.4117278, -111.9296197 33.4117277, -111.9296197 33.4117587, -111.9296007 33.4117586, -111.9296007 33.4117747, -111.9295457 33.4117746, -111.9295457 33.4117802, -111.9295677 33.4117802, -111.9295677 33.4118734, -111.9295497 33.4118733, -111.9295497 33.4118828, -111.9296057 33.4118827, -111.9296057 33.4118971, -111.9296217 33.4118971, -111.9296217 33.4119264, -111.9296527 33.4119263, -111.9296527 33.4118993, -111.9296757 33.4118991, -111.9296757 33.4118795, -111.9297747 33.4118789, -111.9297757 33.4119419))","POINT (-111.9295557786281 33.41183048297315)",,1
,651,344754678,,industrial,,,,"POLYGON ((-111.9173775 33.4236604, -111.9170482 33.4236624, -111.9170459 33.4233879, -111.9171571 33.4233872, -111.9171568 33.4233551, -111.917263 33.4233545, -111.9172632 33.4233866, -111.9173751 33.4233859, -111.9173775 33.4236604))","POINT (-111.91721161231783 33.42351858638974)",,1
,652,514259539,,,,swimming_pool,,"POLYGON ((-111.9450791 33.4269106, -111.9450517 33.4269104, -111.945052 33.4268913, -111.9450794 33.4268916, -111.9450791 33.4269106))","POINT (-111.94506553801715 33.42690097479942)",,1
,653,544655919,,roof,,,,"POLYGON ((-111.9299225 33.4245567, -111.9294353 33.4245614, -111.9294346 33.4244559, -111.9299205 33.4244518, -111.9299225 33.4245567))","POINT (-111.92967799860969 33.424506475609455)",,1
Marina Heights Building #1,654,548483471,,yes,,,,"POLYGON ((-111.933881 33.4303241, -111.93355 33.4310813, -111.9340084 33.43122, -111.9343402 33.4304663, -111.933881 33.4303241))","POINT (-111.93394487869438 33.430772598029556)",,1
City of Tempe Transportation Center,655,561632040,,yes,,,,"POLYGON ((-111.9365966 33.4260018, -111.9367764 33.4256487, -111.9368078 33.4256588, -111.9368194 33.4256401, -111.9369885 33.4256984, -111.936723 33.4262308, -111.9365198 33.4261543, -111.9365563 33.426081, -111.9365485 33.4260778, -111.9365865 33.4259979, -111.9365966 33.4260018))","POINT (-111.93675253195501 33.42593141991236)",,1
,656,588509321,,commercial,,,,"POLYGON ((-111.9107165 33.4156955, -111.9107171 33.4155767, -111.910984 33.4155777, -111.9109843 33.4155294, -111.9110513 33.4155296, -111.9110533 33.4151461, -111.9111919 33.4151465, -111.911189 33.4156972, -111.9107165 33.4156955))","POINT (-111.9110393622729 33.415496767830916)",,1
,657,591991393,,carport,,,,"POLYGON ((-111.9106148 33.4186024, -111.9105568 33.4186028, -111.9105579 33.4187147, -111.9106159 33.4187143, -111.9106148 33.4186024))","POINT (-111.91058634999999 33.418658549999996)",,1
,658,670966686,,carport,,,,"POLYGON ((-111.9180968 33.4086226, -111.9185071 33.4086204, -111.9185075 33.408664, -111.9180971 33.4086663, -111.9180968 33.4086226))","POINT (-111.91830204709917 33.408643326320686)",,1
,659,712504694,,yes,,,,"POLYGON ((-111.9466251 33.4299232, -111.9466283 33.4297937, -111.9464266 33.4297903, -111.9464234 33.4299197, -111.9466251 33.4299232))","POINT (-111.94652586297568 33.42985672535415)",,1
,660,757224310,,,,pitch,,"POLYGON ((-111.9241298 33.4166631, -111.9239891 33.4166644, -111.9239877 33.4165565, -111.9241284 33.4165553, -111.9241298 33.4166631))","POINT (-111.92405873913074 33.416609825179485)",,1
Humanities and Sciences High School,661,780113620,,,school,,,"POLYGON ((-111.922535 33.4073548, -111.9225247 33.407378, -111.9225004 33.4073975, -111.9224713 33.4074011, -111.9219978 33.4074005, -111.9220018 33.4057159, -111.9225617 33.4057146, -111.9225529 33.4071197, -111.9225344 33.4072455, -111.922535 33.4073548))","POINT (-111.92227691570758 33.406552817975864)",,1
,662,807840304,,,parking,,,"POLYGON ((-111.9268744 33.4063075, -111.9266806 33.406308, -111.9266804 33.406301, -111.9266769 33.406144, -111.9266759 33.406097, -111.9268322 33.4060964, -111.9268322 33.4061166, -111.9268684 33.4061171, -111.9268744 33.4063075))","POINT (-111.92677327337852 33.406204132905174)",,1
,663,809725131,,roof,,,,"POLYGON ((-111.9382808 33.4069308, -111.9382012 33.40693, -111.9382015 33.4069024, -111.9382127 33.4069025, -111.9382133 33.406857, -111.9382686 33.4068575, -111.9382687 33.4069, -111.9382796 33.4069004, -111.9382808 33.4069308))","POINT (-111.93824104321392 33.406897001281564)",,1
Hilton Garden Inn,664,870952692,,yes,,,,"POLYGON ((-111.8982551 33.430557, -111.8985154 33.4305568, -111.8985154 33.4305473, -111.8985683 33.4305472, -111.8985682 33.4304307, -111.8986111 33.4304307, -111.898611 33.4304027, -111.8986251 33.4304027, -111.8986251 33.4303696, -111.8986331 33.4303696, -111.8986331 33.4302158, -111.8986257 33.4302158, -111.8986257 33.4297144, -111.8986116 33.4297144, -111.8986116 33.4296865, -111.8985579 33.4296865, -111.8985579 33.4296764, -111.8984919 33.4296764, -111.8984919 33.4296882, -111.8984269 33.4296882, -111.8984269 33.4297196, -111.8984114 33.4297196, -111.8984119 33.4300736, -111.8984039 33.4300736, -111.8984039 33.4300815, -111.8983521 33.4300816, -111.898352 33.4300564, -111.898254 33.4300566, -111.8982541 33.4301076, -111.8982253 33.4301076, -111.8982254 33.4301402, -111.8981381 33.4301403, -111.8981036 33.4301404, -111.8981038 33.4302003, -111.8981381 33.4302003, -111.8982355 33.4302001, -111.8982356 33.4302325, -111.8982592 33.4302324, -111.8982593 33.4302798, -111.8983419 33.4302797, -111.8983422 33.4303607, -111.8983328 33.4303842, -111.8982959 33.4304307, -111.8982667 33.4304303, -111.8982664 33.4304486, -111.898255 33.4304553, -111.8982551 33.430557))","POINT (-111.89845736023689 33.43015936852209)",,1
Vale Business Systems,665,872128688,,yes,,,,"POLYGON ((-111.9000799 33.4281638, -111.8998314 33.428164, -111.8998313 33.4280009, -111.9000643 33.4280009, -111.9000643 33.4281251, -111.9000797 33.4281251, -111.9000799 33.4281638))","POINT (-111.89994973519235 33.428083363175425)",,1
,666,895304990,,detached,,,,"POLYGON ((-111.90275 33.405784, -111.902693 33.405697, -111.902526 33.405772, -111.902583 33.40586, -111.90275 33.405784))","POINT (-111.90263789144994 33.405778327518156)",,1
,667,895311782,,yes,,,,"POLYGON ((-111.90271 33.406382, -111.90271 33.406255, -111.902599 33.406255, -111.902599 33.40629, -111.902525 33.40629, -111.902525 33.406382, -111.90271 33.406382))","POINT (-111.9026243761062 33.40632419911505)",,1
,668,895314094,,yes,,,,"POLYGON ((-111.9054 33.407146, -111.904965 33.407148, -111.904966 33.407258, -111.9054 33.407256, -111.9054 33.407146))","POINT (-111.90518274838898 33.407201978910365)",,1
