node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry
4753,-96.7385143,43.5424728,10,10,0,,,,residential,POINT (-96.7385143 43.5424728)
4754,-96.7385062,43.5402329,10,10,0,,,,residential,POINT (-96.7385062 43.5402329)
4755,-96.7385133,43.5389612,10,10,0,,,,residential,POINT (-96.7385133 43.5389612)
4756,-96.7385045,43.536683,50,50,0,,,,tertiary,POINT (-96.7385045 43.536683)
4757,-96.738757,43.5366804,50,50,0,,,,tertiary,POINT (-96.738757 43.5366804)
4758,-96.7387458,43.5357784,10,10,0,,,,residential,POINT (-96.7387458 43.5357784)
4759,-96.7387593,43.5348721,10,10,0,,,,residential,POINT (-96.7387593 43.5348721)
4760,-96.7387774,43.5330517,50,50,0,,,,tertiary,POINT (-96.7387774 43.5330517)
4761,-96.738703,43.516231,10,10,0,,,,residential,POINT (-96.738703 43.516231)
4762,-96.7387035,43.5148499,50,50,0,,,,primary,POINT (-96.7387035 43.5148499)
4763,-96.7385979,43.5318006,10,10,2,,,,residential,POINT (-96.7385979 43.5318006)
4764,-96.7387564,43.5294249,10,10,0,,,,residential,POINT (-96.7387564 43.5294249)
4765,-96.738724,43.5285334,10,10,0,,,,residential,POINT (-96.738724 43.5285334)
4766,-96.6662161,43.5636023,10,10,2,,,,residential,POINT (-96.6662161 43.5636023)
4767,-96.6850774,43.5039511,10,10,2,,,,residential,POINT (-96.6850774 43.5039511)
4768,-96.7411643,43.5162524,10,10,0,,,,residential,POINT (-96.7411643 43.5162524)
4769,-96.7194314,43.533587,10,10,0,,,,residential,POINT (-96.7194314 43.533587)
4770,-96.7208616,43.5335869,50,50,0,,,,tertiary,POINT (-96.7208616 43.5335869)
4771,-96.7212954,43.5335878,50,50,0,,,,tertiary,POINT (-96.7212954 43.5335878)
4772,-96.689529,43.533682,10,10,0,,,,residential,POINT (-96.689529 43.533682)
4773,-96.671418,43.534219,50,50,0,,,,secondary,POINT (-96.671418 43.534219)
4774,-96.7977,43.533679,50,50,0,,,,tertiary,POINT (-96.7977 43.533679)
4775,-96.797907,43.532967,10,10,2,,,,residential,POINT (-96.797907 43.532967)
4776,-96.7959598,43.507988,10,10,0,,,,residential,POINT (-96.7959598 43.507988)
4777,-96.795946,43.50619,10,10,0,,,,residential,POINT (-96.795946 43.50619)
4778,-96.795916,43.503503,10,10,0,,,,residential,POINT (-96.795916 43.503503)
4779,-96.7973027,43.5002888,50,50,0,,,,secondary,POINT (-96.7973027 43.5002888)
4780,-96.785261,43.540254,10,10,0,,,,residential,POINT (-96.785261 43.540254)
4781,-96.785251,43.539751,10,10,0,,,,residential,POINT (-96.785251 43.539751)
4782,-96.7212142,43.5142414,10,10,2,,,,residential,POINT (-96.7212142 43.5142414)
4784,-96.7210573,43.5257573,10,10,0,,,,residential,POINT (-96.7210573 43.5257573)
4785,-96.7210595,43.5253844,10,10,0,,,,residential,POINT (-96.7210595 43.5253844)
4786,-96.690629,43.532917,10,10,0,,,,residential,POINT (-96.690629 43.532917)
4787,-96.6906096,43.5327178,10,10,0,,,,residential,POINT (-96.6906096 43.5327178)
4788,-96.691152,43.5309267,10,10,0,,,,residential,POINT (-96.691152 43.5309267)
4789,-96.7700307,43.5075949,50,50,0,,,,secondary,POINT (-96.7700307 43.5075949)
4790,-96.820701,43.541401,10,10,0,,,,residential,POINT (-96.820701 43.541401)
4791,-96.8181246,43.5360953,10,10,0,,,,residential,POINT (-96.8181246 43.5360953)
4792,-96.66655,43.548015,10,10,2,,,,residential,POINT (-96.66655 43.548015)
4793,-96.7826068,43.5424354,10,10,0,,,,residential,POINT (-96.7826068 43.5424354)
4794,-96.7831372,43.5424347,10,10,2,,,,residential,POINT (-96.7831372 43.5424347)
4795,-96.7883236,43.5293023,50,50,0,,,,secondary,POINT (-96.7883236 43.5293023)
4796,-96.7885942,43.5257888,50,50,0,,,,tertiary,POINT (-96.7885942 43.5257888)
4797,-96.7893519,43.5922738,10,10,2,,,,residential,POINT (-96.7893519 43.5922738)
4798,-96.7087152,43.5029931,50,50,0,,,,secondary,POINT (-96.7087152 43.5029931)
4799,-96.702326,43.502854,10,10,0,,,,residential,POINT (-96.702326 43.502854)
4800,-96.7012439,43.5028373,10,10,0,,,,residential,POINT (-96.7012439 43.5028373)
4801,-96.6979628,43.5946793,50,50,0,,,,tertiary,POINT (-96.6979628 43.5946793)
4802,-96.7051209,43.5946732,50,50,0,,,,tertiary,POINT (-96.7051209 43.5946732)
4803,-96.7063256,43.5946775,50,50,0,,,,tertiary,POINT (-96.7063256 43.5946775)
4804,-96.7113383,43.5946795,50,50,0,signal,,,tertiary,POINT (-96.7113383 43.5946795)
4805,-96.7213136,43.5946842,50,50,0,,,,tertiary,POINT (-96.7213136 43.5946842)
4806,-96.6541332,43.5458636,50,50,2,,,,unclassified,POINT (-96.6541332 43.5458636)
4807,-96.724803,43.5946837,50,50,0,,,,unclassified,POINT (-96.724803 43.5946837)
4808,-96.7234281,43.5594747,50,50,0,,,,tertiary,POINT (-96.7234281 43.5594747)
4809,-96.7227159,43.5604887,50,50,2,,,,unclassified,POINT (-96.7227159 43.5604887)
4810,-96.706909,43.524811,10,10,0,,,,residential,POINT (-96.706909 43.524811)
4811,-96.7112655,43.5248233,50,50,0,,,,secondary,POINT (-96.7112655 43.5248233)
4812,-96.7262928,43.5253995,50,50,0,,,,tertiary,POINT (-96.7262928 43.5253995)
4813,-96.7400003,43.5366774,50,50,0,,,,tertiary,POINT (-96.7400003 43.5366774)
4814,-96.7400073,43.534872,10,10,0,,,,residential,POINT (-96.7400073 43.534872)
4815,-96.7400127,43.5330507,10,10,0,,,,residential,POINT (-96.7400127 43.5330507)
4816,-96.739999,43.530344,10,10,0,,,,residential,POINT (-96.739999 43.530344)
4817,-96.739989,43.529435,10,10,0,,,,residential,POINT (-96.739989 43.529435)
4818,-96.739999,43.5285322,10,10,0,,,,residential,POINT (-96.739999 43.5285322)
4819,-96.739898,43.547263,10,10,0,,,,residential,POINT (-96.739898 43.547263)
4820,-96.7399221,43.5460072,10,10,0,,,,residential,POINT (-96.7399221 43.5460072)
4821,-96.7399173,43.5451378,10,10,2,,,,residential,POINT (-96.7399173 43.5451378)
4822,-96.7398889,43.5445439,10,10,0,,,,residential,POINT (-96.7398889 43.5445439)
4823,-96.7398906,43.5402311,10,10,0,,,,residential,POINT (-96.7398906 43.5402311)
4824,-96.7398895,43.5389599,10,10,0,,,,residential,POINT (-96.7398895 43.5389599)
4825,-96.7398812,43.5366792,50,50,0,,,,tertiary,POINT (-96.7398812 43.5366792)
4826,-96.7919717,43.5278241,10,10,0,,,,residential,POINT (-96.7919717 43.5278241)
4827,-96.7908976,43.5278319,50,50,0,,,,secondary,POINT (-96.7908976 43.5278319)
4828,-96.699387,43.507543,50,50,0,,,,tertiary,POINT (-96.699387 43.507543)
4829,-96.7001682,43.5466713,50,50,0,,,,primary,POINT (-96.7001682 43.5466713)
4830,-96.6903852,43.5366679,50,50,0,,,,tertiary,POINT (-96.6903852 43.5366679)
4831,-96.689428,43.532914,10,10,0,,,,residential,POINT (-96.689428 43.532914)
4832,-96.6845874,43.5279895,10,10,2,,,,residential,POINT (-96.6845874 43.5279895)
4833,-96.709405,43.578895,10,10,2,,,,residential,POINT (-96.709405 43.578895)
4834,-96.8064913,43.5101127,10,10,2,,,,residential,POINT (-96.8064913 43.5101127)
4835,-96.8108681,43.5492532,50,50,0,,,,tertiary,POINT (-96.8108681 43.5492532)
4836,-96.7327871,43.5499104,10,10,0,,,,residential,POINT (-96.7327871 43.5499104)
4837,-96.7342284,43.5499087,10,10,0,,,,residential,POINT (-96.7342284 43.5499087)
4838,-96.6901186,43.532916,10,10,0,,,,residential,POINT (-96.6901186 43.532916)
4839,-96.6913986,43.532921,50,50,0,,,,tertiary,POINT (-96.6913986 43.532921)
4840,-96.673218,43.533922,10,10,2,,,,residential,POINT (-96.673218 43.533922)
4841,-96.790917,43.54933,50,50,0,,,,secondary,POINT (-96.790917 43.54933)
4842,-96.788853,43.549333,50,50,2,,,,unclassified,POINT (-96.788853 43.549333)
4843,-96.7512409,43.5385436,50,50,0,,,,tertiary,POINT (-96.7512409 43.5385436)
4844,-96.7611888,43.5391536,50,50,0,,,,secondary,POINT (-96.7611888 43.5391536)
4845,-96.7909155,43.540271,50,50,0,,,,secondary,POINT (-96.7909155 43.540271)
4846,-96.744991,43.538961,10,10,0,,,,residential,POINT (-96.744991 43.538961)
4847,-96.7312986,43.5389711,50,50,0,,,,primary,POINT (-96.7312986 43.5389711)
4848,-96.7327429,43.5389678,10,10,0,,,,residential,POINT (-96.7327429 43.5389678)
4849,-96.7341569,43.538969,10,10,0,,,,residential,POINT (-96.7341569 43.538969)
4850,-96.7355825,43.5389645,10,10,0,,,,residential,POINT (-96.7355825 43.5389645)
4851,-96.7370936,43.5389601,10,10,0,,,,residential,POINT (-96.7370936 43.5389601)
4852,-96.7412591,43.5389607,50,50,0,,,,tertiary,POINT (-96.7412591 43.5389607)
4853,-96.8204767,43.5420187,10,10,2,,,,residential,POINT (-96.8204767 43.5420187)
4854,-96.820921,43.541901,10,10,0,,,,residential,POINT (-96.820921 43.541901)
4855,-96.7797985,43.5181626,50,50,2,,,,unclassified,POINT (-96.7797985 43.5181626)
4856,-96.691436,43.616379,50,50,0,,,,secondary,POINT (-96.691436 43.616379)
4857,-96.6915108,43.6452923,50,50,2,,,,secondary,POINT (-96.6915108 43.6452923)
4858,-96.7902782,43.5817234,10,10,2,,,,residential,POINT (-96.7902782 43.5817234)
4859,-96.7062591,43.5529112,10,10,2,,,,residential,POINT (-96.7062591 43.5529112)
4860,-96.7035826,43.5381618,50,50,2,,,,unclassified,POINT (-96.7035826 43.5381618)
4861,-96.774983,43.558424,50,50,0,,,,tertiary,POINT (-96.774983 43.558424)
4862,-96.7750059,43.5582985,50,50,0,,,,tertiary,POINT (-96.7750059 43.5582985)
4863,-96.7743873,43.5474542,50,50,0,,,,tertiary,POINT (-96.7743873 43.5474542)
4864,-96.7651537,43.5076024,50,50,0,,,,secondary,POINT (-96.7651537 43.5076024)
4865,-96.7648552,43.5085992,10,10,0,,,,residential,POINT (-96.7648552 43.5085992)
4866,-96.8092157,43.522654,10,10,0,,,,residential,POINT (-96.8092157 43.522654)
4867,-96.781134,43.539868,10,10,2,,,,residential,POINT (-96.781134 43.539868)
4868,-96.784144,43.53978,10,10,0,,,,residential,POINT (-96.784144 43.53978)
4869,-96.742496,43.540226,10,10,0,,,,residential,POINT (-96.742496 43.540226)
4870,-96.7423137,43.51486,50,50,0,,,,primary,POINT (-96.7423137 43.51486)
4871,-96.7426489,43.5472636,10,10,0,,,,residential,POINT (-96.7426489 43.5472636)
4872,-96.7426457,43.5459582,10,10,0,,,,residential,POINT (-96.7426457 43.5459582)
4873,-96.7426345,43.5446662,10,10,0,,,,residential,POINT (-96.7426345 43.5446662)
4874,-96.742629,43.544211,10,10,2,,,,residential,POINT (-96.742629 43.544211)
4875,-96.688679,43.525091,10,10,2,,,,residential,POINT (-96.688679 43.525091)
4876,-96.7125915,43.5393735,10,10,0,,,,residential,POINT (-96.7125915 43.5393735)
4877,-96.7113496,43.5393659,10,10,0,,,,residential,POINT (-96.7113496 43.5393659)
4878,-96.6934138,43.5394113,10,10,2,,,,residential,POINT (-96.6934138 43.5394113)
4879,-96.6914282,43.5394182,50,50,0,,,,tertiary,POINT (-96.6914282 43.5394182)
4880,-96.6616,43.539088,10,10,2,,,,residential,POINT (-96.6616 43.539088)
4881,-96.790859,43.503194,50,50,0,,,,tertiary,POINT (-96.790859 43.503194)
4882,-96.7930295,43.5024898,10,10,2,,,,residential,POINT (-96.7930295 43.5024898)
4883,-96.732758,43.545997,10,10,0,,,,residential,POINT (-96.732758 43.545997)
4884,-96.732761,43.544677,10,10,0,,,,residential,POINT (-96.732761 43.544677)
4885,-96.7325741,43.5366856,50,50,0,,,,tertiary,POINT (-96.7325741 43.5366856)
4886,-96.732573,43.5357889,10,10,0,,,,residential,POINT (-96.732573 43.5357889)
4887,-96.7325706,43.5348838,10,10,0,,,,residential,POINT (-96.7325706 43.5348838)
4888,-96.732554,43.532154,10,10,0,,,,residential,POINT (-96.732554 43.532154)
4889,-96.732545,43.531233,10,10,0,,,,residential,POINT (-96.732545 43.531233)
4890,-96.732537,43.530334,10,10,0,,,,residential,POINT (-96.732537 43.530334)
4891,-96.7325512,43.5294297,10,10,0,,,,residential,POINT (-96.7325512 43.5294297)
4892,-96.732525,43.5285394,10,10,0,,,,residential,POINT (-96.732525 43.5285394)
4893,-96.7325349,43.5259714,10,10,0,,,,residential,POINT (-96.7325349 43.5259714)
4894,-96.7325495,43.5241618,10,10,0,,,,residential,POINT (-96.7325495 43.5241618)
4895,-96.7325613,43.5221281,10,10,0,,,,residential,POINT (-96.7325613 43.5221281)
4896,-96.7325104,43.5148843,50,50,0,,,,primary,POINT (-96.7325104 43.5148843)
4897,-96.7325124,43.5130562,50,50,0,,,,unclassified,POINT (-96.7325124 43.5130562)
4898,-96.7011961,43.5165865,10,10,2,,,,residential,POINT (-96.7011961 43.5165865)
4899,-96.684805,43.513758,10,10,2,,,,residential,POINT (-96.684805 43.513758)
4900,-96.809797,43.539705,10,10,2,,,,residential,POINT (-96.809797 43.539705)
4901,-96.7647028,43.5729681,50,50,2,,,,unclassified,POINT (-96.7647028 43.5729681)
4902,-96.7678099,43.5729042,50,50,0,,,,secondary,POINT (-96.7678099 43.5729042)
4903,-96.790945,43.5330879,50,50,0,,,,secondary,POINT (-96.790945 43.5330879)
4904,-96.80294,43.533345,50,50,0,,,,tertiary,POINT (-96.80294 43.533345)
4905,-96.711382,43.549409,50,50,0,,,,secondary,POINT (-96.711382 43.549409)
4906,-96.70143,43.54938,10,10,0,,,,residential,POINT (-96.70143 43.54938)
4907,-96.6946777,43.5493866,10,10,2,,,,residential,POINT (-96.6946777 43.5493866)
4908,-96.7580224,43.5084086,50,50,0,signal,,,secondary,POINT (-96.7580224 43.5084086)
4909,-96.7580409,43.5105418,50,50,0,,,,tertiary,POINT (-96.7580409 43.5105418)
4910,-96.7611029,43.5140986,50,50,0,,,,tertiary,POINT (-96.7611029 43.5140986)
4911,-96.7499396,43.5439471,50,50,0,,,,primary,POINT (-96.7499396 43.5439471)
4912,-96.7499842,43.536689,10,10,0,,,,residential,POINT (-96.7499842 43.536689)
4913,-96.7499928,43.5348794,10,10,0,,,,residential,POINT (-96.7499928 43.5348794)
4914,-96.750002,43.5330728,10,10,0,,,,residential,POINT (-96.750002 43.5330728)
4915,-96.7500052,43.5294438,10,10,0,,,,residential,POINT (-96.7500052 43.5294438)
4916,-96.749971,43.525816,10,10,0,,,,residential,POINT (-96.749971 43.525816)
4917,-96.7499131,43.522117,10,10,0,,,,residential,POINT (-96.7499131 43.522117)
4918,-96.749858,43.516686,10,10,0,,,,residential,POINT (-96.749858 43.516686)
4919,-96.7498451,43.5148587,50,50,0,,,,primary,POINT (-96.7498451 43.5148587)
4920,-96.7495523,43.5459462,50,50,0,,,,tertiary,POINT (-96.7495523 43.5459462)
4921,-96.7495398,43.544619,10,10,0,,,,residential,POINT (-96.7495398 43.544619)
4922,-96.7495392,43.5439468,50,50,0,,,,primary,POINT (-96.7495392 43.5439468)
4923,-96.7261879,43.5486114,50,50,0,,,,secondary,POINT (-96.7261879 43.5486114)
4924,-96.7113823,43.5485211,50,50,0,signal,,,secondary,POINT (-96.7113823 43.5485211)
4925,-96.701423,43.548483,50,50,0,,,,tertiary,POINT (-96.701423 43.548483)
4926,-96.7859521,43.5134105,50,50,0,,,,tertiary,POINT (-96.7859521 43.5134105)
4927,-96.7895837,43.513371,10,10,0,,,,residential,POINT (-96.7895837 43.513371)
4928,-96.7709712,43.5130376,50,50,0,,,,primary,POINT (-96.7709712 43.5130376)
4929,-96.7706516,43.5130419,10,10,0,,,,residential,POINT (-96.7706516 43.5130419)
4930,-96.800333,43.513946,10,10,0,,,,residential,POINT (-96.800333 43.513946)
4931,-96.808837,43.513441,10,10,2,,,,residential,POINT (-96.808837 43.513441)
4932,-96.7262166,43.513078,50,50,0,,,,unclassified,POINT (-96.7262166 43.513078)
4933,-96.7312374,43.5130606,50,50,0,,,,unclassified,POINT (-96.7312374 43.5130606)
4934,-96.7337207,43.513052,50,50,0,,,,unclassified,POINT (-96.7337207 43.513052)
4935,-96.7349542,43.5130477,10,10,0,,,,residential,POINT (-96.7349542 43.5130477)
4936,-96.7682597,43.5812729,10,10,2,,,,residential,POINT (-96.7682597 43.5812729)
4937,-96.7668781,43.5824678,10,10,0,,,,residential,POINT (-96.7668781 43.5824678)
4938,-96.7653943,43.5837976,10,10,0,,,,residential,POINT (-96.7653943 43.5837976)
4939,-96.7653121,43.5863109,10,10,0,,,,residential,POINT (-96.7653121 43.5863109)
4940,-96.765286,43.5873969,10,10,0,,,,residential,POINT (-96.765286 43.5873969)
4941,-96.765263,43.590489,10,10,2,,,,residential,POINT (-96.765263 43.590489)
4942,-96.677518,43.557605,10,10,2,,,,residential,POINT (-96.677518 43.557605)
4943,-96.787555,43.5302798,10,10,2,,,,residential,POINT (-96.787555 43.5302798)
4944,-96.7883088,43.5294277,50,50,0,,,,secondary,POINT (-96.7883088 43.5294277)
4945,-96.8042819,43.5341908,10,10,2,,,,residential,POINT (-96.8042819 43.5341908)
4946,-96.804831,43.551012,10,10,2,,,,residential,POINT (-96.804831 43.551012)
4947,-96.7262962,43.5303357,50,50,0,,,,tertiary,POINT (-96.7262962 43.5303357)
4948,-96.73005,43.5303344,10,10,0,,,,residential,POINT (-96.73005 43.5303344)
4949,-96.731293,43.5303295,10,10,0,,,,residential,POINT (-96.731293 43.5303295)
4950,-96.733786,43.530328,10,10,0,,,,residential,POINT (-96.733786 43.530328)
4951,-96.7362706,43.5303402,50,50,0,,,,tertiary,POINT (-96.7362706 43.5303402)
4952,-96.7412618,43.5303427,10,10,0,,,,residential,POINT (-96.7412618 43.5303427)
4953,-96.742513,43.530342,10,10,0,,,,residential,POINT (-96.742513 43.530342)
4954,-96.743765,43.530347,10,10,0,,,,residential,POINT (-96.743765 43.530347)
4955,-96.7449855,43.5303484,50,50,0,,,,tertiary,POINT (-96.7449855 43.5303484)
4956,-96.7113985,43.5584006,50,50,0,,,,secondary,POINT (-96.7113985 43.5584006)
4957,-96.711471,43.562103,50,50,0,signal,,,secondary,POINT (-96.711471 43.562103)
4958,-96.7114644,43.5626475,50,50,0,,,,secondary,POINT (-96.7114644 43.5626475)
4959,-96.7114534,43.5666036,50,50,0,,,,secondary,POINT (-96.7114534 43.5666036)
4960,-96.7471658,43.554466,50,50,0,,,,unclassified,POINT (-96.7471658 43.554466)
4961,-96.748041,43.548859,10,10,2,,,,residential,POINT (-96.748041 43.548859)
4962,-96.7480381,43.5498611,10,10,0,,,,residential,POINT (-96.7480381 43.5498611)
4963,-96.748057,43.551085,10,10,2,,,,residential,POINT (-96.748057 43.551085)
4964,-96.7346804,43.6020091,50,50,0,,,,secondary,POINT (-96.7346804 43.6020091)
4965,-96.7367588,43.6164269,50,50,2,,,,unclassified,POINT (-96.7367588 43.6164269)
4966,-96.719275,43.525745,10,10,0,,,,residential,POINT (-96.719275 43.525745)
4967,-96.7163227,43.5257474,10,10,2,,,,residential,POINT (-96.7163227 43.5257474)
4968,-96.7757971,43.5065631,10,10,0,,,,residential,POINT (-96.7757971 43.5065631)
4969,-96.7750846,43.5060016,10,10,0,,,,residential,POINT (-96.7750846 43.5060016)
4970,-96.7810533,43.5826908,50,50,0,,,,tertiary,POINT (-96.7810533 43.5826908)
4971,-96.7762281,43.5826919,50,50,0,,,,unclassified,POINT (-96.7762281 43.5826919)
4972,-96.604117,43.5282058,50,50,0,,,,unclassified,POINT (-96.604117 43.5282058)
4973,-96.6082618,43.5290696,50,50,2,,,,unclassified,POINT (-96.6082618 43.5290696)
4974,-96.703904,43.5466728,50,50,0,,,,primary,POINT (-96.703904 43.5466728)
4975,-96.703467,43.507551,50,50,0,,,,tertiary,POINT (-96.703467 43.507551)
4976,-96.702882,43.505691,10,10,0,,,,residential,POINT (-96.702882 43.505691)
4977,-96.6505673,43.5459718,10,10,0,,,,residential,POINT (-96.6505673 43.5459718)
4978,-96.6492727,43.5462405,10,10,0,,,,residential,POINT (-96.6492727 43.5462405)
4979,-96.8142738,43.5047426,50,50,0,,,,tertiary,POINT (-96.8142738 43.5047426)
4982,-96.696387,43.538416,50,50,0,,,,tertiary,POINT (-96.696387 43.538416)
4983,-96.696393,43.536655,50,50,0,,,,tertiary,POINT (-96.696393 43.536655)
4984,-96.756232,43.5294132,50,50,0,,,,secondary,POINT (-96.756232 43.5294132)
4985,-96.756205,43.527519,10,10,0,,,,residential,POINT (-96.756205 43.527519)
4986,-96.756156,43.525766,10,10,0,,,,residential,POINT (-96.756156 43.525766)
4987,-96.756129,43.522119,10,10,0,,,,residential,POINT (-96.756129 43.522119)
4988,-96.7560939,43.5148446,50,50,0,,,,primary,POINT (-96.7560939 43.5148446)
4989,-96.7585572,43.5366677,50,50,0,,,,tertiary,POINT (-96.7585572 43.5366677)
4990,-96.756023,43.547285,10,10,2,,,,residential,POINT (-96.756023 43.547285)
4991,-96.756017,43.545914,10,10,0,,,,residential,POINT (-96.756017 43.545914)
4992,-96.756023,43.5439215,10,10,0,signal,,,residential,POINT (-96.756023 43.5439215)
4993,-96.7720284,43.5058419,10,10,2,,,,residential,POINT (-96.7720284 43.5058419)
4994,-96.7710392,43.5057452,50,50,0,,,,primary,POINT (-96.7710392 43.5057452)
4995,-96.812536,43.518855,10,10,2,,,,residential,POINT (-96.812536 43.518855)
4996,-96.698941,43.515422,10,10,2,,,,residential,POINT (-96.698941 43.515422)
4997,-96.797747,43.558142,10,10,0,,,,residential,POINT (-96.797747 43.558142)
4998,-96.797874,43.55276,10,10,0,,,,residential,POINT (-96.797874 43.55276)
4999,-96.7262228,43.5157793,50,50,0,,,,tertiary,POINT (-96.7262228 43.5157793)
5000,-96.7312624,43.5157928,50,50,0,,,,primary,POINT (-96.7312624 43.5157928)
5001,-96.767916,43.511256,10,10,0,,,,residential,POINT (-96.767916 43.511256)
5002,-96.766996,43.5112571,10,10,0,,,,residential,POINT (-96.766996 43.5112571)
5003,-96.7659263,43.5113503,10,10,2,,,,residential,POINT (-96.7659263 43.5113503)
5004,-96.6877032,43.5384835,10,10,0,,,,residential,POINT (-96.6877032 43.5384835)
5005,-96.6802778,43.5384832,10,10,0,,,,residential,POINT (-96.6802778 43.5384832)
5006,-96.661599,43.538296,10,10,2,,,,residential,POINT (-96.661599 43.538296)
5007,-96.6714401,43.5384006,50,50,0,,,,secondary,POINT (-96.6714401 43.5384006)
5008,-96.69515,43.538426,10,10,0,,,,residential,POINT (-96.69515 43.538426)
5009,-96.694454,43.5383631,10,10,2,,,,residential,POINT (-96.694454 43.5383631)
5010,-96.7213955,43.5782396,50,50,0,,,,secondary,POINT (-96.7213955 43.5782396)
5011,-96.7824703,43.5438202,10,10,0,,,,residential,POINT (-96.7824703 43.5438202)
5012,-96.667402,43.5086382,10,10,2,,,,residential,POINT (-96.667402 43.5086382)
5013,-96.7150582,43.5375714,50,50,0,,,,tertiary,POINT (-96.7150582 43.5375714)
5014,-96.715055,43.5365146,50,50,2,,,,unclassified,POINT (-96.715055 43.5365146)
5015,-96.714391,43.516381,10,10,0,,,,residential,POINT (-96.714391 43.516381)
5016,-96.7636946,43.5288769,10,10,2,,,,residential,POINT (-96.7636946 43.5288769)
5017,-96.8255767,43.5218213,10,10,0,,,,residential,POINT (-96.8255767 43.5218213)
5018,-96.8262003,43.5218079,10,10,0,,,,residential,POINT (-96.8262003 43.5218079)
5019,-96.7412032,43.5230832,50,50,0,,,,tertiary,POINT (-96.7412032 43.5230832)
5020,-96.742425,43.523084,10,10,0,signal,,,residential,POINT (-96.742425 43.523084)
5021,-96.743708,43.52309,10,10,0,,,,residential,POINT (-96.743708 43.52309)
5022,-96.744945,43.523093,10,10,0,,,,residential,POINT (-96.744945 43.523093)
5023,-96.746174,43.523092,50,50,0,,,,tertiary,POINT (-96.746174 43.523092)
5024,-96.6731409,43.5148582,10,10,0,,,,residential,POINT (-96.6731409 43.5148582)
5025,-96.673142,43.5147802,10,10,0,,,,residential,POINT (-96.673142 43.5147802)
5026,-96.672271,43.507564,10,10,0,,,,residential,POINT (-96.672271 43.507564)
5027,-96.707655,43.56121,10,10,0,,,,residential,POINT (-96.707655 43.56121)
5028,-96.811436,43.533167,10,10,0,,,,residential,POINT (-96.811436 43.533167)
5029,-96.7262317,43.5038619,10,10,2,,,,residential,POINT (-96.7262317 43.5038619)
5030,-96.722595,43.502317,10,10,0,,,,residential,POINT (-96.722595 43.502317)
5031,-96.7271724,43.5357824,10,10,0,,,,residential,POINT (-96.7271724 43.5357824)
5032,-96.730039,43.5357911,10,10,0,,,,residential,POINT (-96.730039 43.5357911)
5033,-96.7313038,43.5357972,50,50,0,,,,primary,POINT (-96.7313038 43.5357972)
5034,-96.751239,43.535787,50,50,0,,,,tertiary,POINT (-96.751239 43.535787)
5035,-96.717029,43.578339,10,10,0,,,,residential,POINT (-96.717029 43.578339)
5036,-96.7156783,43.5575049,10,10,0,,,,residential,POINT (-96.7156783 43.5575049)
5037,-96.7126502,43.5574932,10,10,0,,,,residential,POINT (-96.7126502 43.5574932)
5038,-96.700835,43.557066,10,10,0,,,,residential,POINT (-96.700835 43.557066)
5039,-96.7113791,43.5569145,50,50,0,,,,secondary,POINT (-96.7113791 43.5569145)
5040,-96.695076,43.551209,50,50,0,,,,tertiary,POINT (-96.695076 43.551209)
5041,-96.695804,43.552166,10,10,0,,,,residential,POINT (-96.695804 43.552166)
5042,-96.6961887,43.5525151,10,10,0,,,,residential,POINT (-96.6961887 43.5525151)
5043,-96.701052,43.560091,10,10,2,,,,residential,POINT (-96.701052 43.560091)
5044,-96.7462284,43.525842,50,50,0,,,,tertiary,POINT (-96.7462284 43.525842)
5045,-96.7474663,43.5258359,10,10,0,,,,residential,POINT (-96.7474663 43.5258359)
5046,-96.7512089,43.5258133,10,10,0,signal,,,residential,POINT (-96.7512089 43.5258133)
5047,-96.755185,43.525786,10,10,0,,,,residential,POINT (-96.755185 43.525786)
5048,-96.7611969,43.5264586,10,10,0,,,,residential,POINT (-96.7611969 43.5264586)
5049,-96.7638217,43.5268495,10,10,2,,,,residential,POINT (-96.7638217 43.5268495)
5050,-96.7908872,43.5248359,50,50,0,,,,secondary,POINT (-96.7908872 43.5248359)
5051,-96.7512376,43.5391431,50,50,0,,,,tertiary,POINT (-96.7512376 43.5391431)
5052,-96.7524659,43.5392934,10,10,2,,,,residential,POINT (-96.7524659 43.5392934)
5053,-96.6843304,43.5075315,50,50,0,,,,tertiary,POINT (-96.6843304 43.5075315)
5054,-96.797697,43.522513,50,50,0,,,,tertiary,POINT (-96.797697 43.522513)
5055,-96.799559,43.522505,50,50,0,,,,tertiary,POINT (-96.799559 43.522505)
5056,-96.7342112,43.5472904,10,10,0,,,,residential,POINT (-96.7342112 43.5472904)
5057,-96.734206,43.545989,10,10,0,,,,residential,POINT (-96.734206 43.545989)
5058,-96.7342051,43.5446794,10,10,0,,,,residential,POINT (-96.7342051 43.5446794)
5059,-96.734152,43.5414541,10,10,0,,,,residential,POINT (-96.734152 43.5414541)
5060,-96.7341453,43.5402324,10,10,0,,,,residential,POINT (-96.7341453 43.5402324)
5061,-96.7341609,43.5366851,50,50,0,,,,tertiary,POINT (-96.7341609 43.5366851)
5062,-96.7338139,43.5366852,50,50,0,,,,tertiary,POINT (-96.7338139 43.5366852)
5063,-96.7338077,43.5357855,10,10,0,,,,residential,POINT (-96.7338077 43.5357855)
5064,-96.733802,43.534871,10,10,0,,,,residential,POINT (-96.733802 43.534871)
